Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,24-12-2014,8272.05,8286.4,8155.25,8174.1,-92.9,-1.12,221905876,11229.76,20.88,3.45,1.29
CNX Nifty Junior,24-12-2014,18144.1,18200.15,18062.8,18116.65,-32.5,-.18,118969919,3648.99,20.08,2.66,1.07
CNX 100,24-12-2014,8244.25,8258.7,8144.45,8159.65,-80.7,-.98,340875795,14878.76,20.75,3.3,1.26
CNX 200,24-12-2014,4248.1,4254.75,4200.3,4207.9,-37.55,-.88,785703002,18981.28,20.52,3.17,1.31
CNX 500,24-12-2014,6706.95,6718.45,6641.45,6650.6,-52.4,-.78,918672720,20933.95,21.56,3.03,1.3
NIFTY Midcap 50,24-12-2014,3261.75,3286.9,3248.85,3267.45,3.55,.11,312503175,3886.18,15.87,1.73,1.28
CNX Midcap,24-12-2014,12231.95,12288.7,12193.85,12240.1,11.3,.09,442080465,5437.03,18.32,2.34,1.6
CNX Smallcap,24-12-2014,5069.1,5104.6,5064.85,5074.3,14.65,.29,139120425,1346.72,33.09,1.35,1.67
CNX Nifty Dividend,24-12-2014,-,-,-,97.89,0,-,-,-,-,-,-
CNX Auto,24-12-2014,8273.85,8303.3,8169.3,8184.35,-75.15,-.91,45502917,1849.88,40.18,6.27,.86
CNX Bank,24-12-2014,18582.75,18709.15,18493.3,18535.35,-68.4,-.37,54661971,2308.86,18.92,2.87,.97
CNX Energy,24-12-2014,8712.25,8726.7,8543.15,8566.5,-143.35,-1.65,60177744,1521.13,12.01,1.61,2.03
CNX Finance,24-12-2014,7403.6,7439.05,7337.95,7352.85,-56.85,-.77,71475340,3084.44,20.33,3.23,1.06
CNX FMCG,24-12-2014,20301.25,20401.75,19981.25,20090.7,-213.15,-1.05,30288991,1084.28,35.7,12.85,1.45
CNX IT,24-12-2014,11104.05,11119.55,10889,10928,-166.6,-1.5,17225296,2518.26,20.17,6.36,1.32
CNX Media,24-12-2014,2351.25,2369.2,2339.85,2364.2,20,.85,9110751,216.97,58.21,5.6,.78
CNX Metal,24-12-2014,2613.45,2626.7,2594.6,2600.6,-13.55,-.52,48602679,1040.81,11.05,1.13,3.09
CNX MNC,24-12-2014,8785.45,8808.55,8718.75,8743.05,-36.85,-.42,11626018,689.07,37.08,6.17,1.1
CNX Pharma,24-12-2014,10835.85,10850.4,10674.95,10705.8,-133.25,-1.23,12449040,1299.85,34.41,7.37,.61
CNX PSU Bank,24-12-2014,4164.75,4209.2,4153.75,4172,-2.2,-.05,53919483,1255.55,13.12,1.31,1.39
CNX Realty,24-12-2014,195.85,200.05,195.8,197.85,1.9,.97,104661494,401.13,29.58,.97,1.02
CNX Consumption,24-12-2014,3346.05,3348.1,3308.3,3314.45,-27.95,-.84,67956614,2793.3,29.05,4.96,1.03
CNX Commodities,24-12-2014,2667.45,2672.7,2640.45,2644.7,-18.9,-.71,127963978,3323.46,13.38,1.56,2.35
CNX Dividend Opportunities,24-12-2014,2159.25,2159.85,2131.6,2134.9,-20.35,-.94,149792305,3667.94,13.58,2.17,2.74
CNX Infrastructure,24-12-2014,3011.1,3012.05,2968.4,2975,-31.35,-1.04,278097327,2527.74,19.36,2.08,1.19
CNX PSE,24-12-2014,3565.85,3569.55,3492.2,3498.8,-63.1,-1.77,92967368,1808.31,11.29,1.87,3.11
CNX Service Sector,24-12-2014,10563.05,10581.75,10428.2,10451.5,-110.1,-1.04,147728908,6361.59,19.22,3.34,1.18
CNX Nifty Shariah,24-12-2014,-,-,-,1766.92,-20.33,-1.14,44512672,3722.9,18.16,3.1,1.04
CNX 500 Shariah,24-12-2014,-,-,-,2011.39,-18.21,-.9,122587140,6529.77,21.53,3.66,.97
CNX Low Volatility,24-12-2014,-,-,-,6760.03,-60.22,-.88,95886732,7684.34,25.05,4.71,1.29
CNX Alpha Index,24-12-2014,-,-,-,7972.32,-17.89,-.22,70153974,3052.11,26.69,3.82,.57
CNX High Beta,24-12-2014,-,-,-,1829.21,15.96,.88,446934537,5222.4,13.57,.94,1.47
CNX DEFTY,24-12-2014,-,-,-,4463.06,-51.74,-1.15,-,-,-,-,-
CNX 100 Equal Weight,24-12-2014,-,-,-,10180.46,-52.23,-.51,340875795,14878.76,18.73,2.48,1.35
LIX 15,24-12-2014,3697.25,3708.2,3668.5,3677.15,-19.6,-.53,91732632,2833.96,17.59,1.97,1.07
CPSE,24-12-2014,2498,2503.85,2453.3,2458.35,-38.85,-1.56,24762911,885.52,10.48,2.29,3.53
NV 20,24-12-2014,-,-,-,3817.8,-42.66,-1.11,97985888,5392.83,15.83,2.58,1.58
LIX15 Midcap,24-12-2014,-,-,-,2967.91,-13.49,-.45,135922712,1503.26,12.17,1.6,1.49
CNX Shariah25,24-12-2014,-,-,-,2996.77,-39.46,-1.3,38979339,3648.66,23.42,5.13,1.06
India VIX,24-12-2014,15.2975,15.6125,14.3,15.07,-.23,-1.49,-,-,-,-,-
NI15,24-12-2014,4818.8,4824.65,4740.25,4749.25,-67.25,-1.4,43261824,4307.84,28.3,8.86,1.19
NIFTY TR 1X Inverse,24-12-2014,421.75,427.55,421.05,426.75,4.85,1.15,-,-,-,-,-
NIFTY TR 2X Leverage,24-12-2014,4205.4,4219.5,4090.3,4105.8,-95.4,-2.27,-,-,-,-,-
NIFTY PR 1X Inverse,24-12-2014,451.25,457.4,450.5,456.6,5.2,1.15,-,-,-,-,-
NIFTY PR 2x Leverage,24-12-2014,3675.85,3688.2,3575.25,3588.8,-83.4,-2.27,-,-,-,-,-
GSEC10 NSE Index,24-12-2014,-,-,-,1340.97,-2.89,-.22,-,-,-,-,-
GSECBM NSE Index,24-12-2014,-,-,-,1288.37,-2.87,-.22,-,-,-,-,-
