Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,07-09-2015,7685.85,7705.05,7545.9,7558.8,-96.25,-1.26,145763902,5768.15,20.95,3.04,1.56
CNX Nifty Junior,07-09-2015,19467.35,19514.95,18919.05,18946.8,-460.8,-2.37,59971543,2229.9,20.84,2.74,1.27
CNX 100,07-09-2015,7834.9,7853.1,7681.2,7692.1,-112.6,-1.44,205735445,7998.05,20.93,2.99,1.52
CNX 200,07-09-2015,4047.35,4056.05,3966.9,3971.95,-60.05,-1.49,444729873,10176.84,21.77,2.84,1.48
CNX 500,07-09-2015,6444.8,6458.6,6316.7,6323.4,-97.65,-1.52,541472662,11290.58,22.81,2.73,1.45
NIFTY Midcap 50,07-09-2015,2993.9,3010.55,2931.7,2937.2,-45.55,-1.53,134405866,1477.26,13.55,1.27,1.8
CNX Midcap,07-09-2015,12631.4,12658.65,12308.8,12319.1,-272.7,-2.17,178074024,3185.82,21.46,2.18,1.33
CNX Smallcap,07-09-2015,4981.7,4996.35,4847.95,4854.9,-109.9,-2.21,135686316,858.35,95.94,1.12,1.26
CNX Nifty Dividend,07-09-2015,-,-,-,81.6,0,-,-,-,-,-,-
CNX Auto,07-09-2015,7592.55,7617.65,7449.45,7464.3,-95.15,-1.26,35135964,1099.8,45.32,5.79,.82
CNX Bank,07-09-2015,16222.2,16273.35,15762.2,15790.1,-339,-2.1,70985097,2071.52,16.56,2.19,1.25
CNX Energy,07-09-2015,7371.7,7391.45,7287.45,7299.15,-61.75,-.84,26604346,607.66,11.37,1.3,2.31
CNX Finance,07-09-2015,6656.65,6704.9,6515.5,6531.2,-96.25,-1.45,64090121,2220.86,17.73,2.64,1.3
CNX FMCG,07-09-2015,19665.45,19713.75,19292.1,19356.2,-315.65,-1.6,10270045,519.25,37.28,11.17,1.49
CNX IT,07-09-2015,11445.35,11451.1,11264.7,11318.3,-95.3,-.83,7491038,788.81,21.27,5.97,1.85
CNX Media,07-09-2015,2245.45,2270.1,2222.15,2226.9,-15.8,-.7,11719157,227.03,46.28,5.21,.8
CNX Metal,07-09-2015,1762.2,1762.2,1701.9,1704.3,-44.2,-2.53,31518230,448.02,11.59,.82,4.72
CNX MNC,07-09-2015,9402.6,9422.2,9225.2,9245.75,-145.95,-1.55,9112631,527.59,40.93,6.67,1.13
CNX Pharma,07-09-2015,12592.45,12622.35,12209.95,12240,-281.55,-2.25,8200103,842.26,71.32,8.04,.43
CNX PSU Bank,07-09-2015,2942.9,2963.65,2858.4,2866.6,-56.75,-1.94,46664965,757.79,10.75,.84,2.09
CNX Realty,07-09-2015,158.85,161,154.9,155.35,-3.2,-2.02,54714561,332.68,26.34,.73,1.26
CNX Consumption,07-09-2015,3317,3318.85,3265.2,3269.75,-42.6,-1.29,35410521,1427.71,27.15,4.67,1.15
CNX Commodities,07-09-2015,2278.65,2280.95,2234.45,2237.3,-31.7,-1.4,61921120,1350.49,13.2,1.34,2.84
CNX Dividend Opportunities,07-09-2015,1817.1,1820,1783.25,1786.15,-24.35,-1.34,84934243,1569.63,13.2,1.87,3.23
CNX Infrastructure,07-09-2015,2823.3,2827.35,2758.1,2764.65,-50.8,-1.8,81595631,920.34,18.65,1.88,1.39
CNX PSE,07-09-2015,2961.5,2961.5,2899.05,2904.4,-50.25,-1.7,38988125,853.14,10.55,1.62,3.68
CNX Service Sector,07-09-2015,9925.1,9948.4,9735.55,9750.65,-130.45,-1.32,113297836,3710.44,17.93,2.85,1.58
CNX Nifty Shariah,07-09-2015,-,-,-,1754.7,-15.52,-.88,21518545,1529.3,19.63,2.7,1.43
CNX 500 Shariah,07-09-2015,-,-,-,2065.18,-28.82,-1.38,63600897,3202.23,22.96,3.4,1.18
CNX Low Volatility,07-09-2015,-,-,-,6969.1,-92.67,-1.31,52877479,3538.74,23.35,3.51,1.53
CNX Alpha Index,07-09-2015,-,-,-,8679.78,-233.59,-2.62,49107644,1838.25,32.41,6.77,.76
CNX High Beta,07-09-2015,-,-,-,1295.95,-21.42,-1.63,256918501,3466.07,16.18,.58,2.01
CNX DEFTY,07-09-2015,-,-,-,3924.11,-70.57,-1.77,-,-,-,-,-
CNX 100 Equal Weight,07-09-2015,-,-,-,9615.33,-168.46,-1.72,205735445,7998.05,18.37,2.04,1.62
LIX 15,07-09-2015,3060.3,3077.55,2973.65,2981.95,-61.9,-2.03,69920850,1902.68,18.64,1.66,1.33
CPSE,07-09-2015,1999.1,2003.8,1952.25,1957.1,-31.75,-1.6,14504489,509.67,10.61,1.84,3.9
NV 20,07-09-2015,3424.9,3427.65,3347.4,3352.9,-54.15,-1.59,87724384,3006.99,14.77,2.23,2.26
LIX15 Midcap,07-09-2015,-,-,-,2704.8,-47.71,-1.73,44968817,626.83,8.9,1.21,2.07
CNX Shariah25,07-09-2015,-,-,-,3155.3,-44.89,-1.4,20581092,1753.51,26.08,4.44,1.17
India VIX,07-09-2015,26.4225,26.825,24.5075,26.35,-.07,-.27,-,-,-,-,-
NI15,07-09-2015,5147.1,5149.4,5051.75,5059.45,-71.45,-1.39,16831832,1656.25,26.21,7.82,1.67
NIFTY TR 1X Inverse,07-09-2015,464.3,472.8,463.25,472.05,6.1,1.31,-,-,-,-,-
NIFTY TR 2X Leverage,07-09-2015,3435.2,3450.95,3311.3,3322.05,-86.9,-2.55,-,-,-,-,-
NIFTY PR 1X Inverse,07-09-2015,501.55,510.7,500.4,509.9,6.65,1.32,-,-,-,-,-
NIFTY PR 2x Leverage,07-09-2015,2945.55,2959,2839.25,2848.45,-75.4,-2.58,-,-,-,-,-
NSE Quality 30,07-09-2015,-,-,-,2035.67,-30.54,-1.48,37963609,2433.4,31.42,7.16,1.6
NSE GSECBM Clean Price Index,07-09-2015,-,-,-,929.56,-3.02,-.32,-,-,-,-,-
GSEC10 NSE Index,07-09-2015,-,-,-,1415.17,-3.14,-.22,-,-,-,-,-
GSECBM NSE Index,07-09-2015,-,-,-,1356.3,-4.02,-.3,-,-,-,-,-
