Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,19-10-2012,5703.3,5711.7,5660,5684.25,-34.45,-.6,124262817,5410.95,18.94,3.12,1.4
CNX Nifty Junior,19-10-2012,11168.55,11184.2,11047.3,11108.85,-66,-.59,89995434,1840.18,20.06,2.18,1.44
CNX 100,19-10-2012,5592.9,5600.2,5548.2,5572.6,-33.65,-.6,214258251,7251.13,19.09,2.93,1.4
CNX 200,19-10-2012,2885.95,2890.6,2862.6,2875,-17.1,-.59,408419131,8897.34,18.74,2.71,1.42
S&P CNX 500,19-10-2012,4526.35,4533.45,4491.6,4509.45,-25.75,-.57,536890880,9834.41,19.15,2.55,1.43
NIFTY Midcap 50,19-10-2012,2279.8,2287.4,2249.1,2258.2,-23.1,-1.01,136095292,1283.6,14.53,1.49,1.62
CNX Midcap,19-10-2012,7944.3,7976,7877.95,7903.85,-41.5,-.52,195043565,1828.79,19.27,1.76,1.64
CNX Smallcap,19-10-2012,3538.35,3565.5,3518.95,3528.55,-16.85,-.48,80801134,668.26,49.05,1.3,1.37
S&P CNX Nifty Dividend,19-10-2012,-,-,-,70.02,0,-,-,-,-,-,-
CNX Auto,19-10-2012,4331.6,4344,4278.85,4297.4,-37.05,-.85,24508258,583.74,21.72,4.06,1.66
CNX Bank,19-10-2012,11539.05,11605.65,11424.25,11491.2,-95.15,-.82,16019224,1479.08,14.43,2.31,1.3
CNX Energy,19-10-2012,7923.45,7928.7,7838.95,7870.95,-78.25,-.98,21240539,590.91,15.64,1.83,1.59
CNX Finance,19-10-2012,4735.55,4752.85,4682.25,4708.1,-43.85,-.92,36535294,2037.65,17.11,2.81,1.31
CNX FMCG,19-10-2012,14931.35,15106.8,14865.4,15063.35,117.85,.79,21869773,867.98,37,13.5,1.28
CNX IT,19-10-2012,6077,6104.05,6049.8,6067,-21.85,-.36,10509150,789.84,16.85,4.98,1.79
CNX Media,19-10-2012,1616.8,1616.8,1578.95,1596.4,-7.5,-.47,32482640,268.94,35.3,4.69,.94
CNX Metal,19-10-2012,2746.1,2755.05,2710.85,2720.8,-36.45,-1.32,14960238,401.6,11.93,1.23,1.63
CNX MNC,19-10-2012,5843.25,5849.45,5789.75,5811.35,-38.3,-.65,13159979,434.5,40.77,5.26,1.15
CNX Pharma,19-10-2012,5616.4,5623.45,5556.85,5590.05,-23,-.41,5367245,333.17,52.93,5.08,.78
CNX PSU Bank,19-10-2012,3391.8,3412.8,3352.6,3382.6,-17.65,-.52,14050885,740.6,7.56,1.26,2.28
CNX Realty,19-10-2012,247.2,248.8,243.5,245.65,-2.45,-.99,61849242,482.61,25.55,.97,.55
CNX Consumption,19-10-2012,2127.4,2127.65,2114.65,2124.8,-6.4,-.3,71006769,1768.63,24.31,3.83,1.21
CNX Commodities,19-10-2012,2493.85,2497.25,2461.5,2470.8,-26.3,-1.05,65584027,1442.73,19.23,1.72,1.62
CNX Dividend Opportunities,19-10-2012,1648.4,1652,1638.4,1647.9,-2.5,-.15,66649532,1763.76,13.74,2.55,2.34
CNX Infrastructure,19-10-2012,2551.75,2556.55,2520.05,2534.5,-27.9,-1.09,88760000,958.49,19.52,2.14,1.11
CNX PSE,19-10-2012,2966.45,2970.55,2927.75,2947.2,-24.9,-.84,30862859,523.06,16.06,2.07,2.46
CNX Service Sector,19-10-2012,6725.75,6740.65,6667,6697.85,-51.2,-.76,78044997,3230.03,16.44,2.76,1.45
S&P CNX Nifty Shariah,19-10-2012,-,-,-,1210.08,-8.71,-.72,37514680,2157.96,18.21,3.46,1.5
S&P CNX 500 Shariah,19-10-2012,-,-,-,1305.99,-8.5,-.65,99976371,3077.31,19.35,3.61,1.41
S&P ESG India,19-10-2012,-,-,-,3666.51,-33.34,-.9,-,-,-,-,-
