Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,30-10-2012,5656.35,5689.9,5589.9,5597.9,-67.7,-1.19,116678775,5550.86,18.36,3.02,1.44
CNX Nifty Junior,30-10-2012,10864.9,10926.35,10733.1,10778.65,-87.2,-.8,68787325,1766.16,18.85,2.06,1.45
CNX 100,30-10-2012,5531.45,5563.4,5468.65,5476.15,-63.1,-1.14,185466100,7317.02,18.42,2.83,1.45
CNX 200,30-10-2012,2851.05,2866.35,2817.6,2822.05,-32.6,-1.14,419821535,9173.17,18.11,2.63,1.46
S&P CNX 500,30-10-2012,4469.85,4490.2,4418.55,4424.1,-50.9,-1.14,531150507,9878.45,18.45,2.47,1.47
NIFTY Midcap 50,30-10-2012,2187.95,2200.65,2150.2,2162,-26.1,-1.19,140325246,1312.22,13.71,1.41,1.66
CNX Midcap,30-10-2012,7767.15,7794,7658.95,7682.35,-84.2,-1.08,226486860,1862.61,18.8,1.7,1.65
CNX Smallcap,30-10-2012,3426.25,3443.7,3380.6,3382.55,-46.05,-1.34,79980157,498.16,46.16,1.25,1.43
S&P CNX Nifty Dividend,30-10-2012,-,-,-,70.16,0,-,-,-,-,-,-
CNX Auto,30-10-2012,4325.55,4332.3,4235.5,4263.7,-60.45,-1.4,25920698,850.16,21.31,3.93,1.7
CNX Bank,30-10-2012,11467.2,11600.05,11173.8,11203,-269.15,-2.35,28170912,2514.12,13.85,2.25,1.34
CNX Energy,30-10-2012,7857.2,7875.8,7785.5,7802.25,-71.95,-.91,15008778,420.71,15.45,1.8,1.57
CNX Finance,30-10-2012,4703.55,4755.1,4610.65,4624.6,-84.95,-1.8,43092813,2765.19,16.51,2.72,1.33
CNX FMCG,30-10-2012,14580.15,14680.6,14523.45,14550.5,-62.6,-.43,16026621,955.69,33.77,12.86,1.33
CNX IT,30-10-2012,6016.5,6082.9,6016.5,6066.1,33.65,.56,8077308,448.15,16.7,4.96,1.8
CNX Media,30-10-2012,1480.35,1485.35,1453.9,1484,4.2,.28,22075440,183.68,33.6,4.36,1.01
CNX Metal,30-10-2012,2673.2,2682.7,2631.3,2636.1,-40.4,-1.51,11846754,302.6,11.15,1.14,2.05
CNX MNC,30-10-2012,5694.5,5737.85,5681.7,5723.75,18.4,.32,7403733,479.98,39.2,5.15,1.16
CNX Pharma,30-10-2012,5563.25,5588.75,5548.8,5566.45,-3.6,-.06,2555011,217.57,52.03,5.06,.78
CNX PSU Bank,30-10-2012,3222.65,3267.6,3083.05,3091.9,-131,-4.06,27182259,1553.31,6.9,1.15,2.5
CNX Realty,30-10-2012,236.2,238.75,229.2,230.95,-5.4,-2.28,60994905,410.67,23.39,.91,.59
CNX Consumption,30-10-2012,2113.5,2121.15,2097.15,2105.5,-9.15,-.43,50738985,1840.68,23.98,3.67,1.23
CNX Commodities,30-10-2012,2452.4,2456.6,2419.4,2421.25,-34.95,-1.42,44729891,954.62,18.32,1.63,1.76
CNX Dividend Opportunities,30-10-2012,1620.75,1627.85,1595.65,1601.85,-21.1,-1.3,72325782,1546.55,12.39,2.2,2.6
CNX Infrastructure,30-10-2012,2528.05,2538.85,2480.4,2489.4,-39.05,-1.54,107921328,1189.54,18.74,2.05,1.13
CNX PSE,30-10-2012,2884.7,2893.8,2856.7,2865.2,-26.55,-.92,27655189,528.48,15.61,1.97,2.66
CNX Service Sector,30-10-2012,6663.7,6733.4,6582.2,6597.5,-76.65,-1.15,70091831,3539.73,15.98,2.67,1.48
S&P CNX Nifty Shariah,30-10-2012,-,-,-,1199.89,-3.61,-.3,30021551,1691.37,18.11,3.49,1.51
S&P CNX 500 Shariah,30-10-2012,-,-,-,1291.11,-4.6,-.36,51698831,2214.83,19.01,3.59,1.47
S&P ESG India,30-10-2012,-,-,-,3585.43,-46.56,-1.28,-,-,-,-,-
