Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,11-10-2012,5663.5,5721.1,5636.95,5708.05,55.9,.99,148283847,6542.71,19.19,3.16,1.42
CNX Nifty Junior,11-10-2012,11083.75,11226.65,11023.8,11208.45,127.4,1.15,90441779,2011.64,20.24,2.2,1.45
CNX 100,11-10-2012,5553.35,5611.3,5527.8,5599.8,56.1,1.01,238725626,8554.36,19.33,2.97,1.42
CNX 200,11-10-2012,2861.2,2892.7,2848.1,2887.05,30.3,1.06,599192839,10962.39,18.99,2.76,1.43
S&P CNX 500,11-10-2012,4483.7,4531.85,4465.45,4523.6,46.3,1.03,740123800,11936.3,19.38,2.59,1.45
NIFTY Midcap 50,11-10-2012,2239.8,2291.25,2227.1,2287.35,48.4,2.16,246903350,1938.43,14.82,1.55,1.57
CNX Midcap,11-10-2012,7814.8,7926.6,7780.4,7915.85,101.3,1.3,359512910,2614.01,19.47,1.83,1.6
CNX Smallcap,11-10-2012,3450.3,3489.9,3431.3,3488.05,38.25,1.11,100353866,651.55,49.87,1.29,1.4
S&P CNX Nifty Dividend,11-10-2012,-,-,-,67.24,0,-,-,-,-,-,-
CNX Auto,11-10-2012,4321.1,4349.9,4279.8,4337.85,23.45,.54,20630602,718.45,21.92,4.24,1.96
CNX Bank,11-10-2012,11334.9,11476.95,11244.7,11431.3,139.8,1.24,23060664,2013.19,14.56,2.3,1.31
CNX Energy,11-10-2012,7938.5,7987.15,7888.8,7965.75,58.8,.74,21898984,587.69,15.69,1.86,1.55
CNX Finance,11-10-2012,4662.45,4711.55,4623.2,4699.05,54.05,1.16,39498148,2483.68,17.3,2.8,1.3
CNX FMCG,11-10-2012,14532.95,14730.15,14440.9,14694.2,121.45,.83,24674519,957.15,36.09,13.41,1.29
CNX IT,11-10-2012,6221,6336.5,6199.25,6268.7,42.9,.69,12383470,894.31,18.06,5.24,1.74
CNX Media,11-10-2012,1539.7,1542.1,1508.15,1536.2,10.25,.67,26970906,222.3,35.72,4.52,.95
CNX Metal,11-10-2012,2756.35,2795.3,2736.95,2787.6,44.35,1.62,23237070,634.75,12.26,1.26,1.59
CNX MNC,11-10-2012,5817,5835.4,5773.95,5826.9,29.15,.5,11359563,544.21,41.5,5.37,1.14
CNX Pharma,11-10-2012,5640.5,5651.45,5564.1,5598.6,-38.4,-.68,9196942,528.97,53.01,5.25,.8
CNX PSU Bank,11-10-2012,3294.35,3380.7,3249.85,3362.85,73.6,2.24,16675481,1014.62,7.51,1.26,2.29
CNX Realty,11-10-2012,239.7,252.4,239.7,251.7,11.65,4.85,135420364,796.13,26.18,1.02,.6
CNX Consumption,11-10-2012,2099.3,2116.35,2086.25,2112.35,14.8,.71,61174622,1882.69,24.17,3.83,1.39
CNX Commodities,11-10-2012,2480.45,2505.6,2469.15,2500.6,29.2,1.18,69815411,1568.74,19.62,1.75,1.58
CNX Dividend Opportunities,11-10-2012,1625.45,1646.15,1618.2,1642.8,18.3,1.13,64789949,1468.59,13.72,2.6,2.5
CNX Infrastructure,11-10-2012,2513.55,2559.15,2492.8,2556.25,50.6,2.02,152408921,1526.02,19.69,2.17,1.11
CNX PSE,11-10-2012,2967.9,3003.1,2959.05,2997.45,36.6,1.24,38186755,665.4,16.33,2.17,2.37
CNX Service Sector,11-10-2012,6685.6,6757.3,6638.8,6739.95,72.55,1.09,77352182,3792.17,16.81,2.78,1.44
S&P CNX Nifty Shariah,11-10-2012,-,-,-,1231.21,8.27,.68,38873487,2347.37,18.73,3.61,1.54
S&P CNX 500 Shariah,11-10-2012,-,-,-,1321.86,7.43,.57,167732831,3664.79,19.79,3.74,1.44
S&P ESG India,11-10-2012,-,-,-,3726.32,56.83,1.55,-,-,-,-,-
