Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,23-05-2014,7306.5,7381,7293.9,7367.1,90.7,1.25,259638086,12002.13,20.39,3.5,1.31
CNX Nifty Junior,23-05-2014,15899.4,16085.05,15853.6,16062.35,276.1,1.75,150117475,4046.51,19.74,2.71,1.22
CNX 100,23-05-2014,7272.45,7346.5,7263,7334.9,95.65,1.32,409755561,16048.64,20.29,3.35,1.3
CNX 200,23-05-2014,3730.65,3768.25,3726.9,3762.65,50.9,1.37,1042116575,20865.27,20.3,3.17,1.3
CNX 500,23-05-2014,5872.85,5931.6,5870,5923.65,82.35,1.41,1511299691,24333.05,21.07,2.96,1.3
NIFTY Midcap 50,23-05-2014,3119.1,3202.5,3119.1,3193.45,101.4,3.28,495054119,4818.65,16.16,1.76,1.37
CNX Midcap,23-05-2014,10329.55,10476.9,10329.55,10459.3,207.25,2.02,524653899,5803.96,17.36,2.36,1.37
CNX Smallcap,23-05-2014,4924.75,5008.45,4924.75,5000.25,123.4,2.53,421210198,2910.55,166.64,1.34,1.53
CNX Nifty Dividend,23-05-2014,-,-,-,4.97,0,-,-,-,-,-,-
CNX Auto,23-05-2014,6349.15,6448,6343.1,6433.65,100.2,1.58,115393278,1280.13,28.97,5.38,1.01
CNX Bank,23-05-2014,15091.7,15321.25,14972.6,15285.5,229.95,1.53,53883369,4956.42,17.01,2.66,1.18
CNX Energy,23-05-2014,10039.35,10257.55,9967.65,10211.45,278.4,2.8,103747611,2125.91,15.78,2.12,1.59
CNX Finance,23-05-2014,6098.35,6188.8,6071.1,6174.4,94.9,1.56,63716863,5098.6,18.25,3.06,1.2
CNX FMCG,23-05-2014,17941.65,17974,17672.3,17760.6,-56.15,-0.32,17642646,819.46,35.16,12.2,1.53
CNX IT,23-05-2014,8954.1,9072.4,8841.9,8941.3,11.7,0.13,15699876,1408.78,19.63,5.59,1.55
CNX Media,23-05-2014,1948.1,1949.1,1916.7,1921.4,-5.95,-0.31,18363374,206.61,36.03,4.11,0.82
CNX Metal,23-05-2014,3109.1,3163.25,3109.1,3154.75,66.05,2.14,96895169,1773.42,15.5,1.62,1.56
CNX MNC,23-05-2014,7022.2,7139.1,7022.2,7127.6,148.9,2.13,16573542,724.68,37.17,6.73,1.28
CNX Pharma,23-05-2014,7455.2,7521.95,7455.2,7489.3,18.85,0.25,5726126,429.95,37.8,5.87,0.64
CNX PSU Bank,23-05-2014,3690.15,3987.75,3661.6,3967.8,297.95,8.12,74818622,4059.68,13.17,1.43,2.08
CNX Realty,23-05-2014,251.8,257.4,251.3,254.95,5.75,2.31,209458313,1498.33,60.52,1.31,0.73
CNX Consumption,23-05-2014,2801.15,2819.5,2798.85,2817.3,32.15,1.15,87136803,2514.02,28.07,4.74,1.16
CNX Commodities,23-05-2014,2897.45,2937.15,2891.65,2930.5,57,1.98,195534152,4121.14,15.18,1.95,1.73
CNX Dividend Opportunities,23-05-2014,2006.5,2042.2,2002.45,2037.45,49.45,2.49,275591748,4631.72,13.82,2.41,2.71
CNX Infrastructure,23-05-2014,3150.95,3233.8,3149.75,3223.4,95.6,3.06,282368229,3472.75,21.75,2.49,1.13
CNX PSE,23-05-2014,3659.4,3737.6,3643.7,3724.05,104.45,2.89,203858821,2785.19,12.81,2.21,2.53
CNX Service Sector,23-05-2014,8876.95,8983.6,8848.8,8956.15,113.4,1.28,197154290,8506.14,18.38,3.2,1.33
CNX Nifty Shariah,23-05-2014,-,-,-,1605.44,23.58,1.49,35781492,2495.33,19.61,3.8,1.17
CNX 500 Shariah,23-05-2014,-,-,-,1738.28,22.74,1.33,167099727,4076.79,21.29,4.06,1.11
CNX Low Volatility,23-05-2014,-,-,-,5385.46,47.25,0.89,85381575,3962.4,24.36,4.02,1.42
CNX Alpha Index,23-05-2014,-,-,-,5705.47,57.09,1.01,88664716,3285.46,21.24,3.47,0.74
CNX High Beta,23-05-2014,-,-,-,2043.73,74.55,3.79,559415248,8548.94,15.87,1.21,1.65
CNX DEFTY,23-05-2014,-,-,-,4364.86,60.45,1.4,-,-,-,-,-
CNX 100 Equal Weight,23-05-2014,-,-,-,9213.66,176.2,1.95,409755561,16048.64,18.43,2.63,1.41
LIX 15,23-05-2014,3341.05,3444.9,3341.05,3435.25,105.4,3.17,97336971,5445.91,19.08,2.14,0.91
CPSE,23-05-2014,2572.3,2609.6,2553.05,2601.8,61.2,2.41,29378620,1125.67,14.51,2.67,2.54
NV 20,23-05-2014,-,-,-,3516.68,62.88,1.82,88812908,6602.95,16.09,2.7,1.74
LIX15 Midcap,23-05-2014,-,-,-,2972.85,103.3,3.6,207063806,2379.48,12.11,1.78,1.44
CNX Shariah25,23-05-2014,-,-,-,2467.36,24.8,1.02,34335107,2508.64,21.38,5.11,1.27
India VIX,23-05-2014,17.835,18.1025,13.9675,17.71,-0.13,-0.73,-,-,-,-,-
NI15,23-05-2014,-,-,-,3839.79,7.94,0.21,19641128,2054.88,24.83,7.56,1.44
GSEC10 NSE Index,23-05-2014,-,-,-,1222.52,6.29,0.52,-,-,-,-,-
GSECBM NSE Index,23-05-2014,-,-,-,1185.87,5.5,0.47,-,-,-,-,-
