Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,31-10-2014,8200.8,8330.75,8198.05,8322.2,153,1.87,176165086,9450.53,21.58,3.51,1.27
CNX Nifty Junior,31-10-2014,17521.75,17723.05,17497.45,17715.65,283.3,1.63,113107996,3582.55,20.67,2.77,1.06
CNX 100,31-10-2014,8140.9,8263.25,8138.6,8256.85,148.85,1.84,289273082,13033.08,21.44,3.38,1.24
CNX 200,31-10-2014,4177.5,4238.55,4176.65,4235.6,75.55,1.82,626074672,16240.94,21.1,3.2,1.3
CNX 500,31-10-2014,6598.05,6689.55,6598.05,6685.75,115.45,1.76,870102423,18704.19,22,3.05,1.29
NIFTY Midcap 50,31-10-2014,3244.7,3297.05,3244.65,3293.3,68,2.11,251622524,3155.57,16.91,1.76,1.26
CNX Midcap,31-10-2014,11722.25,11844.8,11722.25,11841.1,184.2,1.58,288032957,4474.99,18.41,2.37,1.62
CNX Smallcap,31-10-2014,5088.2,5148.7,5088.2,5146.2,83.7,1.65,212713179,1514.09,37.08,1.34,1.68
CNX Nifty Dividend,31-10-2014,-,-,-,93.93,0,-,-,-,-,-,-
CNX Auto,31-10-2014,8156.2,8264.85,8121.8,8246.9,118,1.45,33082331,1556.93,38.9,6.31,.85
CNX Bank,31-10-2014,16812.45,17060.15,16783.65,17045.05,285,1.7,30066791,2379.73,17.98,2.64,1.06
CNX Energy,31-10-2014,9574.9,9772.55,9574.9,9758.9,216.4,2.27,47567540,1465.35,13.44,1.83,1.78
CNX Finance,31-10-2014,6758.7,6898.1,6754,6889.65,152.2,2.26,54290377,3157.44,19.39,3.03,1.13
CNX FMCG,31-10-2014,19372.7,19517.65,19274.75,19393.9,88.75,.46,26365837,722.89,35.19,12.39,1.5
CNX IT,31-10-2014,11192.8,11372.25,11192.8,11341.05,216.45,1.95,11154328,1456.51,21.11,6.6,1.27
CNX Media,31-10-2014,2141.4,2170.7,2141.4,2152.8,3.45,.16,5723388,119.7,55.41,5.09,.85
CNX Metal,31-10-2014,2917.1,2977.15,2913.35,2966.4,56.3,1.93,36872985,914.06,13.01,1.3,2.71
CNX MNC,31-10-2014,8518.7,8634.8,8513.1,8618.05,119.3,1.4,10533669,719.04,38.89,6.05,1.06
CNX Pharma,31-10-2014,10698.95,10919.85,10693.65,10874.75,206.4,1.93,6670380,614.35,36.16,7.7,.6
CNX PSU Bank,31-10-2014,3663.65,3737.3,3660.4,3732.15,90.15,2.48,48036787,1498.83,12.46,1.17,1.56
CNX Realty,31-10-2014,199.15,202.25,198.35,200.7,2.85,1.44,131520853,598.52,30.44,.99,1
CNX Consumption,31-10-2014,3301.4,3321.3,3290.45,3317.4,27.4,.83,71785994,3166.84,31.74,5.06,1.04
CNX Commodities,31-10-2014,2860.65,2914.3,2858.75,2911,62.3,2.19,87046478,2587.2,14.8,1.72,2.13
CNX Dividend Opportunities,31-10-2014,2128.25,2156.7,2124.55,2152.8,33,1.56,128846020,3280.69,14.1,2.21,2.71
CNX Infrastructure,31-10-2014,3228.2,3283.15,3213.1,3278,68.45,2.13,161007400,2457.71,22.29,2.29,1.08
CNX PSE,31-10-2014,3722.9,3791.6,3720.4,3786.7,78,2.1,65050447,1637.44,12.08,2.04,2.87
CNX Service Sector,31-10-2014,10167.15,10338.9,10165.1,10330.3,210.7,2.08,128083382,6225.74,19.54,3.3,1.19
CNX Nifty Shariah,31-10-2014,-,-,-,1859.26,31.03,1.7,45025623,3459.07,19.94,3.26,.99
CNX 500 Shariah,31-10-2014,-,-,-,2057.13,28.76,1.42,152935724,5627.5,22.89,3.73,.95
CNX Low Volatility,31-10-2014,-,-,-,6611.24,103.86,1.6,69887028,5236.8,24.78,4.6,1.32
CNX Alpha Index,31-10-2014,-,-,-,7622.94,113.77,1.52,86178215,2059.42,26.98,3.62,.6
CNX High Beta,31-10-2014,-,-,-,1843.82,55.54,3.11,386055920,5773.5,13.59,.95,1.46
CNX DEFTY,31-10-2014,-,-,-,4695.86,90.49,1.96,-,-,-,-,-
CNX 100 Equal Weight,31-10-2014,-,-,-,10182.93,174.56,1.74,289273082,13033.08,19.7,2.59,1.31
LIX 15,31-10-2014,3685.95,3752.9,3677.2,3748.65,80.3,2.19,71396000,2680.82,18.2,2.02,1.05
CPSE,31-10-2014,2579.85,2656.95,2579.85,2638.65,70.1,2.73,24684968,1029.39,11.17,2.46,3.3
NV 20,31-10-2014,-,-,-,3902.42,72.48,1.89,53605401,4600.36,16.5,2.65,1.55
LIX15 Midcap,31-10-2014,-,-,-,2950.54,81.24,2.83,147940788,1681.99,12.73,1.61,1.48
CNX Shariah25,31-10-2014,-,-,-,3066.86,45.28,1.5,36316221,3215.3,24.23,5.3,1.03
India VIX,31-10-2014,13.265,13.76,12.215,13.3,.03,.23,-,-,-,-,-
NI15,31-10-2014,4758.3,4830.3,4758.3,4816.9,77.5,1.64,24377875,2521.18,28.71,8.98,1.18
NIFTY TR 1X Inverse,31-10-2014,421.7,421.7,415,415.4,-7.9,-1.87,-,-,-,-,-
NIFTY TR 2X Leverage,31-10-2014,4185.55,4316.45,4185.3,4309,155.65,3.75,-,-,-,-,-
NIFTY PR 1X Inverse,31-10-2014,451,451,443.85,444.25,-8.4,-1.86,-,-,-,-,-
NIFTY PR 2x Leverage,31-10-2014,3661.2,3775.75,3661,3769.2,135.3,3.72,-,-,-,-,-
