Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,25-07-2012,5118.4,5121.6,5076.6,5109.6,-18.6,-.36,130965621,4654.17,16.8,2.89,1.58
CNX Nifty Junior,25-07-2012,10031.9,10031.9,9936.1,9975.25,-60.65,-.6,71198437,1397.32,15.18,2.15,1.48
CNX 100,25-07-2012,5020.7,5022.2,4979.1,5009,-20.15,-.4,202164058,6051.5,16.53,2.75,1.56
CNX 200,25-07-2012,2592.3,2592.8,2570.5,2586,-10.25,-.39,422488283,7641.92,16.56,2.54,1.57
S&P CNX 500,25-07-2012,4073.65,4073.65,4040.1,4062.4,-16.9,-.41,524962586,8526.3,16.82,2.4,1.59
NIFTY Midcap 50,25-07-2012,2088.05,2088.05,2056.35,2067.5,-21.5,-1.03,152177890,938.05,12.74,1.3,2.08
CNX Midcap,25-07-2012,7261.8,7261.8,7179.85,7210.8,-52.05,-.72,221033159,1622,14.98,1.66,1.87
CNX Smallcap,25-07-2012,3311.5,3312,3274.4,3285.95,-32.05,-.97,77084107,620.04,21.33,1.34,1.64
S&P CNX Nifty Dividend,25-07-2012,-,-,-,54.88,0,-,-,-,-,-,-
CNX Auto,25-07-2012,3741.45,3746,3703.45,3735.85,-22.7,-.6,25155648,552.31,18.83,3.73,2.23
CNX Bank,25-07-2012,10286.55,10315.4,10224.75,10267.85,-31.15,-.3,15459876,1106.37,13.81,2.31,1.31
CNX Energy,25-07-2012,7388.75,7399.25,7314.4,7364.9,-49.2,-.66,19376454,440.91,13.25,1.74,1.68
CNX Finance,25-07-2012,4195.3,4204.45,4171.95,4188.8,-11.25,-.27,26138741,1333.81,16.06,2.81,1.29
CNX FMCG,25-07-2012,12674.75,12772.95,12587.6,12754.15,71.4,.56,18445065,739.41,31.81,11.66,1.49
CNX IT,25-07-2012,5586.8,5601.75,5543.45,5588.65,17.35,.31,26695164,1011.15,16.03,4.54,2
CNX Media,25-07-2012,1301.1,1327.45,1294.85,1318.35,21.8,1.68,18685181,161.37,40.57,3.81,1.24
CNX Metal,25-07-2012,2725.5,2726.45,2675.25,2687.7,-57.55,-2.1,34870929,824.04,11.13,1.28,1.61
CNX MNC,25-07-2012,5210.15,5213.55,5167.05,5196.7,-34.75,-.66,23614625,643.42,31.86,4.03,1.25
CNX Pharma,25-07-2012,5290.4,5305.65,5243.95,5289.25,12.4,.23,4798975,252.28,46.13,4.88,1.15
CNX PSU Bank,25-07-2012,3109.3,3111.4,3066.85,3076.65,-41,-1.32,8378098,495.25,7.41,1.34,2.31
CNX Realty,25-07-2012,217.6,218.9,214.4,217.8,-.1,-.05,41282371,316.28,22.61,.89,.64
CNX Consumption,25-07-2012,1916,1916.55,1894.85,1907.1,-11.8,-.61,52194289,1388.18,21.91,3.39,1.55
CNX Commodities,25-07-2012,2330.45,2332.25,2303.85,2314.3,-27.35,-1.17,71842467,1556.06,13.46,1.65,1.71
CNX Dividend Opportunities,25-07-2012,1509.15,1509.15,1494.55,1503.65,-8.15,-.54,61550007,1291.87,11.64,2.56,2.67
CNX Infrastructure,25-07-2012,2334.65,2336.25,2302.5,2310.1,-30.95,-1.32,129706875,893.66,17.4,1.94,1.26
CNX PSE,25-07-2012,2867.05,2868.4,2838.25,2853.85,-21.15,-.74,29397660,497.07,11.53,2.1,2.53
CNX Service Sector,25-07-2012,6111.6,6116.1,6068.55,6095.05,-17,-.28,67463154,2567.98,15.62,2.69,1.49
S&P CNX Nifty Shariah,25-07-2012,-,-,-,1105.74,-4.07,-.37,50988675,2230.31,16.61,3.22,1.76
S&P CNX 500 Shariah,25-07-2012,-,-,-,1192.99,-3.39,-.28,91457130,3184.38,17.81,3.41,1.62
S&P ESG India,25-07-2012,-,-,-,3340.8,-30.09,-.89,-,-,-,-,-
