Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,31-12-2012,5901.2,5919,5897.15,5905.1,-3.25,-.06,64809641,3021.71,18.68,3.13,1.4
CNX Nifty Junior,31-12-2012,12278.4,12348.8,12278.4,12340.05,61.65,.5,47529032,1110.18,17.79,2.3,1.28
CNX 100,31-12-2012,5839.7,5856.4,5839.55,5847.5,1.8,.03,112338673,4131.89,18.53,2.97,1.38
CNX 200,31-12-2012,3021.3,3030.3,3021.3,3026.1,2,.07,316503585,5881.21,18.46,2.78,1.38
S&P CNX 500,31-12-2012,4734.35,4748.65,4734.35,4743.45,5.15,.11,442325743,6665.19,18.43,2.62,1.39
NIFTY Midcap 50,31-12-2012,2357.1,2374.85,2357.1,2369.5,12.25,.52,125335527,1123.46,15.11,1.45,1.37
CNX Midcap,31-12-2012,8468.6,8509.8,8468.6,8505.1,36.65,.43,202739006,1778.43,17.71,1.88,1.49
CNX Smallcap,31-12-2012,3689.35,3715.25,3688.15,3710.15,25.05,.68,82207841,570.21,46.53,1.4,1.29
S&P CNX Nifty Dividend,31-12-2012,-,-,-,78.19,0,-,-,-,-,-,-
CNX Auto,31-12-2012,4802.25,4835.3,4802.25,4830.55,29.05,.61,11749591,332.71,23.1,4.45,1.5
CNX Bank,31-12-2012,12442.85,12512.7,12427.7,12474.25,16.1,.13,11478822,965.69,15.35,2.52,1.19
CNX Energy,31-12-2012,7899.95,7959.25,7897.05,7927.4,24.65,.31,14057613,431.4,12.38,1.8,1.58
CNX Finance,31-12-2012,5115.5,5134.95,5109.35,5117.4,-7.25,-.14,14379503,1043.07,17.81,2.99,1.21
CNX FMCG,31-12-2012,15200.85,15252.1,15149.5,15175.25,-62.4,-.41,6641964,365.25,35.33,11.81,1.32
CNX IT,31-12-2012,6028.2,6042.65,6009.1,6024.95,-19.3,-.32,7711933,399.01,16.41,4.85,1.84
CNX Media,31-12-2012,1757,1774.15,1753.35,1768.05,13.6,.78,10237511,122.56,42.27,5.17,.86
CNX Metal,31-12-2012,2890.7,2908.45,2886.35,2900.25,10.9,.38,20418312,417.79,12.36,1.24,1.81
CNX MNC,31-12-2012,5777.2,5803.3,5777.2,5795.5,20.5,.35,5295374,251.91,38.28,4.92,1.17
CNX Pharma,31-12-2012,6042.15,6051.7,6009.7,6035,-.5,-.01,2099890,143.95,44.74,5.24,.78
CNX PSU Bank,31-12-2012,3640.45,3689.7,3640.45,3673.4,27.5,.75,11773515,656.17,8.07,1.37,2.1
CNX Realty,31-12-2012,278.45,283.05,278.05,281.3,2.95,1.06,48443172,405.26,29.87,1.11,.46
CNX Consumption,31-12-2012,2345,2354.5,2342.05,2350.15,4.75,.2,31092486,938.28,26.68,4.09,1.13
CNX Commodities,31-12-2012,2510.55,2528,2510.55,2522.4,11.25,.45,61500885,1207.47,14.84,1.67,1.69
CNX Dividend Opportunities,31-12-2012,1734.75,1743.65,1734.75,1741.5,7.15,.41,44403107,1081.36,12.26,2.35,2.43
CNX Infrastructure,31-12-2012,2586.5,2594.15,2579.75,2585,-2.55,-.1,105902865,669.21,19.58,2.09,1.12
CNX PSE,31-12-2012,2872.05,2894.1,2872.05,2891.2,17.85,.62,39949727,437.81,9.59,1.91,2.75
CNX Service Sector,31-12-2012,7098.3,7117.55,7095.4,7106.05,-5.4,-.08,35256783,1656.51,16.96,2.88,1.38
S&P CNX Nifty Shariah,31-12-2012,-,-,-,1230.15,.26,.02,18872729,1171.5,18.38,3.47,1.57
S&P CNX 500 Shariah,31-12-2012,-,-,-,1334.09,2.52,.19,44738900,1850.57,19.21,3.65,1.5
S&P ESG India,31-12-2012,-,-,-,3852.79,7.48,.19,-,-,-,-,-
CNX Low Volatility,31-12-2012,-,-,-,4642.08,20.81,.45,45444952,1551.67,21.05,3.35,1.41
CNX Alpha Index,31-12-2012,-,-,-,4790.81,23.43,.49,32318738,1457.15,23.62,4.37,.79
CNX High Beta,31-12-2012,-,-,-,1688.06,7.47,.44,202385127,1907.67,21.66,1.07,1.17
