Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,10-12-2012,5916.05,5919.95,5888.1,5908.9,1.5,.03,95975757,4339.84,18.69,3.14,1.4
CNX Nifty Junior,10-12-2012,12004.3,12062.05,12004.3,12046.55,47.2,.39,83269760,1769.86,17.28,2.23,1.32
CNX 100,10-12-2012,5832.05,5838.8,5809,5829.15,4.7,.08,179245517,6109.7,18.46,2.96,1.38
CNX 200,10-12-2012,3017.55,3022.1,3007.45,3018.5,4.5,.15,448675111,8920.09,18.39,2.76,1.39
S&P CNX 500,10-12-2012,4729.3,4737.55,4715.95,4731.9,7.65,.16,581711921,10099.73,18.41,2.61,1.4
NIFTY Midcap 50,10-12-2012,2361.7,2380.1,2361.7,2377.95,17.85,.76,186464425,1753.51,15.09,1.45,1.37
CNX Midcap,10-12-2012,8377.5,8443.3,8377.5,8436.2,59.9,.72,251999473,2455.16,17.48,1.86,1.51
CNX Smallcap,10-12-2012,3737.6,3752.1,3734.9,3742.9,14.55,.39,98544360,902.99,46.94,1.42,1.29
S&P CNX Nifty Dividend,10-12-2012,-,-,-,75.4,0,-,-,-,-,-,-
CNX Auto,10-12-2012,4621.1,4639.45,4591.7,4604.3,-13.85,-.3,24146066,630.44,22.02,4.24,1.58
CNX Bank,10-12-2012,12380,12409.75,12341.15,12381.65,17.95,.15,17825543,1389.71,15.17,2.49,1.21
CNX Energy,10-12-2012,7976.95,7976.95,7865.25,7896.95,-57.8,-.73,19920521,499.1,12.34,1.79,1.59
CNX Finance,10-12-2012,5114.05,5149.25,5089.75,5139.55,32.7,.64,27161483,1670.22,17.88,3,1.2
CNX FMCG,10-12-2012,15587.25,15700.75,15562.05,15679.25,68.95,.44,12878639,712.51,36.5,12.2,1.28
CNX IT,10-12-2012,6013.8,6046.45,5951.5,5969.45,-36.8,-.61,13290953,622.05,16.27,4.8,1.86
CNX Media,10-12-2012,1744,1757.9,1718.4,1727.05,-15.95,-.92,12079858,160.22,41.59,5.03,.87
CNX Metal,10-12-2012,2767.5,2776.3,2756.25,2771,5.9,.21,16454094,400.46,11.81,1.19,1.9
CNX MNC,10-12-2012,5770.35,5780.5,5763.55,5772.05,1.05,.02,11235400,439.97,38.2,4.9,1.18
CNX Pharma,10-12-2012,5891.85,5975.1,5879.95,5955.05,67.9,1.15,5330861,329.56,44.15,5.17,.79
CNX PSU Bank,10-12-2012,3517.5,3576.1,3500.35,3570.35,60.25,1.72,20209768,789.9,7.84,1.33,2.16
CNX Realty,10-12-2012,281.35,285.75,280.3,283.85,3.2,1.14,73800902,560.2,30.32,1.12,.48
CNX Consumption,10-12-2012,2329.8,2335.7,2320.95,2325.35,-2.6,-.11,58510127,1647.51,26.39,4.05,1.14
CNX Commodities,10-12-2012,2492.1,2492.1,2470.55,2477.6,-8.3,-.33,65789475,1231.45,14.58,1.64,1.72
CNX Dividend Opportunities,10-12-2012,1703.8,1720.95,1701.65,1719.25,16.4,.96,108819796,2043.07,12.11,2.32,2.46
CNX Infrastructure,10-12-2012,2662.25,2662.9,2632.65,2638.75,-15.3,-.58,95930254,973.19,19.99,2.13,1.1
CNX PSE,10-12-2012,2906.05,2906.05,2879.95,2886.65,-8.9,-.31,23408524,403.91,9.59,1.89,2.75
CNX Service Sector,10-12-2012,7101.95,7118.2,7079.35,7102.75,14.4,.2,65627522,2798.71,16.92,2.88,1.39
S&P CNX Nifty Shariah,10-12-2012,-,-,-,1219.5,-1.95,-.16,28851520,1677.78,18.3,3.45,1.56
S&P CNX 500 Shariah,10-12-2012,-,-,-,1320.14,-1.67,-.13,61198187,2410.57,19.3,3.58,1.49
S&P ESG India,10-12-2012,-,-,-,3825.39,6.03,.16,-,-,-,-,-
CNX Low Volatility,10-12-2012,-,-,-,4570.04,17.23,.38,39708788,2022.44,20.73,3.3,1.43
CNX Alpha Index,10-12-2012,-,-,-,4725.71,2.54,.05,48983506,2136.74,23.27,4.29,.8
CNX High Beta,10-12-2012,-,-,-,1682.03,5.89,.35,259908286,3187.46,21.05,1.06,1.21
