Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,06-12-2012,5926.3,5942.55,5838.9,5930.9,30.4,.52,140267080,5667.65,18.75,3.15,1.39
CNX Nifty Junior,06-12-2012,11969.85,12078.9,11919.25,12061.2,94.75,.79,117700051,2460.76,17.3,2.24,1.32
CNX 100,06-12-2012,5838.1,5858.5,5761.85,5848.65,32.35,.56,257967131,8128.41,18.52,2.97,1.38
CNX 200,06-12-2012,3017.45,3030.05,2981,3025.35,18.05,.6,612021865,11525.51,18.43,2.77,1.38
S&P CNX 500,06-12-2012,4726.65,4746.8,4675.15,4740.2,28.1,.6,752757532,12711.83,18.43,2.61,1.39
NIFTY Midcap 50,06-12-2012,2344.5,2372.6,2321.1,2369.6,25.75,1.1,268855325,2261.74,15.03,1.44,1.37
CNX Midcap,06-12-2012,8306.8,8382.15,8276.6,8378.15,73,.88,363110218,3605.99,17.35,1.84,1.52
CNX Smallcap,06-12-2012,3698.65,3723.05,3688.4,3719.6,29.55,.8,118919169,979.5,46.69,1.41,1.3
S&P CNX Nifty Dividend,06-12-2012,-,-,-,75.4,0,-,-,-,-,-,-
CNX Auto,06-12-2012,4575.3,4605.4,4540.15,4592.1,37.7,.83,26600259,739.28,21.96,4.23,1.58
CNX Bank,06-12-2012,12358.35,12480.6,12142.6,12427.55,145.95,1.19,17741528,1637.35,15.22,2.5,1.2
CNX Energy,06-12-2012,7949.7,8019.55,7848.45,8007.25,74.9,.94,27990217,612.57,12.51,1.81,1.57
CNX Finance,06-12-2012,5103,5150.15,5034.1,5131.05,55.85,1.1,34572938,2135.18,17.85,3,1.21
CNX FMCG,06-12-2012,15572.3,15669.65,15419.75,15635.35,85.3,.55,16832162,1158.06,36.38,12.16,1.28
CNX IT,06-12-2012,6162.3,6162.3,6013.3,6063.7,-85.75,-1.39,12094499,716.65,16.53,4.88,1.83
CNX Media,06-12-2012,1746.6,1767.2,1739.55,1764.15,17.7,1.01,24263678,277.15,42.48,5.14,.85
CNX Metal,06-12-2012,2775.15,2785.55,2735.95,2778.05,14.9,.54,21546065,563.09,11.84,1.19,1.89
CNX MNC,06-12-2012,5782.85,5796.35,5717.95,5787.3,16.05,.28,10041401,406.63,38.3,4.91,1.17
CNX Pharma,06-12-2012,5883.5,5901,5812.95,5875.5,4.7,.08,4979213,294.56,43.56,5.1,.8
CNX PSU Bank,06-12-2012,3461.5,3515.9,3411.05,3501.85,53.2,1.54,18018267,906.88,7.69,1.31,2.21
CNX Realty,06-12-2012,281,285.75,277.1,285.5,5.55,1.98,116300065,882.33,30.49,1.13,.48
CNX Consumption,06-12-2012,2335.85,2341.5,2311.65,2334.1,4.35,.19,88806854,2794.68,26.43,4.02,1.13
CNX Commodities,06-12-2012,2483.05,2498.65,2452.85,2495.65,18.9,.76,79063794,1544.13,14.69,1.65,1.71
CNX Dividend Opportunities,06-12-2012,1695.8,1709.7,1683.15,1707.9,15.1,.89,81560733,1674.49,12,2.3,2.48
CNX Infrastructure,06-12-2012,2656.4,2665.2,2607.1,2657.4,16.9,.64,169108685,1676.17,20.12,2.15,1.1
CNX PSE,06-12-2012,2893.65,2920.15,2868.65,2910.05,19.85,.69,33744953,620.44,9.67,1.91,2.73
CNX Service Sector,06-12-2012,7139.35,7151.1,7022,7132.7,26.3,.37,84633445,3454.1,16.99,2.89,1.38
S&P CNX Nifty Shariah,06-12-2012,-,-,-,1228.55,.01,0,30969360,1852.55,18.44,3.48,1.54
S&P CNX 500 Shariah,06-12-2012,-,-,-,1327.53,.58,.04,61948948,2688.54,19.4,3.6,1.48
S&P ESG India,06-12-2012,-,-,-,3845.47,32.66,.86,-,-,-,-,-
CNX Low Volatility,06-12-2012,-,-,-,4555.74,15.21,.33,47915727,2237.33,20.66,3.29,1.44
CNX Alpha Index,06-12-2012,-,-,-,4744.27,12.71,.27,64477398,2811.98,23.35,4.31,.8
CNX High Beta,06-12-2012,-,-,-,1689.94,31.25,1.88,410128175,4679.76,21.14,1.07,1.21
