Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,04-03-2014,6216.75,6302.15,6215.7,6297.95,76.5,1.23,166818924,5550.29,17.73,2.98,1.49
CNX Nifty Junior,04-03-2014,12175,12294.55,12166.65,12284.05,117.05,.96,85018756,1960.93,15.62,2.23,1.44
CNX 100,04-03-2014,6095.75,6174.65,6095.75,6171.6,72.55,1.19,251837680,7511.21,17.38,2.84,1.48
CNX 200,04-03-2014,3093.85,3133.2,3093.85,3131.55,36.4,1.18,409841510,8990.42,17.13,2.63,1.51
CNX 500,04-03-2014,4815.2,4875.2,4815.2,4873.2,56.9,1.18,531570531,10608.15,18.02,2.45,1.51
NIFTY Midcap 50,04-03-2014,2157,2194.2,2157,2192.25,36.65,1.7,128349572,1459.65,13.66,1.25,1.72
CNX Midcap,04-03-2014,7784.65,7879.45,7784.65,7873.65,98.45,1.27,151291615,2197.18,14.2,1.66,1.74
CNX Smallcap,04-03-2014,3276.15,3316.6,3276.15,3313.75,44.15,1.35,109246170,868.52,44.04,.94,1.81
CNX Nifty Dividend,04-03-2014,-,-,-,93.01,0,-,-,-,-,-,-
CNX Auto,04-03-2014,5399.35,5473.4,5366.1,5437.85,33.35,.62,23400264,743.97,24.88,4.57,1.2
CNX Bank,04-03-2014,10661.4,10936.75,10661.4,10929.05,277.1,2.6,36108273,1849.79,12.16,1.9,1.66
CNX Energy,04-03-2014,7424.75,7555.75,7424.75,7542.6,114.55,1.54,33462008,629.5,11.43,1.56,2.15
CNX Finance,04-03-2014,4536.45,4628.55,4536.45,4625.25,91.5,2.02,36523937,1645.76,13.77,2.31,1.6
CNX FMCG,04-03-2014,16880.25,17047.9,16819.45,16969.8,132.75,.79,12400040,442.87,33.94,11.38,1.62
CNX IT,04-03-2014,10172.8,10251.3,10165.35,10196.55,-12.55,-.12,12303390,1163.95,23.23,7.02,1
CNX Media,04-03-2014,1704.15,1723,1704.15,1717.45,12.9,.76,6632497,92.65,31.27,3.71,1.02
CNX Metal,04-03-2014,2161.35,2232,2161.35,2228.4,67.75,3.14,39022171,697.26,11.66,1.14,2.19
CNX MNC,04-03-2014,5782.45,5863.35,5776.85,5857,63.7,1.1,15406707,477.84,33.68,5.42,1.61
CNX Pharma,04-03-2014,8112.75,8143.3,8048.1,8081.25,-41.7,-.51,7047064,518.08,47.67,6.4,.64
CNX PSU Bank,04-03-2014,2142.9,2211.05,2139.2,2206.45,65.7,3.07,25563575,780.37,7.09,.79,3.76
CNX Realty,04-03-2014,152.75,155.75,152.3,155.4,1.7,1.11,44353609,173.68,32.42,.73,1.22
CNX Consumption,04-03-2014,2444.75,2464.4,2441.45,2461.4,16.35,.67,41515776,1232.99,25.79,4.06,1.35
CNX Commodities,04-03-2014,2105.45,2155.25,2105.45,2152,47.15,2.24,74884592,1524.7,11.16,1.42,2.36
CNX Dividend Opportunities,04-03-2014,1516.8,1540.55,1515.25,1539.15,23.2,1.53,72839606,1474.19,10.18,1.8,3.58
CNX Infrastructure,04-03-2014,2287.65,2330.75,2286,2326.35,36.15,1.58,124273317,1234.85,16.23,1.79,1.56
CNX PSE,04-03-2014,2522.4,2575.4,2522.4,2570.55,47.65,1.89,42324692,612.66,8.74,1.54,3.66
CNX Service Sector,04-03-2014,7586.85,7697.7,7586.85,7692.7,98.15,1.29,96510877,3718.31,15.88,2.77,1.43
CNX Nifty Shariah,04-03-2014,-,-,-,1437.61,9.96,.7,21045598,1553.97,18.42,3.4,1.27
CNX 500 Shariah,04-03-2014,-,-,-,1538.54,11.1,.73,72303896,3087.93,19.59,3.65,1.21
CNX Low Volatility,04-03-2014,-,-,-,4736.07,37.45,.8,52308234,2324.91,19.2,3.06,1.51
CNX Alpha Index,04-03-2014,-,-,-,5303.05,23.98,.45,51637909,2304.43,23.01,4.26,.68
CNX High Beta,04-03-2014,-,-,-,1193.54,29.95,2.57,240912646,3373.64,13.42,.73,2.6
CNX DEFTY,04-03-2014,-,-,-,3525.17,40.33,1.16,-,-,-,-,-
CNX 100 Equal Weight,04-03-2014,-,-,-,7126.37,101.3,1.44,251837680,7511.21,14.04,1.96,1.82
LIX 15,04-03-2014,2422.05,2479.75,2422.05,2475.05,55.15,2.28,99314073,2331.14,12.56,1.35,1.63
