Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,28-10-2013,6155.1,6168.75,6094.1,6101.1,-43.8,-.71,146340691,5282.79,17.61,2.9,1.51
CNX Nifty Junior,28-10-2013,11944.7,12000.7,11795.6,11813.05,-143.4,-1.2,63069375,1594.15,14.08,2.14,1.5
CNX 100,28-10-2013,6026.8,6040.5,5965.75,5971.85,-47.35,-.79,209410066,6876.94,16.97,2.75,1.51
CNX 200,28-10-2013,3041.2,3047.9,3009.75,3012.85,-24.25,-.8,341454950,7680.57,16.82,2.55,1.53
CNX 500,28-10-2013,4699.5,4710,4652.3,4656.85,-36.55,-.78,436033418,8268.3,17.19,2.35,1.56
NIFTY Midcap 50,28-10-2013,2029.85,2036.15,2005,2007,-20.35,-1,108667202,932.27,10.06,1.18,1.97
CNX Midcap,28-10-2013,7368.9,7388.8,7295.6,7304.65,-61.35,-.83,116241403,1269.06,13.37,1.59,1.8
CNX Smallcap,28-10-2013,3027.7,3037.75,2974.75,2979.45,-38.55,-1.28,88000787,449,22.83,.81,2.12
CNX Nifty Dividend,28-10-2013,-,-,-,78.34,0,-,-,-,-,-,-
CNX Auto,28-10-2013,5050.45,5082.85,5023.85,5034.85,-4.5,-.09,16668769,535.27,24.38,4.25,1.18
CNX Bank,28-10-2013,10924.45,11002.4,10752.35,10773.2,-123.3,-1.13,28172998,1661.58,12.1,1.85,1.71
CNX Energy,28-10-2013,7898.55,7975.4,7870.6,7882.3,2,.03,20118465,600.94,10.38,1.62,2.07
CNX Finance,28-10-2013,4588.25,4617.1,4544.25,4553.35,-18.15,-.4,27974100,1551.75,14.12,2.27,1.63
CNX FMCG,28-10-2013,17695.2,17705,17219.15,17268.9,-455.05,-2.57,23555777,1003.35,36.88,11.49,1.57
CNX IT,28-10-2013,8796.55,8851.85,8760.8,8783.2,-29.35,-.33,9224472,746.01,22.21,6.18,1.17
CNX Media,28-10-2013,1743.1,1749.9,1708.9,1713.95,-30.75,-1.76,11426921,68.07,29.71,4.64,1.09
CNX Metal,28-10-2013,2238.8,2244.25,2193.35,2195.5,-34.85,-1.56,32879066,670.88,13.66,1.14,2.01
CNX MNC,28-10-2013,5940.85,5968.6,5840.45,5846.45,-67.25,-1.14,18518049,574.47,35.99,5.41,1.66
CNX Pharma,28-10-2013,7474.5,7489.9,7387.55,7397.55,-75.65,-1.01,4310400,267.76,45.65,5.79,.68
CNX PSU Bank,28-10-2013,2333.35,2350.85,2255.35,2260.85,-69.4,-2.98,21811551,568.51,5.45,.73,4.04
CNX Realty,28-10-2013,171.05,171.8,165.4,165.95,-4.05,-2.38,45351725,236.47,26.88,.78,.89
CNX Consumption,28-10-2013,2550.9,2560.25,2511.8,2515.9,-32.4,-1.27,44174205,1788.02,27.18,4.19,1.24
CNX Commodities,28-10-2013,2205.15,2210.3,2176.05,2177.95,-21,-.96,60185415,1450.73,10.17,1.46,2.28
CNX Dividend Opportunities,28-10-2013,1552.55,1558.3,1530,1531.9,-19.25,-1.24,70527799,1524.6,9.32,1.81,3.42
CNX Infrastructure,28-10-2013,2318.2,2337.5,2303.35,2306.35,-10.7,-.46,79476193,887.24,15.57,1.75,1.56
CNX PSE,28-10-2013,2539.85,2552.1,2517.15,2525.45,-7,-.28,38227999,458.33,7.06,1.52,3.65
CNX Service Sector,28-10-2013,7433,7468.5,7367.3,7376.65,-45.65,-.62,63296914,2902.29,15.91,2.66,1.49
CNX Nifty Shariah,28-10-2013,-,-,-,1413.03,-5.83,-.41,21208820,1472.98,19.11,3.35,1.26
CNX 500 Shariah,28-10-2013,-,-,-,1466.16,-7.53,-.51,59597664,2188.41,20.03,3.51,1.24
CNX Low Volatility,28-10-2013,-,-,-,4670.87,-33.24,-.71,47636425,2498.33,17.57,2.9,1.63
CNX Alpha Index,28-10-2013,-,-,-,4616.27,-47,-1.01,42466699,1807.75,27.34,4.01,.65
CNX High Beta,28-10-2013,-,-,-,1176.51,-24.63,-2.05,213362849,2871.85,12.29,.68,2.53
CNX DEFTY,28-10-2013,-,-,-,3437.27,-17.85,-.52,-,-,-,-,-
CNX 100 Equal Weight,28-10-2013,-,-,-,6831.45,-78.89,-1.14,209410066,6876.94,11.43,1.78,1.91
LIX 15,28-10-2013,2466.4,2479.05,2416.65,2419.95,-36.9,-1.5,74600882,1996.69,11.74,1.32,1.66
