Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,03-10-2013,5819.1,5917.6,5802.7,5909.7,129.65,2.24,199793235,7481.97,17.33,2.82,1.54
CNX Nifty Junior,03-10-2013,11339.9,11522.35,11339.9,11487.95,198,1.75,100720603,2518.27,13.76,2.05,1.52
CNX 100,03-10-2013,5701.4,5794.75,5690.1,5788,122.9,2.17,300513838,10000.24,16.68,2.67,1.54
CNX 200,03-10-2013,2878.3,2924.95,2873.8,2921.55,60.3,2.11,455248899,11250.34,16.53,2.47,1.56
CNX 500,03-10-2013,4448,4517.15,4443.25,4512.65,89.75,2.03,551207897,11715.97,16.9,2.28,1.59
NIFTY Midcap 50,03-10-2013,1914.45,1956,1913.25,1953.35,45.2,2.37,139347277,1352.75,9.8,1.12,2
CNX Midcap,03-10-2013,7054.6,7157.8,7054.6,7147.9,110.55,1.57,149036397,1881.39,13.16,1.54,1.83
CNX Smallcap,03-10-2013,2773.35,2821.95,2773.35,2818.15,50,1.81,98274753,444.49,23.43,.77,2.24
CNX Nifty Dividend,03-10-2013,-,-,-,73.34,0,-,-,-,-,-,-
CNX Auto,03-10-2013,4750.8,4856.35,4742.8,4843.55,116.45,2.46,23139001,838.72,23.51,4.1,1.23
CNX Bank,03-10-2013,9946.3,10241.45,9888.7,10222.95,339.65,3.44,41745535,2319.36,11.69,1.76,1.8
CNX Energy,03-10-2013,7478.8,7635.55,7475.6,7624,177.5,2.38,28616438,602.52,10.3,1.58,2.15
CNX Finance,03-10-2013,4276.6,4377.2,4250.1,4368.75,121.35,2.86,39604403,2264.17,13.74,2.18,1.7
CNX FMCG,03-10-2013,17790.75,17790.75,17474.25,17533.7,-133.4,-.76,19346158,974.2,37.47,13.14,1.4
CNX IT,03-10-2013,8244.7,8374.2,8234.15,8360.85,179.2,2.19,21970505,1842.02,22.17,5.89,1.23
CNX Media,03-10-2013,1609.6,1667.15,1608.85,1658.25,58.85,3.68,14710808,297.54,31.67,4.66,1.02
CNX Metal,03-10-2013,2075.95,2152.55,2075.95,2145.6,81.3,3.94,47890438,859.42,13.22,1.1,2.04
CNX MNC,03-10-2013,5750.9,5814.45,5710.6,5795.55,84.05,1.47,31736304,876.1,35.72,5.37,1.67
CNX Pharma,03-10-2013,7422.7,7519.4,7422.7,7467.3,84.8,1.15,10355001,570.66,46.55,5.85,.67
CNX PSU Bank,03-10-2013,2178.1,2227.05,2167,2223.55,50.7,2.33,21037507,628.14,5.36,.72,4.11
CNX Realty,03-10-2013,154.85,157.9,153.7,157.2,3.2,2.08,50310421,256.47,25.47,.74,.94
CNX Consumption,03-10-2013,2470.55,2495.95,2463.45,2492.35,34.55,1.41,58836414,2272.25,27.23,4.03,1.22
CNX Commodities,03-10-2013,2087.5,2146.9,2087.5,2142.85,66.35,3.2,80433777,1666.32,10.17,1.44,2.3
CNX Dividend Opportunities,03-10-2013,1515.75,1528.6,1510.8,1526.35,20.3,1.35,66301356,1471.15,8.89,1.66,3.34
CNX Infrastructure,03-10-2013,2166.2,2200.6,2153.7,2195.5,45.55,2.12,119102468,1249.09,14.74,1.62,1.63
CNX PSE,03-10-2013,2468.2,2499.35,2467.5,2494.4,41.75,1.7,56866195,711.14,6.98,1.53,3.72
CNX Service Sector,03-10-2013,6953.6,7092.05,6923.65,7083.6,178.75,2.59,112949855,5288.63,15.6,2.53,1.55
CNX Nifty Shariah,03-10-2013,-,-,-,1392.84,34.61,2.55,32363474,2068.05,19.16,3.25,1.27
CNX 500 Shariah,03-10-2013,-,-,-,1438.5,30.6,2.17,71420680,3125.93,20.06,3.43,1.27
S&P ESG India,03-10-2013,-,-,-,3632.76,95.03,2.69,-,-,-,-,-
CNX Low Volatility,03-10-2013,-,-,-,4650.79,67.91,1.48,56911750,3169.34,18.73,3.31,1.64
CNX Alpha Index,03-10-2013,-,-,-,4502.67,62.37,1.4,75728688,2899.68,28.42,3.71,.64
CNX High Beta,03-10-2013,-,-,-,1096.16,36.07,3.4,264592835,3693.88,16,.6,2.41
CNX DEFTY,03-10-2013,-,-,-,3306.23,94.35,2.94,-,-,-,-,-
CNX 100 Equal Weight,03-10-2013,-,-,-,6643.75,155.44,2.4,300513838,10000.24,11.18,1.72,1.96
LIX 15,03-10-2013,2260.45,2327.35,2256.05,2319.05,68.85,3.06,106400494,2881.06,11.79,1.25,1.71
