Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,14-10-2013,6093,6124.1,6082.9,6112.7,16.5,.27,142173640,5989.37,17.94,2.91,1.51
CNX Nifty Junior,14-10-2013,11861.7,11922.65,11844.7,11856,28.25,.24,60622496,1455.02,14.2,2.1,1.48
CNX 100,14-10-2013,5968.8,5998.7,5961.15,5984.8,15.85,.27,202796136,7444.38,17.25,2.75,1.51
CNX 200,14-10-2013,3011.9,3027.8,3008.2,3021,9.15,.3,388872480,8792.89,17.1,2.55,1.53
CNX 500,14-10-2013,4651.45,4675.8,4649.55,4665.95,14.15,.3,480822006,9332.53,17.48,2.35,1.56
NIFTY Midcap 50,14-10-2013,2005.1,2019.2,2004.95,2015.45,11.95,.6,148382425,1298.32,10.11,1.15,1.96
CNX Midcap,14-10-2013,7328.45,7386.45,7328.45,7368.7,45.15,.62,172690611,1724.58,13.56,1.58,1.78
CNX Smallcap,14-10-2013,2967.15,2998.4,2967.05,2987.4,17.35,.58,100296292,540.64,24.84,.81,2.12
CNX Nifty Dividend,14-10-2013,-,-,-,73.34,0,-,-,-,-,-,-
CNX Auto,14-10-2013,5104.45,5146.5,5100.35,5116.05,16.6,.33,23095333,657.26,24.83,4.32,1.17
CNX Bank,14-10-2013,10588.95,10706.8,10550,10665.25,43.1,.41,37489265,1982.77,12.19,1.83,1.73
CNX Energy,14-10-2013,7727.5,7783,7726.35,7760.95,19.65,.25,31727662,798.21,10.49,1.61,2.11
CNX Finance,14-10-2013,4479.2,4508.4,4453.2,4489.9,-1.75,-.04,28038094,1553.28,14.12,2.24,1.65
CNX FMCG,14-10-2013,17723.85,17723.85,17529.1,17558.5,-115.45,-.65,7014410,351.26,37.52,11.72,1.54
CNX IT,14-10-2013,8868.85,9078.25,8868.85,9061.75,191.6,2.16,16750963,1649.05,24.03,6.38,1.14
CNX Media,14-10-2013,1658.9,1675.7,1647.35,1651.35,-5.05,-.3,6186431,54.83,31.54,4.62,1.04
CNX Metal,14-10-2013,2164.35,2169.4,2144.9,2148.3,-16.15,-.75,29933584,509.93,13.37,1.11,2.06
CNX MNC,14-10-2013,5841.45,5863,5813.65,5818.8,-25.35,-.43,21541846,458.88,35.86,5.39,1.67
CNX Pharma,14-10-2013,7666.7,7693.8,7602.65,7612.85,-29.2,-.38,5940320,388.3,47.46,5.96,.66
CNX PSU Bank,14-10-2013,2260.1,2303.7,2259.8,2281.8,17.6,.78,24134608,587.89,5.51,.74,4
CNX Realty,14-10-2013,174.6,176.25,172.85,173.85,-.4,-.23,45389546,236.58,28.16,.82,.85
CNX Consumption,14-10-2013,2532.1,2535.85,2514.95,2517.35,-11.15,-.44,25137681,1063.77,27.5,4.03,1.23
CNX Commodities,14-10-2013,2165.3,2176.2,2158.2,2171.35,1.35,.06,68873164,1538.61,10.33,1.46,2.29
CNX Dividend Opportunities,14-10-2013,1553.45,1562.8,1552.1,1557.85,4.05,.26,102750475,1412.24,9.07,1.69,3.29
CNX Infrastructure,14-10-2013,2273.25,2279.8,2264.05,2266.3,-4.7,-.21,73667522,824.63,15.22,1.67,1.58
CNX PSE,14-10-2013,2510.7,2520.15,2505,2509.3,-8.7,-.35,31583413,363.78,7.02,1.54,3.69
CNX Service Sector,14-10-2013,7350.05,7424.8,7343.45,7412.15,55.45,.75,81934920,4168.19,16.33,2.65,1.48
CNX Nifty Shariah,14-10-2013,-,-,-,1436.35,10,.7,19506539,1617.73,19.76,3.35,1.23
CNX 500 Shariah,14-10-2013,-,-,-,1482.87,8.09,.55,50217604,2410.1,20.68,3.53,1.23
CNX Low Volatility,14-10-2013,-,-,-,4717.66,3.14,.07,34191423,2295.76,19,3.34,1.63
CNX Alpha Index,14-10-2013,-,-,-,4670.41,17.24,.37,73958720,2120.63,29.48,3.82,.63
CNX High Beta,14-10-2013,-,-,-,1167.04,6.4,.55,218656601,3054.69,17.07,.64,2.27
CNX DEFTY,14-10-2013,-,-,-,3455.01,1.05,.03,-,-,-,-,-
CNX 100 Equal Weight,14-10-2013,-,-,-,6846.44,9.68,.14,202796136,7444.38,11.53,1.77,1.91
LIX 15,14-10-2013,2395.9,2417.5,2394.95,2398.85,-.55,-.02,77838593,2199.5,12.09,1.29,1.68
