Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,07-10-2013,5889.05,5912,5825.85,5906.15,-1.15,-.02,156387945,5348.49,17.32,2.81,1.56
CNX Nifty Junior,07-10-2013,11537.9,11609,11517.35,11600.25,65.15,.56,73535217,1853.85,13.89,2.06,1.52
CNX 100,07-10-2013,5774.6,5797.7,5721.15,5793.55,4,.07,229923162,7202.35,16.69,2.66,1.56
CNX 200,07-10-2013,2915.85,2928,2891.45,2926.2,3.15,.11,358303439,8353.04,16.56,2.47,1.58
CNX 500,07-10-2013,4505.9,4524.95,4471.2,4522.8,6.65,.15,430670903,8782.35,16.93,2.28,1.61
NIFTY Midcap 50,07-10-2013,1950.65,1976.4,1943.7,1975,22.3,1.14,108818941,1170.88,9.91,1.13,2
CNX Midcap,07-10-2013,7156.35,7214,7145.35,7209.8,49.45,.69,128307286,1717.11,13.27,1.55,1.82
CNX Smallcap,07-10-2013,2836.85,2863.65,2836.85,2861.45,24.1,.85,73832961,402.01,23.79,.78,2.21
CNX Nifty Dividend,07-10-2013,-,-,-,73.34,0,-,-,-,-,-,-
CNX Auto,07-10-2013,4890.75,4904.9,4847.3,4888.2,.6,.01,19491365,539.78,23.72,4.13,1.22
CNX Bank,07-10-2013,10124.15,10124.15,9877.45,10082.1,-115.05,-1.13,30274728,1624.45,11.52,1.73,1.83
CNX Energy,07-10-2013,7593.55,7622.9,7511.5,7613.7,-19.95,-.26,21033301,520.9,10.29,1.58,2.15
CNX Finance,07-10-2013,4329.55,4333.45,4236.55,4324.95,-32.1,-.74,36617385,1695.47,13.6,2.15,1.72
CNX FMCG,07-10-2013,17549,17636.55,17338.2,17602.65,29.9,.17,12637370,566.98,37.61,11.75,1.54
CNX IT,07-10-2013,8359.15,8487.95,8359.15,8461.55,109.2,1.31,12904603,1111.81,22.44,5.95,1.22
CNX Media,07-10-2013,1659.85,1689.8,1659.85,1674.3,17.3,1.04,8650694,172.12,31.98,4.69,1.02
CNX Metal,07-10-2013,2154.4,2183.8,2136.55,2181.6,21.05,.97,45994855,891.25,13.45,1.11,2.04
CNX MNC,07-10-2013,5812.75,5852.25,5791.15,5844.3,42.05,.72,19888837,541.02,36.02,5.41,1.66
CNX Pharma,07-10-2013,7471.05,7562.6,7471.05,7552.65,80.2,1.07,10795215,555.92,47.09,5.92,.66
CNX PSU Bank,07-10-2013,2200.8,2203.5,2172,2197,-14.1,-.64,13946576,389.46,5.3,.71,4.16
CNX Realty,07-10-2013,159.35,159.5,157.6,159.15,-.6,-.38,26995620,160.59,25.78,.75,.93
CNX Consumption,07-10-2013,2492.75,2499.6,2478.7,2497.15,1.05,.04,35732456,1360.03,27.28,4,1.24
CNX Commodities,07-10-2013,2142.05,2160.4,2125.2,2158.15,9.75,.45,77534704,1712.82,10.24,1.44,2.3
CNX Dividend Opportunities,07-10-2013,1526.55,1531.25,1513.05,1529.8,2.85,.19,49622880,1036.82,8.91,1.66,3.35
CNX Infrastructure,07-10-2013,2179.3,2180.9,2158.25,2178.35,-7.05,-.32,86524970,878.3,14.63,1.61,1.65
CNX PSE,07-10-2013,2485.65,2498.05,2460.1,2494.75,2.25,.09,50458809,675.26,6.98,1.53,3.72
CNX Service Sector,07-10-2013,7034.3,7073.5,6959.75,7063.3,-.55,-.01,79575026,3470.6,15.56,2.53,1.55
CNX Nifty Shariah,07-10-2013,-,-,-,1402.22,5.58,.4,20545783,1338.42,19.29,3.27,1.26
CNX 500 Shariah,07-10-2013,-,-,-,1450.77,6.97,.48,52259688,2170.6,20.23,3.45,1.26
CNX Low Volatility,07-10-2013,-,-,-,4672.76,9.99,.21,42384823,2247.62,18.82,3.31,1.64
CNX Alpha Index,07-10-2013,-,-,-,4537.39,22.37,.5,64824682,2064.48,28.64,3.71,.65
CNX High Beta,07-10-2013,-,-,-,1105.08,6.4,.58,210980528,3028.36,16.13,.6,2.39
CNX DEFTY,07-10-2013,-,-,-,3312.74,-20.66,-.62,-,-,-,-,-
CNX 100 Equal Weight,07-10-2013,-,-,-,6683.01,29.55,.44,229923162,7202.35,11.25,1.73,1.95
LIX 15,07-10-2013,2309.25,2325.5,2288.3,2320.7,3.9,.17,94397770,2190.01,11.79,1.25,1.72
