Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,29-10-2013,6107.55,6228.05,6079.2,6220.9,119.8,1.96,197348371,7572.87,17.95,2.95,1.48
CNX Nifty Junior,29-10-2013,11812.75,12032.2,11754.4,12015.6,202.55,1.71,93865466,2338.87,14.33,2.18,1.47
CNX 100,29-10-2013,5977.2,6093.3,5952.45,6086.9,115.05,1.93,291213837,9911.74,17.3,2.8,1.48
CNX 200,29-10-2013,3015.4,3072.25,3002,3069.2,56.35,1.87,478201495,11087.46,17.15,2.59,1.5
CNX 500,29-10-2013,4660.4,4744.95,4640.05,4741.1,84.25,1.81,576422286,11850.64,17.53,2.39,1.53
NIFTY Midcap 50,29-10-2013,2006.6,2045.9,1990.4,2043.1,36.1,1.8,134639617,1305.45,10.33,1.2,1.93
CNX Midcap,29-10-2013,7306.45,7423.15,7258.65,7415.2,110.55,1.51,164073052,1804.21,13.6,1.62,1.77
CNX Smallcap,29-10-2013,2974.8,3016.25,2951.8,3012.7,33.25,1.12,116408126,562.45,23.88,.82,2.1
CNX Nifty Dividend,29-10-2013,-,-,-,78.34,0,-,-,-,-,-,-
CNX Auto,29-10-2013,5067,5162.9,5045.85,5153.55,118.7,2.36,22576369,1229.23,24.96,4.35,1.16
CNX Bank,29-10-2013,10779.65,11268.2,10669,11241.65,468.45,4.35,53630179,3110.36,12.62,1.93,1.64
CNX Energy,29-10-2013,7884.95,7998.55,7862.2,7968.25,85.95,1.09,25658627,668.19,10.49,1.63,2.04
CNX Finance,29-10-2013,4564.25,4730.85,4513.2,4723.65,170.3,3.74,52668437,2802.57,14.65,2.35,1.57
CNX FMCG,29-10-2013,17244.8,17485.35,17120.5,17363.95,95.05,.55,19384619,792.52,37.14,11.55,1.56
CNX IT,29-10-2013,8784.85,8844.2,8771.4,8822.1,38.9,.44,11255245,812.04,22.3,6.21,1.17
CNX Media,29-10-2013,1722.7,1737.3,1694,1734.65,20.7,1.21,14345539,83.64,30.08,4.69,1.08
CNX Metal,29-10-2013,2190.2,2253,2185.5,2244.95,49.45,2.25,31375182,723.06,13.97,1.16,1.97
CNX MNC,29-10-2013,5882.25,6013.6,5878.85,6001.1,154.65,2.65,21132833,1023.19,37.08,5.56,1.62
CNX Pharma,29-10-2013,7391.2,7521.25,7390.75,7508.3,110.75,1.5,7634468,518.18,46.33,5.88,.67
CNX PSU Bank,29-10-2013,2257.45,2355,2232.55,2348.25,87.4,3.87,30806490,1009.65,5.67,.76,3.89
CNX Realty,29-10-2013,166.1,171.3,163.5,170.45,4.5,2.71,52544992,290.31,27.61,.8,.87
CNX Consumption,29-10-2013,2525.8,2567.5,2516,2564.8,48.9,1.94,44959209,2217.24,27.74,4.27,1.22
CNX Commodities,29-10-2013,2177.45,2225.45,2177.45,2222.3,44.35,2.04,64712641,1620.98,10.4,1.49,2.23
CNX Dividend Opportunities,29-10-2013,1532.65,1564.35,1528.8,1562.45,30.55,1.99,86800003,1680.52,9.52,1.84,3.35
CNX Infrastructure,29-10-2013,2307.7,2344.65,2278.05,2340.15,33.8,1.47,121747326,1213.41,15.94,1.77,1.53
CNX PSE,29-10-2013,2526.75,2564.1,2519.65,2559.1,33.65,1.33,46039627,599.94,7.16,1.54,3.6
CNX Service Sector,29-10-2013,7387.85,7556.2,7341.3,7547.4,170.75,2.31,104909495,4696.78,16.28,2.73,1.45
CNX Nifty Shariah,29-10-2013,-,-,-,1432.56,19.54,1.38,30427130,2233.36,19.37,3.4,1.24
CNX 500 Shariah,29-10-2013,-,-,-,1485.4,19.24,1.31,68262346,2944.44,20.3,3.56,1.22
CNX Low Volatility,29-10-2013,-,-,-,4733.08,62.22,1.33,56218998,3460.56,17.82,2.94,1.6
CNX Alpha Index,29-10-2013,-,-,-,4676.28,60.01,1.3,47891342,2041.42,27.7,4.06,.64
CNX High Beta,29-10-2013,-,-,-,1215.21,38.7,3.29,315810576,4496.51,12.94,.7,2.45
CNX DEFTY,29-10-2013,-,-,-,3507.05,69.78,2.03,-,-,-,-,-
CNX 100 Equal Weight,29-10-2013,-,-,-,6983.08,151.63,2.22,291213837,9911.74,11.68,1.82,1.87
LIX 15,29-10-2013,2425.45,2507.6,2414.05,2503.05,83.1,3.43,121685493,3749.44,12.14,1.37,1.61
