Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,05-06-2013,5908.3,5935.2,5883.7,5923.85,4.4,.07,110223279,4691.39,17.77,3.12,1.4
CNX Nifty Junior,05-06-2013,12419.45,12481.65,12382.4,12468.55,19,.15,81808004,1745.68,19.48,2.34,1.28
CNX 100,05-06-2013,5855.45,5881.45,5833.5,5872.05,5.05,.09,192031283,6437.06,18.01,2.97,1.38
CNX 200,05-06-2013,2990.1,3003.2,2979.5,2998.5,2.9,.1,353390114,7576.84,17.77,2.75,1.4
CNX 500,05-06-2013,4644.35,4663.25,4629.95,4656.5,3.95,.08,442402779,8029.44,17.76,2.56,1.42
NIFTY Midcap 50,05-06-2013,2039.2,2061.75,2036.95,2058.9,16.85,.83,162008636,1474.94,13.01,1.25,1.66
CNX Midcap,05-06-2013,7846.05,7879.35,7832.8,7872.85,24.4,.31,176886254,1935.29,18.13,1.76,1.52
CNX Smallcap,05-06-2013,3148.55,3165.2,3143.4,3162.4,8,.25,93380373,361.82,23.71,1.13,1.56
CNX Nifty Dividend,05-06-2013,-,-,-,28.68,0,-,-,-,-,-,-
CNX Auto,05-06-2013,4693.25,4730,4688.1,4713.3,6.55,.14,18317452,553.78,22.48,4.37,1.52
CNX Bank,05-06-2013,12252.05,12347.3,12196.75,12289.35,14.25,.12,14839954,1409.2,14.39,2.51,1.2
CNX Energy,05-06-2013,7698.9,7840.4,7698.05,7825.55,124.2,1.61,17396311,465.45,11.24,1.76,1.64
CNX Finance,05-06-2013,5042.85,5061.35,5005,5036.8,-11.6,-.23,27193050,1815.78,16.48,2.98,1.21
CNX FMCG,05-06-2013,17419.2,17449.65,17277.05,17394.7,-90.55,-.52,12403203,637.5,37.78,13.46,1.15
CNX IT,05-06-2013,6490.8,6508.2,6465.4,6474,-42.65,-.65,8035189,518.03,16.92,5.25,1.76
CNX Media,05-06-2013,1729.65,1729.65,1700.8,1714.35,-15.95,-.92,7374362,94.56,40.58,5.23,.88
CNX Metal,05-06-2013,2157.3,2175.15,2152.9,2171.3,9.25,.43,26704211,373.24,10.19,1,2.51
CNX MNC,05-06-2013,5822.65,5851.6,5818.1,5845.85,13.85,.24,14522336,426.71,31.37,5.83,1.43
CNX Pharma,05-06-2013,6858.3,6878.45,6792.1,6858.35,19.25,.28,6969682,480.58,40.28,5.94,.7
CNX PSU Bank,05-06-2013,3016.4,3040.45,3001.75,3029.15,5.3,.18,10665572,601.52,7.07,1.15,2.51
CNX Realty,05-06-2013,211,216.4,209.9,215.9,3.35,1.58,75399886,477.32,29.35,.89,.62
CNX Consumption,05-06-2013,2459.85,2462.3,2450,2459.6,-4.7,-.19,56687710,1777.08,26.79,4.28,1.07
CNX Commodities,05-06-2013,2207.6,2223.9,2201.85,2222.05,10.85,.49,50184560,1049.28,13.48,1.48,1.98
CNX Dividend Opportunities,05-06-2013,1691.4,1698.95,1687.55,1697.25,1.6,.09,49850618,1116.61,12.09,2.18,2.55
CNX Infrastructure,05-06-2013,2342.7,2363.25,2334.2,2357.55,8.55,.36,94157820,1211.43,15.7,1.88,1.31
CNX PSE,05-06-2013,2832.4,2846.05,2824.7,2842.5,8.05,.28,22982474,410.99,10.01,1.86,2.8
CNX Service Sector,05-06-2013,7176.35,7194.5,7136.05,7168.5,-23.15,-.32,76352928,2938.87,16.14,2.87,1.37
CNX Nifty Shariah,05-06-2013,-,-,-,1255.13,6.41,.51,22944073,1294.77,16.44,2.76,1.4
CNX 500 Shariah,05-06-2013,-,-,-,1357.09,6.62,.49,67878474,2437.76,18.2,2.94,1.4
S&P ESG India,05-06-2013,-,-,-,3649.09,-4.11,-.11,-,-,-,-,-
CNX Low Volatility,05-06-2013,-,-,-,4794.35,3.9,.08,37849739,2495.43,20.96,4.09,1.43
CNX Alpha Index,05-06-2013,-,-,-,4696.19,-11.62,-.25,30328090,1323.18,26.17,4.48,.53
CNX High Beta,05-06-2013,-,-,-,1344.51,14.26,1.07,231549808,2706.45,20.86,.76,1.43
CNX DEFTY,05-06-2013,-,-,-,3637.85,16.73,.46,-,-,-,-,-
