Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,27-11-2012,5658.5,5733.2,5658,5727.45,91.55,1.62,134407735,5380.95,18.11,3.04,1.43
CNX Nifty Junior,27-11-2012,11415.8,11606.4,11415.8,11596.95,183.35,1.61,98503221,2948.82,16.63,2.15,1.37
CNX 100,27-11-2012,5573.35,5649.2,5573.35,5644.35,90.1,1.62,232910956,8329.77,17.87,2.86,1.42
CNX 200,27-11-2012,2874.5,2914.4,2874.5,2911.85,46.25,1.61,536731897,11040.93,17.71,2.67,1.43
S&P CNX 500,27-11-2012,4506.3,4566.45,4506.3,4562.4,68.8,1.53,688451837,12526.25,17.7,2.52,1.45
NIFTY Midcap 50,27-11-2012,2196.25,2231.6,2196.25,2226.2,30.6,1.39,192530037,1568.7,13.81,1.45,1.58
CNX Midcap,27-11-2012,7853.9,7963.6,7853.9,7947.7,94.2,1.2,303129763,2585.84,16.31,1.75,1.6
CNX Smallcap,27-11-2012,3538.9,3578.3,3538.9,3567.25,31.25,.88,110465769,1141.79,44.02,1.32,1.36
S&P CNX Nifty Dividend,27-11-2012,-,-,-,75.4,0,-,-,-,-,-,-
CNX Auto,27-11-2012,4451.3,4488.3,4448.1,4480.65,46.15,1.04,25687086,656.67,21.1,4.13,1.62
CNX Bank,27-11-2012,11502.2,11663.5,11502.2,11657.4,224.95,1.97,21560134,1769.74,14.28,2.35,1.28
CNX Energy,27-11-2012,7538.6,7577,7524.4,7569.9,68.6,.91,24024779,607.03,11.83,1.72,1.66
CNX Finance,27-11-2012,4750.15,4824.9,4750.15,4820.25,96.45,2.04,32812012,2203.53,16.76,2.81,1.28
CNX FMCG,27-11-2012,15092.25,15445.2,15092.25,15417.65,325.95,2.16,22118810,2006.93,35.87,12.02,1.3
CNX IT,27-11-2012,6189.25,6265.3,6186.35,6252.3,77.85,1.26,12197753,615.15,17.04,5.09,1.73
CNX Media,27-11-2012,1667.6,1682.45,1667.6,1676.3,10.8,.65,32064641,327.58,40.37,4.94,.9
CNX Metal,27-11-2012,2609.75,2648.7,2608.4,2637.55,37.2,1.43,22372340,469.76,11.24,1.13,2
CNX MNC,27-11-2012,5706.3,5762.4,5706.2,5754.6,58.7,1.03,9530259,459.83,38.08,4.89,1.18
CNX Pharma,27-11-2012,5707.1,5758.1,5707.1,5748.05,49.65,.87,5184664,302.84,42.61,5.1,.79
CNX PSU Bank,27-11-2012,3177.85,3213.95,3176.75,3207.95,40.3,1.27,8885791,524.35,7.05,1.2,2.41
CNX Realty,27-11-2012,249.3,259.75,249.3,257.6,8.85,3.56,105668215,589.44,27.51,1.02,.53
CNX Consumption,27-11-2012,2253.65,2293.55,2253.65,2292.7,43.55,1.94,91565887,3516.12,25.96,3.95,1.15
CNX Commodities,27-11-2012,2360.1,2378.35,2360.1,2375.35,25.15,1.07,66182087,1247.18,13.96,1.58,1.8
CNX Dividend Opportunities,27-11-2012,1619.05,1634.9,1619.05,1633.15,17.3,1.07,64787197,1463.36,11.46,2.19,2.6
CNX Infrastructure,27-11-2012,2530.75,2573.25,2530.75,2565.3,43.15,1.71,177738876,1511,19.41,2.07,1.14
CNX PSE,27-11-2012,2789.15,2803.1,2781.7,2786,8.2,.3,40293808,561.9,9.26,1.83,2.85
CNX Service Sector,27-11-2012,6794.1,6893.2,6794.1,6887.6,125,1.85,90626262,3481.53,16.41,2.79,1.42
S&P CNX Nifty Shariah,27-11-2012,-,-,-,1205.86,14.53,1.22,30477611,1617.83,18.1,3.42,1.55
S&P CNX 500 Shariah,27-11-2012,-,-,-,1302.93,14.16,1.1,67042820,2657.57,19.04,3.56,1.5
S&P ESG India,27-11-2012,-,-,-,3665.72,46.92,1.3,-,-,-,-,-
CNX Low Volatility,27-11-2012,-,-,-,4413.37,55.76,1.28,69130566,2556.66,20.01,3.24,1.48
CNX Alpha Index,27-11-2012,-,-,-,4615.09,65.64,1.44,56221460,3376.04,22.22,4.28,.8
CNX High Beta,27-11-2012,-,-,-,1536.4,35.24,2.35,339838818,3648.35,19.21,.97,1.33
