Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,10-09-2013,5738.5,5904.85,5738.2,5896.75,216.35,3.81,275244175,10307.97,17.14,2.95,1.42
CNX Nifty Junior,10-09-2013,10893.4,11083.6,10893.4,11068.85,292.05,2.71,111603226,2433.49,13.59,2.05,1.44
CNX 100,10-09-2013,5600.55,5752,5600.55,5745.6,202.25,3.65,386847401,12741.46,16.51,2.77,1.42
CNX 200,10-09-2013,2821.9,2894.75,2821.9,2891.75,98.1,3.51,559086980,13926.81,16.25,2.54,1.46
CNX 500,10-09-2013,4361.05,4467.2,4361.05,4463.55,144.15,3.34,644262600,14662.69,16.83,2.38,1.49
NIFTY Midcap 50,10-09-2013,1839.9,1851.95,1830.55,1843.7,21.8,1.2,166022012,1429.11,12.83,1.19,1.79
CNX Midcap,10-09-2013,6819.8,6895.45,6819.8,6889,121.45,1.79,190994596,2096.68,13.29,1.53,1.74
CNX Smallcap,10-09-2013,2713.7,2750.25,2713.7,2746.6,49.5,1.84,77654834,356.69,65.06,.97,1.82
CNX Nifty Dividend,10-09-2013,-,-,-,71.31,0,-,-,-,-,-,-
CNX Auto,10-09-2013,4465.45,4719.8,4465.45,4697.95,265.1,5.98,35690923,1194.22,22.8,4.38,1.48
CNX Bank,10-09-2013,10084,10304.9,10084,10188.25,226.85,2.28,54667735,3193.8,11.65,1.86,1.71
CNX Energy,10-09-2013,7726.3,7846,7710.95,7822.5,144.65,1.88,49303295,1046.18,10.57,1.68,1.66
CNX Finance,10-09-2013,4280.8,4385.65,4280.8,4369.7,149.8,3.55,60366699,3366.69,13.74,2.41,1.54
CNX FMCG,10-09-2013,16845.05,17646.15,16845.05,17576.3,897.85,5.38,20090754,968.7,37.56,13.19,1.14
CNX IT,10-09-2013,8211.9,8443.75,8211.9,8411.05,194.55,2.37,17887312,1785.15,22.55,6,1.2
CNX Media,10-09-2013,1537.8,1568.7,1537.8,1558.85,29,1.9,17997685,143.06,32.91,4.77,.99
CNX Metal,10-09-2013,2046.5,2087.05,2028.05,2078.75,59.6,2.95,51596968,924.89,12.81,1.1,2.13
CNX MNC,10-09-2013,5623.55,5860.45,5623.55,5834.2,254,4.55,37689532,919.38,35.96,5.75,1.18
CNX Pharma,10-09-2013,7148.25,7211.55,7128.55,7192.7,88.9,1.25,9437869,587.3,44.84,6.23,.66
CNX PSU Bank,10-09-2013,2161.2,2189.95,2117.95,2129.15,10.5,.5,24165237,762.58,5.14,.73,4.01
CNX Realty,10-09-2013,158.9,160.7,157.4,159.45,4.25,2.74,41095767,210.06,28.67,.71,.86
CNX Consumption,10-09-2013,2362.5,2453.5,2362.5,2445.3,110.75,4.74,68583108,2495.97,26.63,4.26,1.1
CNX Commodities,10-09-2013,2039.5,2080.6,2034.9,2075.7,56.95,2.82,116741675,2274.9,9.9,1.45,1.99
CNX Dividend Opportunities,10-09-2013,1475.85,1511.55,1475.85,1509.1,48.6,3.33,90120291,1926.14,8.8,1.72,3.05
CNX Infrastructure,10-09-2013,2073.2,2146.95,2073.2,2137.2,100.05,4.91,177561284,1986.21,14.35,1.72,1.44
CNX PSE,10-09-2013,2462,2492.3,2451.65,2483.15,41.05,1.68,57914796,898.73,7.01,1.62,3.21
CNX Service Sector,10-09-2013,6920.65,7074.65,6920.65,7066.15,217.35,3.17,136231367,6317.63,15.63,2.65,1.43
CNX Nifty Shariah,10-09-2013,-,-,-,1388.36,40.08,2.97,46160643,2557.98,19.1,3.41,1.14
CNX 500 Shariah,10-09-2013,-,-,-,1423.19,37.54,2.71,90734265,3489.63,19.72,3.39,1.17
S&P ESG India,10-09-2013,-,-,-,3545.2,115.63,3.37,-,-,-,-,-
CNX Low Volatility,10-09-2013,-,-,-,4544.87,103.35,2.33,75805086,4125.32,18.3,3.48,1.5
CNX Alpha Index,10-09-2013,-,-,-,4328.7,110.57,2.62,82692636,2856.53,27.32,3.82,.58
CNX High Beta,10-09-2013,-,-,-,1058.46,26.69,2.59,313411276,4856.41,15.45,.59,2.3
CNX DEFTY,10-09-2013,-,-,-,3181.8,197.79,6.63,-,-,-,-,-
CNX 100 Equal Weight,10-09-2013,-,-,-,6453.67,177.7,2.83,386847401,12741.46,12.15,1.85,1.73
LIX 15,10-09-2013,2212.95,2257.15,2212.95,2248.85,71.5,3.28,142849241,3729.73,11.48,1.33,1.56
