Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,04-09-2013,5358.65,5460.25,5318.9,5448.1,106.65,2,237230494,7252.61,15.7,2.7,1.55
CNX Nifty Junior,04-09-2013,10349.85,10505.7,10311.15,10486.15,153.1,1.48,95777874,2091.89,12.87,1.95,1.52
CNX 100,04-09-2013,5243.3,5338.65,5213.1,5328.05,100.35,1.92,333008368,9344.51,15.2,2.55,1.54
CNX 200,04-09-2013,2646.95,2692.55,2632.55,2687.85,48.65,1.84,482162983,10346.49,15.01,2.34,1.58
CNX 500,04-09-2013,4104.1,4171,4084.7,4164.5,71.6,1.75,544347216,10868.9,15.61,2.2,1.61
NIFTY Midcap 50,04-09-2013,1762.9,1788.15,1754.7,1783.2,26.3,1.5,139123585,1204.05,12.41,1.15,1.85
CNX Midcap,04-09-2013,6559.05,6616.9,6546.6,6613.6,67.95,1.04,162079380,1685.36,12.76,1.47,1.81
CNX Smallcap,04-09-2013,2610.55,2638.25,2606.7,2631.65,24.45,.94,53990000,273.16,61.68,.93,1.9
CNX Nifty Dividend,04-09-2013,-,-,-,66.15,0,-,-,-,-,-,-
CNX Auto,04-09-2013,4328.65,4412,4314.95,4398.95,107.55,2.51,21424072,637.77,21.35,4.1,1.58
CNX Bank,04-09-2013,8688.65,8916.75,8605.65,8845.75,181.55,2.1,47968590,2348.9,10.11,1.62,1.97
CNX Energy,04-09-2013,7257.6,7464.75,7223.05,7404.8,149.5,2.06,32405995,750.82,10,1.59,1.75
CNX Finance,04-09-2013,3749.1,3826.65,3715.55,3812.35,62.75,1.67,50880828,2390.39,11.98,2.1,1.76
CNX FMCG,04-09-2013,16185.15,16187.3,15879.05,16126.4,77.65,.48,23079983,975.71,34.44,12.09,1.24
CNX IT,04-09-2013,8293,8499.55,8293,8454.1,194.7,2.36,14231607,1057.25,22.67,6.03,1.2
CNX Media,04-09-2013,1514.15,1522.55,1486.3,1503.55,-12.95,-.85,12589947,159.04,31.66,4.59,1.03
CNX Metal,04-09-2013,1947.25,1995.15,1928.4,1990.9,51.15,2.64,37107556,633.94,10.63,.91,2.57
CNX MNC,04-09-2013,5528.7,5578,5494.35,5565.7,41.35,.75,26238107,759.98,31.08,4.89,1.37
CNX Pharma,04-09-2013,6874.6,7074.55,6847.65,7046.3,174.85,2.54,13304163,736.68,43.92,6.11,.68
CNX PSU Bank,04-09-2013,1935.9,1981.9,1914.8,1962.35,23.35,1.2,19113161,604.94,4.73,.68,4.35
CNX Realty,04-09-2013,144.65,148.35,142.95,146.7,-.5,-.34,57564338,319.17,26.37,.65,.93
CNX Consumption,04-09-2013,2267.85,2298.75,2254.25,2294.7,34.5,1.53,62195069,1987.13,25.19,4.02,1.17
CNX Commodities,04-09-2013,1916.05,1957.5,1896.1,1952.55,39.25,2.05,89907124,1761.16,8.83,1.29,2.22
CNX Dividend Opportunities,04-09-2013,1394.6,1409.95,1383.4,1407.85,16.7,1.2,78585173,1520.39,8.27,1.62,3.26
CNX Infrastructure,04-09-2013,1896.95,1947.75,1884,1941.3,45.15,2.38,139817658,1303.05,13.04,1.56,1.58
CNX PSE,04-09-2013,2246.5,2302.55,2227.25,2297.85,48.45,2.15,46514996,661.15,6.48,1.5,3.46
CNX Service Sector,04-09-2013,6399.1,6543.15,6373.2,6527.8,135.9,2.13,102701400,4148.21,14.44,2.45,1.55
CNX Nifty Shariah,04-09-2013,-,-,-,1336.91,31.97,2.45,32904352,1753.77,18.39,3.28,1.18
CNX 500 Shariah,04-09-2013,-,-,-,1373.97,27.5,2.04,75183467,2481.37,19.03,3.27,1.21
S&P ESG India,04-09-2013,-,-,-,3322.39,65.02,2,-,-,-,-,-
CNX Low Volatility,04-09-2013,-,-,-,4344.84,54.04,1.26,63698672,3099.92,17.5,3.32,1.56
CNX Alpha Index,04-09-2013,-,-,-,4107.02,64.54,1.6,77613273,2621.72,25.84,3.62,.61
CNX High Beta,04-09-2013,-,-,-,977.03,23.06,2.42,281125627,3469.81,14.62,.54,2.5
CNX DEFTY,04-09-2013,-,-,-,2816.35,49.3,1.78,-,-,-,-,-
CNX 100 Equal Weight,04-09-2013,-,-,-,6086.77,114.83,1.92,333008368,9344.51,11.49,1.72,1.84
LIX 15,04-09-2013,2013,2066.85,1994.9,2059.85,55.6,2.77,134669871,2816.12,10.54,1.22,1.7
