Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,06-09-2013,5617.45,5688.6,5566.15,5680.4,87.45,1.56,253030740,8821.54,16.37,2.81,1.48
CNX Nifty Junior,06-09-2013,10745.75,10801.2,10663.75,10776.8,67.9,.63,113103471,2267.93,13.23,2,1.48
CNX 100,06-09-2013,5488.65,5549.65,5440.5,5543.35,77.9,1.43,366134211,11089.47,15.82,2.65,1.48
CNX 200,06-09-2013,2767.9,2796.65,2744.2,2793.65,37.5,1.36,554392859,12234.5,15.6,2.43,1.52
CNX 500,06-09-2013,4281.6,4323.05,4248.7,4319.4,55.35,1.3,630434323,12993.9,16.19,2.29,1.55
NIFTY Midcap 50,06-09-2013,1824.75,1828.7,1806.55,1821.9,4.75,.26,164621361,1350.69,12.68,1.18,1.81
CNX Midcap,06-09-2013,6748.35,6777.45,6712.6,6767.55,43.05,.64,203127415,1886.26,13.06,1.5,1.77
CNX Smallcap,06-09-2013,2697.8,2702.9,2676.8,2697.1,12.7,.47,72430017,379.5,63.21,.95,1.85
CNX Nifty Dividend,06-09-2013,-,-,-,71.31,0,-,-,-,-,-,-
CNX Auto,06-09-2013,4454.35,4454.35,4378.85,4432.85,-10.15,-.23,16951020,578.02,21.51,4.13,1.57
CNX Bank,06-09-2013,9746.65,9989.85,9568.5,9961.4,279,2.88,67680522,3785.88,11.38,1.82,1.75
CNX Energy,06-09-2013,7579.9,7701.7,7436.25,7677.85,142.35,1.89,50327530,976.68,10.37,1.65,1.69
CNX Finance,06-09-2013,4132.85,4233.8,4055.6,4219.9,109.35,2.66,64503744,3477.1,13.26,2.32,1.59
CNX FMCG,06-09-2013,16646.8,16773.8,16455.45,16678.45,72.15,.43,12165327,535.96,35.62,12.51,1.2
CNX IT,06-09-2013,8224.65,8310.8,8172,8216.5,13.1,.16,18316554,1203.79,22.03,5.86,1.23
CNX Media,06-09-2013,1548.7,1548.7,1515.3,1529.85,-10.7,-.69,16368224,225.02,32.21,4.67,1.01
CNX Metal,06-09-2013,2011.15,2035.4,1982.25,2019.15,3.75,.19,56493075,1029.65,10.78,.92,2.54
CNX MNC,06-09-2013,5611.9,5632.7,5535.9,5580.2,-25.75,-.46,43080797,883.35,31.16,4.9,1.36
CNX Pharma,06-09-2013,7039.75,7139.8,7039.2,7103.8,80.3,1.14,8364833,495.82,44.28,6.16,.67
CNX PSU Bank,06-09-2013,2147.3,2149.65,2087.35,2118.65,-13.65,-.64,29980269,915.29,5.11,.73,4.03
CNX Realty,06-09-2013,156.25,157.75,152.65,155.2,-.15,-.1,49715154,239.3,27.9,.69,.88
CNX Consumption,06-09-2013,2338.05,2343.3,2304.55,2334.55,8.95,.38,66235208,1908.86,25.62,4.09,1.15
CNX Commodities,06-09-2013,1993.8,2025.8,1964.25,2018.75,29.3,1.47,126477659,2343.64,9.13,1.33,2.15
CNX Dividend Opportunities,06-09-2013,1451.3,1462.4,1435.4,1460.5,15.55,1.08,90688057,1675.68,8.58,1.68,3.14
CNX Infrastructure,06-09-2013,1992.85,2047.1,1980.5,2037.15,60.5,3.06,157341443,1652.59,13.68,1.64,1.51
CNX PSE,06-09-2013,2366.9,2449.6,2351.3,2442.1,73.9,3.12,58624877,905.92,6.89,1.59,3.26
CNX Service Sector,06-09-2013,6763.65,6862.1,6700.25,6848.8,122.65,1.82,147303229,5977.24,15.15,2.57,1.48
CNX Nifty Shariah,06-09-2013,-,-,-,1348.28,11.12,.83,41001961,1939.2,18.55,3.31,1.17
CNX 500 Shariah,06-09-2013,-,-,-,1385.65,8.81,.64,77372049,2454.55,19.19,3.3,1.2
S&P ESG India,06-09-2013,-,-,-,3429.57,37.73,1.11,-,-,-,-,-
CNX Low Volatility,06-09-2013,-,-,-,4441.52,45.4,1.03,59155771,2968.47,17.88,3.4,1.53
CNX Alpha Index,06-09-2013,-,-,-,4218.13,34.44,.82,85573307,2409.01,26.54,3.71,.6
CNX High Beta,06-09-2013,-,-,-,1031.77,10.08,.99,318626710,5070.13,15.44,.57,2.36
CNX DEFTY,06-09-2013,-,-,-,2984.01,49.62,1.69,-,-,-,-,-
CNX 100 Equal Weight,06-09-2013,-,-,-,6275.97,62.39,1,366134211,11089.47,11.85,1.78,1.78
LIX 15,06-09-2013,2178.6,2181.2,2135.1,2177.35,10.6,.49,125134183,3299.42,11.14,1.29,1.61
