Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,26-09-2013,5872.8,5917.65,5864.1,5882.25,8.4,.14,220589737,7761.99,17.1,2.79,1.55
CNX Nifty Junior,26-09-2013,11343.95,11388.05,11296.8,11337.85,5.2,.05,117375405,2299.72,13.92,2.01,1.45
CNX 100,26-09-2013,5746.35,5786.45,5736,5753.75,7.4,.13,337965142,10061.7,16.54,2.64,1.54
CNX 200,26-09-2013,2899.55,2917.9,2894.4,2902.4,2.85,.1,512622905,11135.83,16.31,2.43,1.57
CNX 500,26-09-2013,4476.75,4503.25,4472.05,4482.3,5.25,.12,605452681,11953.41,16.9,2.29,1.6
NIFTY Midcap 50,26-09-2013,1920.95,1927.3,1911.7,1915,-7.1,-.37,191676239,1518.6,13.32,1.21,1.76
CNX Midcap,26-09-2013,7061.8,7080.25,7044.8,7053.75,-3.55,-.05,207586453,1958.84,13.61,1.53,1.78
CNX Smallcap,26-09-2013,2774.55,2785.95,2770.35,2774.85,-1.95,-.07,69293243,323.28,65.73,.96,1.89
CNX Nifty Dividend,26-09-2013,-,-,-,73.34,0,-,-,-,-,-,-
CNX Auto,26-09-2013,4766.65,4798.7,4759.05,4766.65,-2.5,-.05,28881285,608.84,23.13,4.01,1.45
CNX Bank,26-09-2013,10091.4,10189.4,10051.2,10098.25,16.55,.16,45278089,2302.43,11.54,1.74,1.82
CNX Energy,26-09-2013,7689.1,7710.6,7613.25,7637.2,-67.1,-.87,37841937,934.42,10.32,1.59,2.14
CNX Finance,26-09-2013,4303,4358.6,4300.45,4325.15,20.15,.47,39446776,2130.7,13.6,2.21,1.66
CNX FMCG,26-09-2013,17695.25,17870.8,17600,17833.8,107.7,.61,15674220,778.53,38.11,13.41,1.37
CNX IT,26-09-2013,8212.1,8225.35,8139.9,8157.8,-29.75,-.36,20162677,1367.44,21.88,5.78,1.24
CNX Media,26-09-2013,1636.05,1638.75,1606.95,1632.65,3.6,.22,18614071,171.6,34.47,4.96,.97
CNX Metal,26-09-2013,2142.65,2181.95,2139.2,2156.4,10.7,.5,54640013,1081.22,13.29,1.11,2.03
CNX MNC,26-09-2013,5821.55,5826.8,5759.15,5775.15,-24.2,-.42,48789822,961.51,35.59,5.35,1.67
CNX Pharma,26-09-2013,7307.7,7399.45,7307.7,7362.85,63,.86,9689609,558.06,45.9,5.81,.68
CNX PSU Bank,26-09-2013,2224,2241.7,2210.3,2215.45,-14.3,-.64,22387575,622.4,5.35,.72,4.12
CNX Realty,26-09-2013,156.3,156.3,154.15,155.5,-1.1,-.7,43179547,248.33,27.95,.69,.92
CNX Consumption,26-09-2013,2495.6,2499.9,2482.55,2489.95,-1.05,-.04,64676930,2054.59,27.12,4.03,1.21
CNX Commodities,26-09-2013,2141.2,2160.95,2132.45,2139.35,-2.6,-.12,115255915,2331.78,10.2,1.42,2.32
CNX Dividend Opportunities,26-09-2013,1529.55,1531.9,1520.15,1523.75,-5.6,-.37,82783724,1606.54,8.89,1.66,3.35
CNX Infrastructure,26-09-2013,2215.7,2231.3,2208.95,2223.35,7.05,.32,169105283,1825.1,14.93,1.69,1.53
CNX PSE,26-09-2013,2525.05,2539.85,2507.05,2528.9,.95,.04,73733761,1087.82,7.14,1.54,3.66
CNX Service Sector,26-09-2013,7000.9,7040.7,6980.75,6998.75,5.4,.08,113490287,4548.42,15.48,2.48,1.54
CNX Nifty Shariah,26-09-2013,-,-,-,1375.51,-8.17,-.59,53023221,2416.7,18.92,3.21,1.29
CNX 500 Shariah,26-09-2013,-,-,-,1418.67,-5.6,-.39,90675460,3375.19,19.78,3.4,1.29
S&P ESG India,26-09-2013,-,-,-,3597.7,-2.7,-.07,-,-,-,-,-
CNX Low Volatility,26-09-2013,-,-,-,4610.64,-.11,0,62967664,3650.25,18.57,3.31,1.65
CNX Alpha Index,26-09-2013,-,-,-,4416.5,-14.25,-.32,76062452,2509.56,27.88,3.68,.61
CNX High Beta,26-09-2013,-,-,-,1089.27,.1,.01,281512928,3745.96,15.9,.6,2.31
CNX DEFTY,26-09-2013,-,-,-,3275.47,29.31,.9,-,-,-,-,-
CNX 100 Equal Weight,26-09-2013,-,-,-,6565.26,6.79,.1,337965142,10061.7,12.36,1.78,1.82
LIX 15,26-09-2013,2300.6,2313.8,2290.6,2294.05,-6.45,-.28,99149218,2553.55,11.71,1.24,1.82
