Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,05-09-2013,5553.75,5625.75,5552.7,5592.95,144.85,2.66,274937515,9484.19,16.12,2.77,1.51
CNX Nifty Junior,05-09-2013,10628.75,10747.6,10628.75,10708.9,222.75,2.12,135874215,2702.9,13.15,1.99,1.49
CNX 100,05-09-2013,5426.75,5493.05,5426.75,5465.45,137.4,2.58,410811730,12187.09,15.6,2.62,1.51
CNX 200,05-09-2013,2736.05,2768.9,2736.05,2756.15,68.3,2.54,620998860,13448.9,15.39,2.4,1.54
CNX 500,05-09-2013,4234.15,4282.35,4234.15,4264.05,99.55,2.39,685155442,14001.52,15.98,2.26,1.57
NIFTY Midcap 50,05-09-2013,1807.35,1824.65,1803.8,1817.15,33.95,1.9,190432467,1513.36,12.64,1.18,1.82
CNX Midcap,05-09-2013,6688.8,6745.6,6688.35,6724.5,110.9,1.68,224839600,2040.34,12.98,1.49,1.78
CNX Smallcap,05-09-2013,2652.75,2687,2652.75,2684.4,52.75,2,86670400,348.19,62.92,.95,1.86
CNX Nifty Dividend,05-09-2013,-,-,-,68.74,0,-,-,-,-,-,-
CNX Auto,05-09-2013,4452.25,4502.35,4427.45,4443,44.05,1,28542789,661.08,21.56,4.14,1.57
CNX Bank,05-09-2013,9253.45,9704.6,9253.45,9682.4,836.65,9.46,95347572,5028.08,11.06,1.77,1.8
CNX Energy,05-09-2013,7512.5,7558.15,7465.2,7535.5,130.7,1.77,51151301,972.14,10.18,1.62,1.72
CNX Finance,05-09-2013,3962.55,4137.45,3962.55,4110.55,298.2,7.82,79075194,4329.67,12.92,2.26,1.63
CNX FMCG,05-09-2013,16410.5,16748.15,16410.5,16606.3,479.9,2.98,15979004,666.52,35.46,12.45,1.21
CNX IT,05-09-2013,8437.95,8437.95,8185.4,8203.4,-250.7,-2.97,21197274,1212.11,22,5.85,1.23
CNX Media,05-09-2013,1517.2,1544.95,1516.55,1540.55,37,2.46,11387261,122.06,32.44,4.7,1
CNX Metal,05-09-2013,2024.9,2032.7,1995.2,2015.4,24.5,1.23,41583766,756.55,10.76,.92,2.54
CNX MNC,05-09-2013,5602.3,5655.4,5593,5605.95,40.25,.72,32055689,578.49,31.3,4.92,1.36
CNX Pharma,05-09-2013,7102.25,7165.4,6979.4,7023.5,-22.8,-.32,7667252,453.79,43.78,6.09,.68
CNX PSU Bank,05-09-2013,2017.35,2139.95,2017.35,2132.3,169.95,8.66,42831232,1272.06,5.14,.73,4.01
CNX Realty,05-09-2013,149.8,156,149.8,155.35,8.65,5.9,60748076,316.49,27.93,.69,.88
CNX Consumption,05-09-2013,2322.75,2345.4,2317.9,2325.6,30.9,1.35,65335788,1868.49,25.53,4.07,1.15
CNX Commodities,05-09-2013,1982.8,1998.4,1973.9,1989.45,36.9,1.89,107066159,1982.07,9,1.31,2.18
CNX Dividend Opportunities,05-09-2013,1429.3,1449.6,1429.3,1444.95,37.1,2.64,124615135,1864.47,8.48,1.66,3.18
CNX Infrastructure,05-09-2013,1980.7,2001.45,1971.95,1976.65,35.35,1.82,176816638,1700.09,13.27,1.59,1.55
CNX PSE,05-09-2013,2329.95,2378.45,2322.75,2368.2,70.35,3.06,60340609,908.5,6.68,1.55,3.36
CNX Service Sector,05-09-2013,6669.55,6782.2,6664.65,6726.15,198.35,3.04,164549804,6872.77,14.88,2.52,1.5
CNX Nifty Shariah,05-09-2013,-,-,-,1337.17,.26,.02,37491540,1805.09,18.4,3.28,1.18
CNX 500 Shariah,05-09-2013,-,-,-,1376.84,2.88,.21,74060096,2436.58,19.07,3.28,1.21
S&P ESG India,05-09-2013,-,-,-,3391.84,69.45,2.09,-,-,-,-,-
CNX Low Volatility,05-09-2013,-,-,-,4396.13,51.28,1.18,72095842,3317.62,17.7,3.36,1.55
CNX Alpha Index,05-09-2013,-,-,-,4183.69,76.67,1.87,99336296,2967.85,26.32,3.68,.6
CNX High Beta,05-09-2013,-,-,-,1021.69,44.66,4.57,370230632,5810.22,15.29,.56,2.39
CNX DEFTY,05-09-2013,-,-,-,2934.38,118.03,4.19,-,-,-,-,-
CNX 100 Equal Weight,05-09-2013,-,-,-,6213.58,126.81,2.08,410811730,12187.09,11.73,1.76,1.8
LIX 15,05-09-2013,2116.65,2172.5,2115.6,2166.75,106.9,5.19,164250574,4529.33,11.09,1.28,1.62
