Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,11-05-2013,6088.2,6114.55,6084.15,6107.25,12.5,.21,7991165,355.74,18.26,3.22,1.36
CNX Nifty Junior,11-05-2013,12417.55,12475.75,12417.55,12461.9,31.05,.25,8980133,168.31,19.39,2.39,1.28
CNX 100,11-05-2013,6005.95,6031.45,6005.85,6025.15,12.75,.21,16971298,524.05,18.42,3.06,1.35
CNX 200,11-05-2013,3067.05,3079.65,3067.05,3076.65,6.5,.21,37673013,684.06,18.09,2.84,1.36
CNX 500,11-05-2013,4765.1,4783.8,4765.1,4779.75,10.55,.22,57038822,836.97,18.01,2.64,1.38
NIFTY Midcap 50,11-05-2013,2140.85,2148.3,2139.15,2147,6.55,.31,16505938,162.03,12.9,1.32,1.58
CNX Midcap,11-05-2013,8006.45,8037.8,8006.3,8030.9,21.45,.27,20933055,221.9,17.69,1.81,1.47
CNX Smallcap,11-05-2013,3346.85,3365.15,3346.75,3358.6,14.05,.42,13466053,92.63,25.32,1.2,1.48
CNX Nifty Dividend,11-05-2013,-,-,-,4.77,0,-,-,-,-,-,-
CNX Auto,11-05-2013,4763.65,4776.7,4755.5,4771.2,-5.55,-.12,1702809,50.16,22.63,4.41,1.5
CNX Bank,11-05-2013,12730.35,12811.25,12730.35,12780.15,27.85,.22,1303016,100.13,14.95,2.62,1.15
CNX Energy,11-05-2013,8046.8,8046.8,8020.95,8034.5,15.05,.19,2441324,49.47,11.74,1.81,1.6
CNX Finance,11-05-2013,5213.5,5239.85,5210.2,5226.8,3.85,.07,1692354,104.04,17.02,3.08,1.17
CNX FMCG,11-05-2013,17596.4,17684.85,17596.4,17668.55,42.7,.24,800552,44.34,39.33,13.7,1.14
CNX IT,11-05-2013,6422.45,6426.8,6404.65,6419,-20.85,-.32,714807,27.18,16.8,5.23,1.78
CNX Media,11-05-2013,1785.6,1806.25,1783.85,1799.05,16.65,.93,4908130,21.84,42.63,5.45,.86
CNX Metal,11-05-2013,2231.4,2246.1,2231.4,2243.2,9.1,.41,2368215,46.04,9.74,1.04,2.43
CNX MNC,11-05-2013,5911.55,5931.6,5910.8,5923.4,10.75,.18,988859,36.45,28,5.88,1.4
CNX Pharma,11-05-2013,6612,6731.3,6612,6706,109.55,1.66,905771,73.9,37.19,5.81,.71
CNX PSU Bank,11-05-2013,3312.3,3338.1,3312.1,3326.9,13.8,.42,1352069,57.23,7.45,1.25,2.3
CNX Realty,11-05-2013,244.1,245.15,243.5,244.7,.45,.18,4627402,30.37,24.8,1.02,.55
CNX Consumption,11-05-2013,2458.55,2474.1,2458.55,2471.15,7.95,.32,6239281,162.84,26.82,4.35,1.07
CNX Commodities,11-05-2013,2308.4,2311.55,2306.6,2310.5,6,.26,5426946,104.83,13.86,1.55,1.9
CNX Dividend Opportunities,11-05-2013,1722.85,1727.3,1722,1725.4,1.95,.11,5900183,103.98,12.73,2.32,2.46
CNX Infrastructure,11-05-2013,2470.95,2482,2468.5,2480.55,3.5,.14,12112495,124.19,16.78,1.96,1.25
CNX PSE,11-05-2013,2913.5,2916.2,2908.05,2914.4,6.4,.22,2551262,51.97,10.52,1.93,2.73
CNX Service Sector,11-05-2013,7348.7,7375.15,7340.1,7364.3,1.1,.01,8711638,224.4,16.64,2.95,1.33
CNX Nifty Shariah,11-05-2013,-,-,-,1284.45,4.96,.39,2274973,159.81,17.2,3.56,1.54
CNX 500 Shariah,11-05-2013,-,-,-,1369.78,4.6,.34,7980915,251.12,18.47,3.74,1.47
S&P ESG India,11-05-2013,-,-,-,3823.01,8.86,.23,-,-,-,-,-
CNX Low Volatility,11-05-2013,-,-,-,4708.43,11.36,.24,2818789,196.99,20.85,4.02,1.45
CNX Alpha Index,11-05-2013,-,-,-,4822.42,29.77,.62,4390238,180.16,28.1,4.57,.52
CNX High Beta,11-05-2013,-,-,-,1461.07,2.53,.17,26128623,250.69,20.28,.82,1.32
CNX DEFTY,11-05-2013,-,-,-,3879.94,7.96,.21,-,-,-,-,-
