Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,10-05-2013,6046.25,6105.3,6045.6,6094.75,44.6,.74,111351573,5162.22,18.22,3.21,1.36
CNX Nifty Junior,10-05-2013,12331.05,12440.25,12331.05,12430.85,97.15,.79,89029987,1847.71,19.34,2.38,1.28
CNX 100,10-05-2013,5964.5,6020.45,5964.5,6012.4,44.4,.74,200381560,7009.93,18.38,3.05,1.35
CNX 200,10-05-2013,3047.35,3074.15,3047.35,3070.15,21.15,.69,365345022,8527.55,18.05,2.83,1.36
CNX 500,10-05-2013,4735.6,4774.4,4735.6,4769.2,31.5,.66,451334686,9142.37,17.97,2.64,1.38
NIFTY Midcap 50,10-05-2013,2137.9,2146.65,2128.65,2140.45,4.2,.2,149174282,1576.81,12.86,1.31,1.58
CNX Midcap,10-05-2013,7985.3,8018.65,7971.85,8009.45,25.65,.32,171167616,2132.36,17.64,1.81,1.48
CNX Smallcap,10-05-2013,3341.7,3362.9,3340.8,3344.55,6.35,.19,90747193,558.97,25.21,1.19,1.49
CNX Nifty Dividend,10-05-2013,-,-,-,4.77,0,-,-,-,-,-,-
CNX Auto,10-05-2013,4680.8,4782.4,4680.8,4776.75,101.1,2.16,25050387,840.52,22.66,4.41,1.5
CNX Bank,10-05-2013,12580.4,12783.05,12580.4,12752.3,156,1.24,19212360,1635.25,14.92,2.61,1.15
CNX Energy,10-05-2013,8008.35,8068.1,8000.95,8019.45,1.65,.02,33337368,717.29,11.72,1.81,1.6
CNX Finance,10-05-2013,5182.35,5236,5167.45,5222.95,37.25,.72,27891378,1957.32,17.01,3.08,1.17
CNX FMCG,10-05-2013,17322.4,17653.85,17281.65,17625.85,278.65,1.61,13375433,711.19,39.24,13.67,1.14
CNX IT,10-05-2013,6429.85,6476.55,6416.6,6439.85,13.4,.21,5632913,403.1,16.85,5.24,1.77
CNX Media,10-05-2013,1783.65,1789.2,1772.3,1782.4,-2.15,-.12,24137152,166.34,42.23,5.4,.87
CNX Metal,10-05-2013,2240.4,2246.75,2225.65,2234.1,-3.4,-.15,25933827,473.68,9.7,1.04,2.44
CNX MNC,10-05-2013,5878.45,5918.35,5869.45,5912.65,51.1,.87,15407361,425.45,27.95,5.87,1.4
CNX Pharma,10-05-2013,6559.05,6616.15,6557.8,6596.45,36.15,.55,5717884,428.67,36.59,5.72,.72
CNX PSU Bank,10-05-2013,3302.5,3328.25,3286.75,3313.1,6.8,.21,14087489,781.41,7.42,1.25,2.31
CNX Realty,10-05-2013,243.5,245.15,241.85,244.25,.75,.31,51266068,335.17,24.75,1.02,.55
CNX Consumption,10-05-2013,2437.15,2464.85,2437.15,2463.2,25.6,1.05,56561791,1981.77,26.74,4.34,1.08
CNX Commodities,10-05-2013,2303.55,2314.05,2299.35,2304.5,2.75,.12,63430519,1375.14,13.82,1.54,1.91
CNX Dividend Opportunities,10-05-2013,1709.1,1726.25,1709.1,1723.45,15.2,.89,63258672,1397.93,12.71,2.31,2.46
CNX Infrastructure,10-05-2013,2477.05,2494.45,2470.05,2477.05,-3.55,-.14,100398946,1229.56,16.76,1.96,1.25
CNX PSE,10-05-2013,2897.65,2924.1,2897.65,2908,13.6,.47,30649369,683.97,10.5,1.92,2.73
CNX Service Sector,10-05-2013,7320.6,7382.2,7307.75,7363.2,39.4,.54,91831589,3312.3,16.64,2.95,1.33
CNX Nifty Shariah,10-05-2013,-,-,-,1279.48,3.68,.29,26284410,1743.44,17.13,3.54,1.55
CNX 500 Shariah,10-05-2013,-,-,-,1365.18,5.25,.39,57859569,2491.83,18.4,3.73,1.47
S&P ESG India,10-05-2013,-,-,-,3814.15,31.08,.82,-,-,-,-,-
CNX Low Volatility,10-05-2013,-,-,-,4697.07,27.66,.59,45850600,2738.56,20.8,4.01,1.46
CNX Alpha Index,10-05-2013,-,-,-,4792.65,-3.35,-.07,37927273,1838.47,27.92,4.55,.52
CNX High Beta,10-05-2013,-,-,-,1458.54,10.84,.75,217043030,2692.1,20.24,.82,1.32
CNX DEFTY,10-05-2013,-,-,-,3871.98,7.08,.18,-,-,-,-,-
