Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,18-07-2013,5984.7,6051.1,5974.55,6038.05,64.75,1.08,171728134,7774.83,18.32,3.09,1.37
CNX Nifty Junior,18-07-2013,11835.65,12009.2,11835.65,11993.75,185.75,1.57,107143721,2332.81,17.58,2.18,1.36
CNX 100,18-07-2013,5876.75,5944.5,5871.2,5932.95,67.8,1.16,278871855,10107.64,18.21,2.91,1.37
CNX 200,18-07-2013,2978.45,3011.7,2975.35,3006.4,33.6,1.13,467599700,11502.98,17.86,2.67,1.4
CNX 500,18-07-2013,4606.15,4654.6,4601.4,4647.55,49.85,1.08,529156560,11951.54,18.07,2.49,1.43
NIFTY Midcap 50,18-07-2013,1916.75,1942.4,1904.5,1938.15,30.55,1.6,181175512,1560.41,12.78,1.15,1.82
CNX Midcap,18-07-2013,7407.45,7474.15,7403.85,7468.3,75.3,1.02,214417405,2230.71,16.68,1.61,1.66
CNX Smallcap,18-07-2013,2911.2,2929.8,2905.9,2925.6,17.25,.59,60881574,326.62,35.25,1.03,1.73
CNX Nifty Dividend,18-07-2013,-,-,-,55.51,0,-,-,-,-,-,-
CNX Auto,18-07-2013,4444.95,4476.7,4403,4462.3,12.55,.28,35909839,734.27,22.92,4.15,1.56
CNX Bank,18-07-2013,11033.5,11236.85,10837.75,11187.7,216.1,1.97,39850770,2917.83,13.06,2.11,1.46
CNX Energy,18-07-2013,8157.5,8253.35,8155.2,8238.2,97.75,1.2,32318961,767,12.22,1.86,1.56
CNX Finance,18-07-2013,4618.65,4694.5,4556,4676.2,76.05,1.65,54664888,3286.42,15.14,2.65,1.36
CNX FMCG,18-07-2013,19008.8,19290.2,18950.3,19133.55,132.4,.7,27698596,1554.57,41.43,14.81,1.05
CNX IT,18-07-2013,7286.7,7362.2,7245.65,7306.35,34.35,.47,10721517,1023.12,19.25,5.07,1.42
CNX Media,18-07-2013,1670.2,1701.85,1667.1,1696.85,25,1.5,7449114,123.32,37.96,5.18,.91
CNX Metal,18-07-2013,1880.6,1900.3,1875.8,1896,16.65,.89,22123185,384.61,9.43,.86,2.72
CNX MNC,18-07-2013,6079.2,6203.65,6035.15,6112.1,33.1,.54,26996569,946.35,32.89,6.04,1.22
CNX Pharma,18-07-2013,7266.9,7335.5,7249.85,7301.6,67.3,.93,5669422,516.5,45.89,6.33,.65
CNX PSU Bank,18-07-2013,2551.25,2599,2523.95,2591.7,50.85,2,23801684,745.87,6.15,.89,3.29
CNX Realty,18-07-2013,186.3,190.65,185.5,190.15,5.5,2.98,64339637,337.23,25.74,.8,.7
CNX Consumption,18-07-2013,2537.35,2578.9,2536.7,2572.2,33.8,1.33,61112024,2667.77,28.86,4.47,1.03
CNX Commodities,18-07-2013,2138.45,2164,2138.45,2160.85,25.25,1.18,71835535,1360.21,12.48,1.43,2
CNX Dividend Opportunities,18-07-2013,1625.35,1644.05,1624,1640.4,17.65,1.09,105047574,2223.55,11,1.93,2.77
CNX Infrastructure,18-07-2013,2347.15,2385.3,2343.5,2380.8,35.7,1.52,112543669,1203.58,15.92,1.91,1.29
CNX PSE,18-07-2013,2622.65,2668.3,2622.65,2662.55,40.8,1.56,34805018,627.82,9.12,1.74,2.99
CNX Service Sector,18-07-2013,7032.75,7130.7,6986.95,7108.45,95.15,1.36,105879857,5174.4,16.01,2.69,1.39
CNX Nifty Shariah,18-07-2013,-,-,-,1378.54,8.24,.6,36699872,2388.88,18.11,3.01,1.22
CNX 500 Shariah,18-07-2013,-,-,-,1441.62,9.26,.65,92022048,3567.53,20.15,3.19,1.23
S&P ESG India,18-07-2013,-,-,-,3596.7,35.19,.99,-,-,-,-,-
CNX Low Volatility,18-07-2013,-,-,-,4794.21,29.45,.62,66399789,4058.63,19.04,3.67,1.42
CNX Alpha Index,18-07-2013,-,-,-,4522.56,34.65,.77,59566448,2416.96,32.16,3.93,.56
CNX High Beta,18-07-2013,-,-,-,1187.92,29.01,2.5,284681137,4114.31,16.82,.66,2.05
CNX DEFTY,18-07-2013,-,-,-,3503.78,17.15,.49,-,-,-,-,-
CNX 100 Equal Weight,18-07-2013,-,-,-,6825.96,87.05,1.29,278871855,10107.64,15.35,1.93,1.64
LIX 15,18-07-2013,2314.7,2362.8,2302.95,2356.4,45.05,1.95,95790964,2753.51,13.15,1.41,1.47
