Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,17-07-2013,5972.25,5989.8,5926.75,5973.3,18.05,.3,191516153,8349.59,18.18,3.06,1.38
CNX Nifty Junior,17-07-2013,11934.05,11976.55,11721.75,11808,-83.35,-.7,143723782,2970.1,17.28,2.15,1.38
CNX 100,17-07-2013,5873.55,5890.55,5820.65,5865.15,8.95,.15,335239935,11319.7,18.04,2.88,1.38
CNX 200,17-07-2013,2979.05,2988.8,2951.7,2972.8,2.15,.07,566707301,12795.07,17.69,2.64,1.42
CNX 500,17-07-2013,4609.1,4623.55,4567.45,4597.7,1.2,.03,641041143,13312.94,17.87,2.46,1.44
NIFTY Midcap 50,17-07-2013,1937.8,1947.9,1890.95,1907.6,-24.95,-1.29,248379735,1956.36,12.55,1.13,1.85
CNX Midcap,17-07-2013,7467.3,7510.05,7354.45,7393,-60.65,-.81,253766608,2437.99,16.49,1.59,1.67
CNX Smallcap,17-07-2013,2937.75,2955.05,2898.55,2908.35,-26.2,-.89,77517807,358.5,29.49,1.02,1.74
CNX Nifty Dividend,17-07-2013,-,-,-,52.65,0,-,-,-,-,-,-
CNX Auto,17-07-2013,4505.9,4510.35,4415.8,4449.75,-35.8,-.8,33575114,750.41,22.86,4.14,1.57
CNX Bank,17-07-2013,11264,11264,10829.75,10971.6,-254.55,-2.27,42534445,2807.46,12.94,2.07,1.49
CNX Energy,17-07-2013,8075.5,8155.15,8075.5,8140.45,78.4,.97,54426156,1133.52,12.08,1.83,1.58
CNX Finance,17-07-2013,4686.55,4689.4,4555.35,4600.15,-71.6,-1.53,56657327,3084.73,15.02,2.61,1.38
CNX FMCG,17-07-2013,18396.1,19111.75,18396.1,19001.15,639.05,3.48,42766988,2322.28,41.14,14.7,1.06
CNX IT,17-07-2013,7203.6,7300,7203.6,7272,63.2,.88,9549151,745.29,19.19,5.05,1.43
CNX Media,17-07-2013,1675.5,1695.1,1658.15,1671.85,-.95,-.06,8476577,135.92,37.4,5.1,.92
CNX Metal,17-07-2013,1914.55,1921,1868.55,1879.35,-37.3,-1.95,20764281,374.54,9.35,.86,2.74
CNX MNC,17-07-2013,5849.35,6127.8,5840.75,6079,237.5,4.07,39093402,1635.04,32.72,6.01,1.23
CNX Pharma,17-07-2013,7257.65,7297.8,7205.05,7234.3,-1.6,-.02,4928951,431.98,45.47,6.27,.66
CNX PSU Bank,17-07-2013,2605.8,2606.7,2521.95,2540.85,-54.35,-2.09,21270668,819.74,6.02,.88,3.36
CNX Realty,17-07-2013,185.1,187.8,182.55,184.65,-.55,-.3,88004760,411.49,24.71,.78,.72
CNX Consumption,17-07-2013,2520.6,2543.3,2511.15,2538.4,30.5,1.22,92246010,3769.65,28.48,4.41,1.04
CNX Commodities,17-07-2013,2141.2,2153.1,2124.25,2135.6,-3.25,-.15,92118564,1801.68,12.34,1.42,2.02
CNX Dividend Opportunities,17-07-2013,1618.35,1626.15,1608.9,1622.75,10.5,.65,108020687,2960.37,10.87,1.91,2.8
CNX Infrastructure,17-07-2013,2378.45,2385.95,2327.05,2345.1,-10.2,-.43,148923650,1727.88,15.68,1.89,1.31
CNX PSE,17-07-2013,2626.35,2642.2,2597.7,2621.75,-2.7,-.1,39835691,676.78,8.98,1.71,3.04
CNX Service Sector,17-07-2013,7083.7,7100.45,6960.85,7013.3,-47.9,-.68,140706629,5091.47,15.89,2.65,1.41
CNX Nifty Shariah,17-07-2013,-,-,-,1370.3,24.51,1.82,50002161,3168.99,18,2.99,1.23
CNX 500 Shariah,17-07-2013,-,-,-,1432.36,18.11,1.28,142009686,4510.57,20.03,3.17,1.24
S&P ESG India,17-07-2013,-,-,-,3561.51,-5.78,-.16,-,-,-,-,-
CNX Low Volatility,17-07-2013,-,-,-,4764.76,16.38,.34,85532326,5037.85,18.95,3.65,1.43
CNX Alpha Index,17-07-2013,-,-,-,4487.91,-27.05,-.6,78508303,2844.65,32.19,3.9,.57
CNX High Beta,17-07-2013,-,-,-,1158.91,-27.71,-2.34,339327900,4123.05,16.35,.64,2.1
CNX DEFTY,17-07-2013,-,-,-,3486.63,12.29,.35,-,-,-,-,-
CNX 100 Equal Weight,17-07-2013,-,-,-,6738.91,-34.13,-.5,335239935,11319.7,15.13,1.91,1.66
LIX 15,17-07-2013,2355.4,2358.6,2292.2,2311.35,-40.75,-1.73,101981712,2901.6,12.9,1.38,1.5
