Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,15-07-2013,5991.2,6038.2,5980.95,6030.8,21.8,.36,116275729,4641.97,18.36,3.09,1.37
CNX Nifty Junior,15-07-2013,11928.8,12058.45,11917.95,12046.65,103.15,.86,79152652,1788.73,17.63,2.19,1.35
CNX 100,15-07-2013,5889,5936.75,5880.9,5930.8,25.8,.44,195428381,6430.7,18.25,2.91,1.37
CNX 200,15-07-2013,2986.35,3012.45,2982.45,3010.05,16.05,.54,417130479,7707.45,17.92,2.68,1.4
CNX 500,15-07-2013,4619.55,4659.2,4615.05,4655.7,24.75,.53,491513328,8214.17,18.11,2.49,1.43
NIFTY Midcap 50,15-07-2013,1943.8,1973.9,1936.65,1972,25.25,1.3,217129824,1625.95,12.97,1.17,1.79
CNX Midcap,15-07-2013,7459.4,7556.3,7444.45,7548.7,89,1.19,227369381,2146.17,16.83,1.63,1.64
CNX Smallcap,15-07-2013,2955.7,2987.15,2954.05,2985.8,23.95,.81,71652108,405.87,30.79,1.05,1.7
CNX Nifty Dividend,15-07-2013,-,-,-,52.36,0,-,-,-,-,-,-
CNX Auto,15-07-2013,4480,4522.95,4472.65,4515,22.05,.49,21114348,511.74,23.2,4.2,1.54
CNX Bank,15-07-2013,11678.9,11811.9,11621.75,11790.25,67.45,.58,16069280,1312.12,13.9,2.23,1.39
CNX Energy,15-07-2013,7972.05,8041.7,7967.1,8013.1,20.2,.25,25900251,592.21,11.89,1.81,1.6
CNX Finance,15-07-2013,4855.95,4895.7,4833.9,4886.85,16.15,.33,29556571,1574.55,15.96,2.77,1.3
CNX FMCG,15-07-2013,17918.45,18087.1,17824.8,18067.35,192.6,1.08,14226217,773.73,39.12,13.98,1.11
CNX IT,15-07-2013,7216.8,7261.35,7164,7225.4,-24,-.33,11738448,936.69,19.1,5.02,1.44
CNX Media,15-07-2013,1675.15,1697.65,1669.85,1693,15.25,.91,6839971,89.3,37.87,5.16,.91
CNX Metal,15-07-2013,1928.75,1958.4,1920.1,1948.75,-.2,-.01,21814632,386.69,9.69,.89,2.64
CNX MNC,15-07-2013,5738.8,5832.5,5734.2,5820.85,71.7,1.25,13816093,372.4,31.33,5.75,1.28
CNX Pharma,15-07-2013,7225.5,7345.95,7225.5,7272.1,20.65,.28,3960691,344.45,45.71,6.3,.66
CNX PSU Bank,15-07-2013,2672.3,2743.15,2646.3,2732.35,52.65,1.96,16022225,763.18,6.47,.94,3.12
CNX Realty,15-07-2013,192.7,198.3,191.9,197.5,4.25,2.2,88412844,409.62,26.43,.83,.67
CNX Consumption,15-07-2013,2461.5,2500.2,2460.7,2497.7,31.75,1.29,44585908,1649.62,28.03,4.34,1.06
CNX Commodities,15-07-2013,2132.4,2147.55,2128.25,2142.6,-.25,-.01,69784286,1203.69,12.38,1.42,2.01
CNX Dividend Opportunities,15-07-2013,1607.55,1631.5,1604.95,1628.75,18.25,1.13,59103517,1199.4,10.92,1.92,2.79
CNX Infrastructure,15-07-2013,2354.2,2387,2351.35,2377.95,18.85,.8,98742120,1145.8,15.9,1.91,1.29
CNX PSE,15-07-2013,2636.4,2644.35,2619.45,2624,-14.85,-.56,22527545,368.27,8.99,1.71,3.03
CNX Service Sector,15-07-2013,7205.85,7258.15,7179.8,7248.8,16.3,.23,78920626,3182.95,16.42,2.74,1.37
CNX Nifty Shariah,15-07-2013,-,-,-,1344.62,12.88,.97,24195521,1401.5,17.66,2.93,1.26
CNX 500 Shariah,15-07-2013,-,-,-,1413.91,13.17,.94,99122463,2503.68,19.78,3.12,1.25
S&P ESG India,15-07-2013,-,-,-,3633.49,20.63,.57,-,-,-,-,-
CNX Low Volatility,15-07-2013,-,-,-,4760.37,22.78,.48,34206014,2163.36,18.93,3.65,1.43
CNX Alpha Index,15-07-2013,-,-,-,4566.72,54.38,1.21,46543534,1646.59,32.76,3.97,.56
CNX High Beta,15-07-2013,-,-,-,1241.91,31.2,2.58,287337074,2652.15,17.52,.69,1.96
CNX DEFTY,15-07-2013,-,-,-,3479.84,3.62,.1,-,-,-,-,-
CNX 100 Equal Weight,15-07-2013,-,-,-,6879.68,49.3,.72,195428381,6430.7,15.45,1.95,1.63
LIX 15,15-07-2013,2394.5,2428.35,2384.5,2425.45,22.05,.92,77767615,1963.5,13.53,1.45,1.43
