Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,27-06-2012,5149.45,5160.1,5129.25,5141.9,21.1,.41,112269218,4238.62,17.06,2.94,1.55
CNX Nifty Junior,27-06-2012,9830.3,9884.5,9830.3,9862.15,37.4,.38,55247704,1100.2,15.14,2.14,1.49
CNX 100,27-06-2012,5031,5043.35,5015.45,5027.15,20.4,.41,167516922,5338.82,16.74,2.79,1.54
CNX 200,27-06-2012,2594.75,2602.2,2588.15,2594.2,10.7,.41,326796425,6629.73,16.74,2.58,1.55
S&P CNX 500,27-06-2012,4069.3,4081.15,4060.4,4069.85,16.65,.41,409173275,7391.23,16.99,2.42,1.57
NIFTY Midcap 50,27-06-2012,2077.9,2093.5,2077.9,2090.4,14.25,.69,102978287,964.97,12.88,1.32,2.06
CNX Midcap,27-06-2012,7162.85,7208.75,7162.85,7194.45,33.1,.46,163642825,1466.63,14.94,1.68,1.83
CNX Smallcap,27-06-2012,3299.35,3312.65,3292.15,3298.65,11.75,.36,59404904,594.84,21.79,1.35,1.64
S&P CNX Nifty Dividend,27-06-2012,-,-,-,38.7,0,-,-,-,-,-,-
CNX Auto,27-06-2012,3923.05,3932.55,3871.25,3880.9,-26.15,-.67,21632850,498.15,19.62,3.88,2.15
CNX Bank,27-06-2012,10025.45,10109.65,9988.5,10017.8,47.7,.48,15644360,1248.56,13.69,2.36,1.28
CNX Energy,27-06-2012,7430.3,7449.25,7364.85,7396.35,10.6,.14,21504377,482.76,12.95,1.75,1.67
CNX Finance,27-06-2012,4050.2,4079.9,4041.4,4053.3,25.25,.63,30323471,1578.14,15.81,2.77,1.29
CNX FMCG,27-06-2012,12324.05,12370.6,12305.1,12346.6,63.65,.52,14909708,479.61,32.27,11.3,1.53
CNX IT,27-06-2012,6008.1,6060.6,6006.45,6042.4,53.8,.9,15927582,707.97,18.25,4.91,1.85
CNX Media,27-06-2012,1231.95,1245.35,1231.85,1242.05,18,1.47,13538753,93.14,43.42,3.59,1.31
CNX Metal,27-06-2012,2743.35,2777.65,2741.75,2772.4,45.45,1.67,26581734,585.43,11.49,1.32,1.56
CNX MNC,27-06-2012,5147.75,5162.25,5124.2,5151.5,26.6,.52,17341812,425,33.85,4,1.25
CNX Pharma,27-06-2012,5108.2,5125.15,5108.2,5113.55,17.6,.35,3743742,217.52,40.99,4.72,1.19
CNX PSU Bank,27-06-2012,3210.4,3222.7,3184.9,3199.05,3.6,.11,9662238,586.4,7.7,1.48,2.19
CNX Realty,27-06-2012,217.45,219.5,217,217.7,.7,.32,33353007,263.84,22.74,.89,.64
CNX Consumption,27-06-2012,1898.55,1903.75,1892.7,1897.55,7.65,.4,39543038,1017.58,22.3,3.38,1.55
CNX Commodities,27-06-2012,2330.6,2338.1,2322.65,2335.4,19.85,.86,65523149,1330.92,13.54,1.66,1.7
CNX Dividend Opportunities,27-06-2012,1508.55,1512.85,1506,1510.1,5.45,.36,41803835,921.91,11.84,2.67,2.62
CNX Infrastructure,27-06-2012,2351.15,2355.75,2335.3,2339.5,7.8,.33,89898144,906.57,17.74,1.97,1.25
CNX PSE,27-06-2012,2840.7,2850.15,2829,2845.85,18.8,.67,27953301,522.48,11.5,2.09,2.54
CNX Service Sector,27-06-2012,6134.85,6173.75,6130.05,6143.4,42.7,.7,60232093,2571.28,16.13,2.77,1.46
S&P CNX Nifty Shariah,27-06-2012,-,-,-,1135.03,5.18,.46,32236803,1555.84,17.15,3.31,1.71
S&P CNX 500 Shariah,27-06-2012,-,-,-,1205.65,4.93,.41,65018560,2218.23,18.01,3.45,1.6
S&P ESG India,27-06-2012,-,-,-,3383.16,24.47,.73,-,-,-,-,-
