Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,26-06-2012,5107.45,5134.55,5095.5,5120.8,6.15,.12,99404566,4119.69,16.99,2.93,1.56
CNX Nifty Junior,26-06-2012,9747.3,9831.85,9747.3,9824.75,77.05,.79,48933848,900.88,15.08,2.13,1.5
CNX 100,26-06-2012,4989.7,5017.25,4981.65,5006.75,11,.22,148338414,5020.57,16.67,2.77,1.55
CNX 200,26-06-2012,2574.9,2588.5,2570.75,2583.5,5.8,.23,322106186,6394.72,16.67,2.57,1.56
S&P CNX 500,26-06-2012,4040.8,4060.45,4034.35,4053.2,8.45,.21,392914383,7032.03,16.92,2.41,1.58
NIFTY Midcap 50,26-06-2012,2063.55,2077.9,2062.2,2076.15,12.25,.59,109355788,897.23,12.79,1.31,2.07
CNX Midcap,26-06-2012,7119.6,7167.75,7119.6,7161.35,41.95,.59,167761953,1456.56,14.87,1.67,1.84
CNX Smallcap,26-06-2012,3288.55,3303.2,3277.9,3286.9,-2.05,-.06,59834766,582.65,21.71,1.34,1.64
S&P CNX Nifty Dividend,26-06-2012,-,-,-,38.7,0,-,-,-,-,-,-
CNX Auto,26-06-2012,3889.75,3913.45,3879.2,3907.05,11.7,.3,13171265,366.53,19.75,3.9,2.14
CNX Bank,26-06-2012,9914.8,10024.65,9901.85,9970.1,44.35,.45,12816544,1188.95,13.63,2.34,1.29
CNX Energy,26-06-2012,7302.95,7404.1,7302.95,7385.75,88.3,1.21,19024661,580.8,12.93,1.75,1.67
CNX Finance,26-06-2012,4011.75,4048,4005.3,4028.05,9.55,.24,20560780,1427.82,15.71,2.75,1.3
CNX FMCG,26-06-2012,12353.95,12377.2,12239.25,12282.95,-100.3,-.81,13274485,408.84,32.1,11.24,1.53
CNX IT,26-06-2012,5976.65,6003.4,5965.2,5988.6,-8.45,-.14,15829176,692.63,18.08,4.87,1.86
CNX Media,26-06-2012,1205.85,1230.2,1205.85,1224.05,20.9,1.74,19735196,233.28,42.79,3.54,1.33
CNX Metal,26-06-2012,2728.25,2740.55,2709.8,2726.95,-9.1,-.33,25994978,556.28,11.3,1.3,1.59
CNX MNC,26-06-2012,5152.85,5159.95,5104.95,5124.9,-30.85,-.6,13540199,359.68,33.67,3.98,1.26
CNX Pharma,26-06-2012,5044.9,5102.15,5044.9,5095.95,46,.91,3422459,193.82,40.85,4.7,1.19
CNX PSU Bank,26-06-2012,3179.65,3207.85,3174.2,3195.45,14.55,.46,9523957,722.62,7.69,1.48,2.19
CNX Realty,26-06-2012,216.55,217.95,215.35,217,.9,.42,37576371,278.67,22.67,.89,.65
CNX Consumption,26-06-2012,1887.55,1893.95,1879.2,1889.9,1.95,.1,41884701,1053.53,22.21,3.36,1.56
CNX Commodities,26-06-2012,2300.1,2320.75,2300.1,2315.55,14.65,.64,59018275,1364.38,13.42,1.65,1.71
CNX Dividend Opportunities,26-06-2012,1497.15,1507.15,1496.15,1504.65,6.2,.41,40653742,975.81,11.8,2.67,2.63
CNX Infrastructure,26-06-2012,2331.35,2343.25,2316.9,2331.7,2.9,.12,84566685,794.1,17.69,1.96,1.25
CNX PSE,26-06-2012,2792,2834.55,2792,2827.05,32,1.14,20787477,425.66,11.42,2.08,2.56
CNX Service Sector,26-06-2012,6076.35,6119.1,6070.6,6100.7,14.2,.23,50389725,2362.1,16.02,2.75,1.47
S&P CNX Nifty Shariah,26-06-2012,-,-,-,1129.85,4.09,.36,31967052,1652.79,17.07,3.3,1.72
S&P CNX 500 Shariah,26-06-2012,-,-,-,1200.72,4.32,.36,62503306,2198.31,17.93,3.43,1.6
S&P ESG India,26-06-2012,-,-,-,3358.69,3.59,.11,-,-,-,-,-
