Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,24-05-2012,4863.4,4931.9,4830.15,4921.4,85.75,1.77,140474832,5012.08,16.69,2.89,1.62
CNX Nifty Junior,24-05-2012,9390.9,9478.65,9369.3,9462.15,73.7,.79,67338247,1418.57,16.14,2.08,1.53
CNX 100,24-05-2012,4759.7,4822.55,4730.8,4813.3,76.85,1.62,207813079,6430.65,16.6,2.73,1.61
CNX 200,24-05-2012,2455.8,2487.65,2441.6,2482.95,37.95,1.55,385462243,7721.43,16.44,2.52,1.62
S&P CNX 500,24-05-2012,3864.25,3911.25,3844.2,3904.85,56.05,1.46,461200044,8403.81,16.73,2.37,1.64
NIFTY Midcap 50,24-05-2012,1957.55,1980.7,1953,1976.7,20.15,1.03,118741426,1096.77,11.89,1.26,2.19
CNX Midcap,24-05-2012,6822.8,6880.7,6810.65,6873.8,51.95,.76,183440378,1679.26,15.15,1.61,1.95
CNX Smallcap,24-05-2012,3174.85,3209.05,3165.45,3204.75,30.7,.97,59526845,545.39,19.33,1.32,1.59
S&P CNX Nifty Dividend,24-05-2012,-,-,-,7.99,0,-,-,-,-,-,-
CNX Auto,24-05-2012,3846.5,3897.65,3813.75,3893.3,39.6,1.03,21911565,658.71,20.2,3.9,2.09
CNX Bank,24-05-2012,9277.25,9463.7,9198.75,9437.6,227.7,2.47,17715047,1491.36,12.89,2.24,1.36
CNX Energy,24-05-2012,6998.2,7044.35,6937.3,7016.25,122.05,1.77,29116569,764.27,13.88,1.76,1.73
CNX Finance,24-05-2012,3806.35,3896.1,3792.15,3884.55,109.45,2.9,36128071,1995.64,15.24,2.65,1.35
CNX FMCG,24-05-2012,11671.85,11748.45,11632.15,11714.05,47.55,.41,11940626,449.12,31.23,10.76,1.63
CNX IT,24-05-2012,5836,5895.6,5781.5,5886.1,53.95,.93,13659199,576.15,17.91,5.43,1.9
CNX Media,24-05-2012,1128.7,1138.7,1128.65,1134.2,5.95,.53,6952992,51.26,39.77,3.28,1.44
CNX Metal,24-05-2012,2644.95,2675.65,2610.9,2667.75,36.8,1.4,29470395,645.92,10.84,1.27,1.62
CNX MNC,24-05-2012,4940,4973.2,4916.75,4963.2,21.3,.43,19360363,579.23,32.49,3.79,1.22
CNX Pharma,24-05-2012,5030.4,5062.05,4984.1,5049.25,32.35,.64,5129012,269.77,42.47,4.43,1.21
CNX PSU Bank,24-05-2012,2948.8,2990.4,2912.45,2980.65,38.4,1.31,12270030,833.24,7.18,1.41,2.37
CNX Realty,24-05-2012,205.3,207,201.65,206.45,1.6,.78,37904119,233.71,17.61,.85,.68
CNX Consumption,24-05-2012,1791.75,1818.05,1784.4,1813.5,18.2,1.01,54513803,1311.94,21.61,3.23,1.64
CNX Commodities,24-05-2012,2183.8,2206.55,2163.95,2200.6,32.35,1.49,71235688,1633.37,14.61,1.59,1.78
CNX Dividend Opportunities,24-05-2012,1408.1,1425.85,1403.25,1422.6,17.75,1.26,51041985,1155.45,12.09,2.54,2.81
CNX Infrastructure,24-05-2012,2123.55,2164.65,2105.2,2155.55,39.4,1.86,114210499,1017.43,16.15,1.81,1.35
CNX PSE,24-05-2012,2657.95,2678.2,2632.15,2661.25,40.35,1.54,32119172,780.9,14.16,1.96,2.72
CNX Service Sector,24-05-2012,5792.65,5908.3,5763.05,5892.9,131.7,2.29,70676208,2865.86,15.52,2.72,1.53
S&P CNX Nifty Shariah,24-05-2012,-,-,-,1091.84,11.96,1.11,39938358,1679.25,16.43,3.26,1.83
S&P CNX 500 Shariah,24-05-2012,-,-,-,1164.74,10.11,.88,76052847,2507.89,17.35,3.44,1.67
S&P ESG India,24-05-2012,-,-,-,3222.7,47.77,1.5,-,-,-,-,-
