Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,25/03/2015,8568.9,8573.75,8516.55,8530.8,-12.15,-0.14,165952155,8200.05,22.87,3.63,1.29
CNX Nifty Junior,25/03/2015,19394.5,19415.2,19310.1,19344.05,7.6,0.04,58219481,2377.78,20.71,2.93,0.98
CNX 100,25/03/2015,8581.95,8583.9,8532.75,8546.3,-9.7,-0.11,224171636,10577.84,22.5,3.5,1.24
CNX 200,25/03/2015,4433.45,4434.75,4408.3,4414.9,-5.6,-0.13,475822234,13301.04,22.95,3.35,1.29
CNX 500,25/03/2015,7005.25,7006.3,6963.7,6972.45,-12.3,-0.18,603834063,14844.08,24.12,3.19,1.28
NIFTY Midcap 50,25/03/2015,3356.15,3359.75,3334.7,3337.7,-6.1,-0.18,174314786,1749.49,15.38,1.79,1.22
CNX Midcap,25/03/2015,12898.2,12915.65,12854.8,12883.7,16.45,0.13,226878146,3248.94,21.04,2.49,1.51
CNX Smallcap,25/03/2015,5502.65,5507.85,5444.25,5451,-32.65,-0.6,129397409,1355.26,101.2,1.45,1.52
CNX Nifty Dividend,25/03/2015,-,-,-,122.26,0,-,-,-,-,-,-
CNX Auto,25/03/2015,8511.7,8548.2,8485.05,8515.65,34.85,0.41,25823774,1368.79,52.83,6.44,0.83
CNX Bank,25/03/2015,18364.3,18433,18271.6,18310.1,-21.35,-0.12,53985052,2021.21,19.12,2.87,0.98
CNX Energy,25/03/2015,8414.9,8417.7,8303.1,8319.1,-67.95,-0.81,34061831,835.74,12.13,1.56,2.09
CNX Finance,25/03/2015,7664.15,7701.45,7604.4,7633.15,-14.7,-0.19,60061543,2577.12,21.36,3.38,1.01
CNX FMCG,25/03/2015,20016.25,20027.9,19926.5,19957.5,12.5,0.06,12614506,668.93,34.67,12.77,1.45
CNX IT,25/03/2015,12214.55,12256.4,12135.5,12225.6,45.6,0.37,20385357,1618.62,22.08,6.92,1.17
CNX Media,25/03/2015,2202.35,2212.45,2178.3,2181.7,-23.7,-1.07,4525985,76.97,52.17,5.17,0.85
CNX Metal,25/03/2015,2370.2,2371.25,2336.35,2343.35,-22.9,-0.97,24991152,491.52,13.6,1.18,4.18
CNX MNC,25/03/2015,9844.05,9867.05,9784.85,9826.45,1.5,0.02,8189652,639.81,41.29,6.94,0.98
CNX Pharma,25/03/2015,12994.6,13051.85,12869.4,12919.45,66,0.51,10013874,1309.46,53.22,8.9,0.51
CNX PSU Bank,25/03/2015,3512.8,3513.25,3433.65,3438.65,-60.7,-1.73,37957561,765.51,11.15,1.08,1.69
CNX Realty,25/03/2015,217.55,218.3,216.35,217,0.1,0.05,107630345,405.68,29.4,1.06,0.93
CNX Consumption,25/03/2015,3395.4,3407.35,3391.2,3404.05,10,0.29,37973693,1958.32,28.65,5.03,1.01
CNX Commodities,25/03/2015,2640,2641.35,2611,2615.7,-15.35,-0.58,63740268,1660.3,14.32,1.58,2.53
CNX Dividend Opportunities,25/03/2015,2042,2042.3,2015.75,2018.05,-14.6,-0.72,89908198,2178.95,13.44,2.09,3.06
CNX Infrastructure,25/03/2015,3221.05,3229.4,3178.6,3184.45,-34.5,-1.07,105849950,1674.49,20.3,2.23,1.11
CNX PSE,25/03/2015,3499,3500.55,3438.15,3440.9,-42.3,-1.21,49430884,1069.98,12.24,1.97,3.51
CNX Service Sector,25/03/2015,11120.55,11139.9,11062.3,11084.65,-14.95,-0.13,119310987,4968.55,20.47,3.56,1.1
CNX Nifty Shariah,25/03/2015,-,-,-,1849.33,-6.8,-0.37,33378017,2614.88,19.64,3.12,1.01
CNX 500 Shariah,25/03/2015,-,-,-,2145.11,-6.33,-0.29,95511227,4802.64,23.41,3.81,0.92
CNX Low Volatility,25/03/2015,-,-,-,7319.77,-15.99,-0.22,77908021,5633.11,25.53,4.67,1.26
CNX Alpha Index,25/03/2015,-,-,-,8833.07,-34.17,-0.39,45725462,1756.91,27.03,4.43,1.79
CNX High Beta,25/03/2015,-,-,-,1744.13,-8.55,-0.49,249347454,3732.6,14.05,0.9,1.48
CNX DEFTY,25/03/2015,-,-,-,4741.47,-17.68,-0.37,-,-,-,-,-
CNX 100 Equal Weight,25/03/2015,-,-,-,10552.68,-12.24,-0.12,224171636,10577.84,19.16,2.44,1.35
LIX 15,25/03/2015,3745.5,3748.05,3720,3739.3,5.55,0.15,67512944,2548.47,19.8,1.95,1.05
CPSE,25/03/2015,2400.1,2401.1,2358.55,2361.5,-25.45,-1.07,11445880,436.53,12.92,2.38,4.03
NV 20,25/03/2015,-,-,-,3746.44,-8.13,-0.22,84142307,3467.21,15.82,2.52,1.61
LIX15 Midcap,25/03/2015,-,-,-,3005.49,1.24,0.04,113981578,919.44,11.28,1.61,1.48
CNX Shariah25,25/03/2015,-,-,-,3247.42,3.6,0.11,28213681,2904.53,25.67,5.29,0.97
India VIX,25/03/2015,13.6725,13.9475,12.36,13.14,-0.53,-3.88,-,-,-,-,-
NI15,25/03/2015,5165.95,5171.05,5136.75,5158.35,20.1,0.39,25356702,2911.96,30.44,9.42,1.11
NIFTY TR 1X Inverse,25/03/2015,412.3,414.8,412.2,414.15,0.65,0.16,-,-,-,-,-
NIFTY TR 2X Leverage,25/03/2015,4417.1,4418.7,4364.2,4377.95,-12.7,-0.29,-,-,-,-,-
NIFTY PR 1X Inverse,25/03/2015,442.05,444.7,441.95,444,0.7,0.16,-,-,-,-,-
NIFTY PR 2x Leverage,25/03/2015,3844.65,3846.05,3798.6,3810.6,-11.65,-0.3,-,-,-,-,-
NSE Quality 30,25/03/2015,-,-,-,2203.02,5.47,0.25,50405987,4082.6,33.85,8.18,1.32
GSEC10 NSE Index,25/03/2015,-,-,-,1386.04,-1.66,-0.12,-,-,-,-,-
GSECBM NSE Index,25/03/2015,-,-,-,1329.04,-1.63,-0.12,-,-,-,-,-
NSE GSECBM Clean Price Index,25/03/2015,-,-,-,943.69,-1.38,-0.15,-,-,-,-,-
