Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,05-03-2015,8929.4,8957.55,8849.35,8937.75,15.1,.17,165081476,8250.55,23.9,3.8,1.23
CNX Nifty Junior,05-03-2015,19920.85,19999.4,19785.05,19974.75,113.55,.57,83873861,3473.64,21.39,3.02,.95
CNX 100,05-03-2015,8922.85,8951.65,8846,8933.6,20.6,.23,248955337,11724.19,23.47,3.65,1.19
CNX 200,05-03-2015,4612.65,4630.65,4576.85,4621.7,14.3,.31,542253633,14606.85,23.94,3.5,1.23
CNX 500,05-03-2015,7287.8,7314.8,7238.5,7303.35,23.55,.32,803172306,17631.39,25.13,3.34,1.22
NIFTY Midcap 50,05-03-2015,3469.6,3484.3,3444.55,3477.95,18.55,.54,163401335,2319.26,15.99,1.86,1.18
CNX Midcap,05-03-2015,13279.25,13365,13236.9,13349.5,106.6,.8,253844983,4048.96,21.79,2.57,1.46
CNX Smallcap,05-03-2015,5771.55,5839.4,5769.85,5832.5,66.55,1.15,235101800,2172.15,84.23,1.55,1.44
CNX Nifty Dividend,05-03-2015,-,-,-,110.76,0,-,-,-,-,-,-
CNX Auto,05-03-2015,8807.95,8839.65,8755.35,8825.65,47.8,.54,28639618,1292.18,54.75,6.67,.8
CNX Bank,05-03-2015,19605.6,19830.35,19398.75,19748,104.1,.53,59875106,2436.46,20.42,3.07,.91
CNX Energy,05-03-2015,8759.95,8765.35,8675.15,8743.25,-2.8,-.03,25001565,739.97,12.75,1.64,1.99
CNX Finance,05-03-2015,8073.3,8185.8,8013.35,8150.45,66.2,.82,66956911,3155.27,22.64,3.58,.95
CNX FMCG,05-03-2015,20819.7,21108.85,20795.15,21005.85,262.45,1.27,49035007,1183.34,36.49,13.44,1.38
CNX IT,05-03-2015,12719.1,12832.3,12615.45,12665.5,-65.1,-.51,12712799,1515.19,22.88,7.17,1.13
CNX Media,05-03-2015,2229.9,2247.05,2200.25,2240,13.25,.6,5089227,96.5,53.55,5.31,.83
CNX Metal,05-03-2015,2526.05,2532.75,2467.75,2474.8,-45.1,-1.79,39661782,853.51,14.36,1.24,3.96
CNX MNC,05-03-2015,10161.35,10286.7,10161.35,10248,94.75,.93,9803721,958.11,43.07,7.23,.94
CNX Pharma,05-03-2015,12373.3,12654.25,12372.85,12632.5,305.7,2.48,10311451,1191.01,52.03,8.7,.52
CNX PSU Bank,05-03-2015,3795.2,3815.2,3739.15,3791.1,7.25,.19,49755150,1024.13,12.29,1.19,1.54
CNX Realty,05-03-2015,234.45,235.3,231.05,234.15,-.1,-.04,73796742,396.53,31.72,1.14,.87
