Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,31-03-2015,8527.6,8550.45,8454.15,8491,-1.3,-0.02,177059509,8108.36,22.7,3.65,1.28
CNX Nifty Junior,31-03-2015,19510.2,19588.05,19347.8,19441.7,33.95,0.17,63870309,2627.71,22.81,2.94,1.09
CNX 100,31-03-2015,8555.2,8577.75,8483.3,8519.5,1.15,0.01,240929818,10736.07,22.72,3.52,1.25
CNX 200,31-03-2015,4425.75,4437.4,4389.8,4409.05,3.35,0.08,522602426,13974.17,23.37,3.37,1.28
CNX 500,31-03-2015,7001.7,7020.8,6952.35,6978.15,8.2,0.12,726549046,15817.94,24.3,3.21,1.27
NIFTY Midcap 50,31-03-2015,3394.85,3402.1,3360,3373.65,-3.95,-0.12,205290982,2222.14,14.42,1.52,2.19
CNX Midcap,31-03-2015,13007.45,13063.55,12946.6,13001.25,62.15,0.48,246968027,4095.15,21.37,2.43,1.51
CNX Smallcap,31-03-2015,5617.2,5646.15,5584.65,5623.3,39.3,0.7,185224481,1334.89,48.45,1.32,1.58
CNX Nifty Dividend,31-03-2015,-,-,-,0,0,-,-,-,-,-,-
CNX Auto,31-03-2015,8605.8,8703.7,8573.85,8621.75,47.3,0.55,41827698,1450.47,54.22,6.8,0.81
CNX Bank,31-03-2015,18424.1,18494.35,18158.55,18206.65,-155.15,-0.84,57948741,2023.51,19.01,2.85,0.98
CNX Energy,31-03-2015,8232.95,8339.75,8217.1,8264.25,80.55,0.98,38210734,1164.54,12.05,1.55,2.1
CNX Finance,31-03-2015,7615.7,7633.6,7510.05,7548.65,-35.9,-0.47,63499205,2448.78,21.12,3.34,1.02
CNX FMCG,31-03-2015,19937.1,19992.25,19766,19879.6,-1.35,-0.01,13854918,696.43,46.32,13.2,1.36
