Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,19-11-2014,8440.65,8455.65,8360.5,8382.3,-43.6,-.52,125399132,6997.58,21.33,3.54,1.26
CNX Nifty Junior,19-11-2014,18621.75,18773,18353,18443.7,-149.4,-.8,103884046,3517.35,21.15,2.89,1.02
CNX 100,19-11-2014,8419.85,8434.1,8334.05,8358.2,-47.2,-.56,229283178,10514.92,21.3,3.42,1.22
CNX 200,19-11-2014,4335.7,4343.25,4289.1,4302.35,-25.1,-.58,525999744,14058.05,21.01,3.25,1.28
CNX 500,19-11-2014,6850.85,6860.7,6777.75,6797.7,-39.65,-.58,727484396,16529.33,21.94,3.1,1.27
NIFTY Midcap 50,19-11-2014,3456.55,3466.25,3357.95,3376.25,-68.6,-1.99,213591423,3117.1,16.97,1.8,1.23
CNX Midcap,19-11-2014,12380.4,12459.15,12200.15,12259.1,-89.25,-.72,252304956,4837.49,18.58,2.46,1.58
CNX Smallcap,19-11-2014,5358.35,5383.6,5266.6,5286.75,-50.95,-.95,160420065,1689.87,33.71,1.39,1.61
CNX Nifty Dividend,19-11-2014,-,-,-,95.24,0,-,-,-,-,-,-
CNX Auto,19-11-2014,8470.05,8495.45,8334.45,8378.7,-63,-.75,38120816,1772.07,38.54,6.42,.84
CNX Bank,19-11-2014,17739.2,17745.7,17557.1,17585.65,-116.9,-.66,19839984,1807.93,17.98,2.73,1.03
CNX Energy,19-11-2014,9542.35,9588.15,9393.7,9408.9,-130.85,-1.37,33881903,862.43,12.98,1.76,1.85
CNX Finance,19-11-2014,7146.65,7166.3,7093.35,7112.75,-21.35,-.3,37725935,2591.53,19.72,3.12,1.09
CNX FMCG,19-11-2014,20155.55,20469,20061,20106.95,-48.45,-.24,16998584,694.73,36,12.85,1.45
CNX IT,19-11-2014,11532,11556.35,11444.65,11524.3,11.4,.1,10722668,1052.7,21.32,6.71,1.25
CNX Media,19-11-2014,2336.2,2368.25,2328.75,2340.05,14.6,.63,8580794,210.86,56.81,5.54,.79
CNX Metal,19-11-2014,2886.65,2905.7,2809.65,2815.4,-60.8,-2.11,42064743,876.67,12.21,1.22,2.87
CNX MNC,19-11-2014,8927.25,9024.8,8877.15,8891.4,-11.9,-.13,10796685,723.38,37.83,6.32,1.03
CNX Pharma,19-11-2014,11134.7,11173.1,11046.15,11101.25,-8.55,-.08,10421622,919.58,37.31,7.86,.58
CNX PSU Bank,19-11-2014,4030.35,4042.6,3951.45,3957.4,-66.05,-1.64,30102723,1158.22,12.44,1.24,1.47
CNX Realty,19-11-2014,216,220.05,212.85,214,-2.25,-1.04,81795538,470.38,32.03,1.05,.94
CNX Consumption,19-11-2014,3413.05,3436.85,3390.45,3397.25,-11.05,-.32,55370254,2529.08,30.13,5.15,1.02
CNX Commodities,19-11-2014,2862.85,2876.05,2803,2807.5,-49.25,-1.72,76950818,2185.47,14.24,1.66,2.21
CNX Dividend Opportunities,19-11-2014,2189.7,2197.95,2163.4,2169.25,-17.95,-.82,125079497,3235.07,13.91,2.22,2.69
CNX Infrastructure,19-11-2014,3322.75,3339.3,3277.6,3291.8,-19.45,-.59,145232316,2066.73,20.94,2.3,1.07
CNX PSE,19-11-2014,3729.75,3749.1,3657.75,3675.8,-51,-1.37,63677258,1274.51,11.69,1.98,2.96
CNX Service Sector,19-11-2014,10600.6,10619.2,10513.8,10547.15,-32.5,-.31,89556819,4301.12,19.37,3.37,1.17
CNX Nifty Shariah,19-11-2014,-,-,-,1853.45,-7.98,-.43,24191361,1917.05,19.27,3.25,1
CNX 500 Shariah,19-11-2014,-,-,-,2082.51,-7.89,-.38,104378854,4434.51,22.49,3.78,.94
CNX Low Volatility,19-11-2014,-,-,-,6751.48,-6.9,-.1,53208726,4011.94,24.98,4.7,1.29
CNX Alpha Index,19-11-2014,-,-,-,8075.47,26.79,.33,76300645,2604.25,27.72,3.84,.56
CNX High Beta,19-11-2014,-,-,-,1907.93,-44.85,-2.3,303489687,4662.93,14,.98,1.41
CNX DEFTY,19-11-2014,-,-,-,4697.66,-25.96,-.55,-,-,-,-,-
CNX 100 Equal Weight,19-11-2014,-,-,-,10370.1,-85.22,-.82,229283178,10514.92,19.65,2.64,1.29
LIX 15,19-11-2014,3867.4,3873.3,3795.4,3809.6,-48.85,-1.27,58139119,2289.81,18,2.04,1.04
CPSE,19-11-2014,2585.85,2597.9,2533.2,2551.7,-34.5,-1.33,19288777,722.74,10.63,2.38,3.4
NV 20,19-11-2014,-,-,-,3923.91,-29.58,-.75,37208777,3302.66,16.33,2.65,1.54
LIX15 Midcap,19-11-2014,-,-,-,3070.47,-46.54,-1.49,97471163,1359.02,13.01,1.68,1.43
CNX Shariah25,19-11-2014,-,-,-,3085.5,-2.44,-.08,20819909,2088.64,24.07,5.31,1.03
India VIX,19-11-2014,14.065,14.6325,10.245,14.35,.28,1.99,-,-,-,-,-
NI15,19-11-2014,4907.55,4915.25,4873.3,4888.7,-13.3,-.27,22521889,2216.8,29.19,9.15,1.16
NIFTY TR 1X Inverse,19-11-2014,411,414.9,410.3,413.85,2.25,.55,-,-,-,-,-
NIFTY TR 2X Leverage,19-11-2014,4417.05,4431.75,4333.65,4356.1,-46.55,-1.06,-,-,-,-,-
NIFTY PR 1X Inverse,19-11-2014,439.65,443.8,438.9,442.7,2.4,.55,-,-,-,-,-
NIFTY PR 2x Leverage,19-11-2014,3862.85,3875.65,3789.85,3809.5,-40.7,-1.06,-,-,-,-,-
GSEC10 NSE Index,19-11-2014,-,-,-,1313.5,-.25,-.02,-,-,-,-,-
GSECBM NSE Index,19-11-2014,-,-,-,1262.02,-.54,-.04,-,-,-,-,-
