Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,06-02-2013,5988.05,5990.9,5953.15,5959.2,2.3,.04,157815926,5865.83,18.34,3.16,1.38
CNX Nifty Junior,06-02-2013,12197.65,12332.9,12197.65,12244.85,52.3,.43,89446411,2001.32,17.11,2.29,1.29
CNX 100,06-02-2013,5906.5,5913.1,5880.75,5885.8,5.75,.1,247262337,7867.14,18.14,2.99,1.37
CNX 200,06-02-2013,3041.45,3047.1,3029.65,3032.25,3.1,.1,517990395,10123.13,18.04,2.78,1.38
S&P CNX 500,06-02-2013,4751.15,4761.4,4734.55,4738.1,4.5,.1,596189475,10924.73,17.87,2.61,1.39
NIFTY Midcap 50,06-02-2013,2257.9,2282.85,2257.55,2265.9,9.55,.42,173723032,1814.91,14.38,1.39,1.43
CNX Midcap,06-02-2013,8231.3,8306.5,8227.7,8238.25,8.35,.1,285542533,2499.45,17.07,1.82,1.53
CNX Smallcap,06-02-2013,3580.2,3612.4,3574.4,3579.6,0,0,50711330,447.54,29.17,1.36,1.33
S&P CNX Nifty Dividend,06-02-2013,-,-,-,79.86,0,-,-,-,-,-,-
CNX Auto,06-02-2013,4634.1,4638.75,4597.25,4605.5,-6.45,-.14,27001905,755.43,21.81,4.24,1.58
CNX Bank,06-02-2013,12525.4,12525.4,12396.8,12417.7,-50.05,-.4,16879575,1417.76,14.7,2.51,1.2
CNX Energy,06-02-2013,8385.05,8409.9,8315.75,8329.25,-14.75,-.18,26364562,688.36,12.4,1.88,1.51
CNX Finance,06-02-2013,5086.5,5097.05,5052.3,5061.2,2.15,.04,32443120,1841.75,16.86,2.96,1.22
CNX FMCG,06-02-2013,15100.8,15168.45,15009.7,15133.25,63.5,.42,22949312,1354.71,33.75,11.79,1.32
CNX IT,06-02-2013,6760.6,6775.9,6738.25,6766.8,38.1,.57,11278744,917.8,18.13,5.45,1.64
CNX Media,06-02-2013,1840.3,1859.7,1840.3,1848.4,13.4,.73,9327135,152.39,40.9,5.57,.85
CNX Metal,06-02-2013,2727.65,2753.15,2714.7,2718.3,5.2,.19,22748265,472.86,11.82,1.16,1.93
CNX MNC,06-02-2013,5497.3,5508.55,5472.1,5492.5,10.15,.19,13834631,586.94,32.43,4.66,1.24
CNX Pharma,06-02-2013,5983.8,6000.6,5942.1,5951.95,-11.8,-.2,7566618,413.57,41.57,5.17,.79
CNX PSU Bank,06-02-2013,3558.75,3582.8,3528.75,3534.95,-6.95,-.2,12976887,685.3,7.79,1.32,2.19
CNX Realty,06-02-2013,289.5,293.85,287.85,291.05,2.4,.83,60320192,506.44,30.3,1.15,.45
CNX Consumption,06-02-2013,2320,2329.55,2314.95,2319.65,6.15,.27,62529393,2360.47,25.74,4.08,1.15
CNX Commodities,06-02-2013,2512.65,2527.8,2505.1,2508.9,4.7,.19,79630142,1533.04,14.43,1.66,1.69
CNX Dividend Opportunities,06-02-2013,1721.4,1727.5,1713.2,1715,-2.85,-.17,68185260,1711.54,12.11,2.35,2.45
CNX Infrastructure,06-02-2013,2509.95,2515.65,2477.1,2481.65,-15.2,-.61,130154548,1367.4,16.88,1.98,1.19
CNX PSE,06-02-2013,3044.7,3053.7,3011.75,3015.95,-17.35,-.57,55120898,983.73,9.96,1.99,2.63
CNX Service Sector,06-02-2013,7291.3,7298.7,7259.55,7266.4,13,.18,74900600,3285.24,16.81,2.95,1.35
S&P CNX Nifty Shariah,06-02-2013,-,-,-,1284.59,.55,.04,39684117,2413.95,18.61,3.62,1.5
S&P CNX 500 Shariah,06-02-2013,-,-,-,1363.06,.36,.03,91722470,3355.51,19.04,3.74,1.47
S&P ESG India,06-02-2013,-,-,-,3836.65,8.96,.23,-,-,-,-,-
CNX Low Volatility,06-02-2013,-,-,-,4605.11,2.66,.06,63144390,2941.72,20.08,3.52,1.44
CNX Alpha Index,06-02-2013,-,-,-,4796.12,27.18,.57,49707101,2452.63,23.71,3.68,.64
CNX High Beta,06-02-2013,-,-,-,1619.9,9.97,.62,332087733,3321.35,23.12,.99,1.13
