Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,19-02-2013,5900.2,5947.55,5883.15,5939.7,41.5,.7,100984778,3743.8,18.52,3.16,1.38
CNX Nifty Junior,19-02-2013,11924.3,12053.7,11902.4,12033.75,110.85,.93,66562798,1462.17,17.96,2.25,1.32
CNX 100,19-02-2013,5812.7,5861.3,5797.15,5853.85,42.9,.74,167547576,5205.97,18.43,2.98,1.37
CNX 200,19-02-2013,2987.25,3013.55,2980.5,3009.95,23.5,.79,382149242,6867.45,18.28,2.76,1.39
CNX 500,19-02-2013,4660.75,4701.75,4652.1,4697.1,37.5,.8,467442574,7616.9,18.07,2.59,1.4
NIFTY Midcap 50,19-02-2013,2169.6,2207,2159.3,2202.4,33.35,1.54,158051405,1324.03,13.8,1.35,1.45
CNX Midcap,19-02-2013,7971.35,8077.45,7970.1,8068.65,97.6,1.22,207299080,1718.45,18.08,1.79,1.59
CNX Smallcap,19-02-2013,3443.6,3486.4,3443.6,3482.85,44.25,1.29,64944334,610.15,29.37,1.32,1.33
CNX Nifty Dividend,19-02-2013,-,-,-,81.67,0,-,-,-,-,-,-
CNX Auto,19-02-2013,4583.8,4635.2,4571.05,4627.9,41.7,.91,12739920,497.42,21.56,4.23,1.56
CNX Bank,19-02-2013,12347.55,12426.9,12303.7,12413.65,66.45,.54,9960467,914.17,14.82,2.54,1.19
CNX Energy,19-02-2013,8101.25,8192.1,8040.9,8151.9,71,.88,30104872,634.02,12.51,1.84,1.54
CNX Finance,19-02-2013,5044.55,5071.6,5023.5,5065.95,22.65,.45,21171862,1206.08,16.92,2.98,1.21
CNX FMCG,19-02-2013,15037.05,15173.85,15010.9,15150.9,114.9,.76,11904929,605.4,33.78,11.8,1.32
CNX IT,19-02-2013,6832,6944,6813.55,6936.25,101.55,1.49,10285354,467.15,18.56,5.56,1.62
CNX Media,19-02-2013,1728.75,1737.85,1707.2,1733.8,6.1,.35,20185011,203.29,38.91,5.25,.89
CNX Metal,19-02-2013,2608.6,2617.8,2580.4,2614.75,4.2,.16,16826749,429.57,11.63,1.12,2.01
CNX MNC,19-02-2013,5346.25,5413.35,5338.85,5403.05,64.7,1.21,8536322,395.57,32.17,4.57,1.3
CNX Pharma,19-02-2013,5863.05,5944.95,5860.75,5938.25,73.55,1.25,4078812,253.59,42.61,5.16,.79
CNX PSU Bank,19-02-2013,3419.4,3457.45,3398.4,3450.65,32.65,.96,9761802,527.55,7.61,1.29,2.24
CNX Realty,19-02-2013,268.5,274.05,267.55,273.35,5.65,2.11,62964687,505.49,32.7,1.08,.47
CNX Consumption,19-02-2013,2255.2,2270.15,2249.45,2267.5,12.9,.57,50153379,1426.13,25.19,3.98,1.18
CNX Commodities,19-02-2013,2420.5,2447.5,2408.5,2440.7,22.65,.94,69949614,1283.94,15.72,1.61,1.72
CNX Dividend Opportunities,19-02-2013,1672.8,1698.4,1672.55,1696.1,24.05,1.44,56169470,1262.04,12.62,2.3,2.48
CNX Infrastructure,19-02-2013,2405.45,2411.2,2381.05,2408.55,5.1,.21,105040464,1072.72,16.42,1.91,1.23
CNX PSE,19-02-2013,2967.15,3011.85,2959.25,3004.95,40.35,1.36,39380084,568.23,10.81,1.99,2.64
CNX Service Sector,19-02-2013,7249.25,7297.55,7226.55,7290.55,42.4,.58,67936427,2138.33,16.92,2.97,1.34
CNX Nifty Shariah,19-02-2013,-,-,-,1281.69,15.53,1.23,22844755,1379.94,18.72,3.62,1.51
CNX 500 Shariah,19-02-2013,-,-,-,1360.11,15.62,1.16,49425244,1914.25,19.11,3.73,1.47
S&P ESG India,19-02-2013,-,-,-,3774.89,39.81,1.07,-,-,-,-,-
CNX Low Volatility,19-02-2013,-,-,-,4591.74,45.94,1.01,45470342,1638.21,20.08,3.5,1.45
CNX Alpha Index,19-02-2013,-,-,-,4711.2,69.91,1.51,42482244,1548.34,22.74,3.6,.65
CNX High Beta,19-02-2013,-,-,-,1547.16,23.2,1.52,246631275,2564.55,24.37,.94,1.2
