Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,27-02-2013,5784.9,5818.2,5749.7,5796.9,35.55,.62,175165933,6202.31,17.98,3.08,1.42
CNX Nifty Junior,27-02-2013,11600.9,11769.7,11577.45,11729.25,133.75,1.15,77993531,1703.87,17.57,2.2,1.35
CNX 100,27-02-2013,5692.45,5732.2,5661.65,5711.95,39.6,.7,253159464,7906.17,17.92,2.9,1.41
CNX 200,27-02-2013,2919.8,2940.8,2903.55,2930.45,20,.69,598485279,10164.28,17.72,2.69,1.43
CNX 500,27-02-2013,4550.45,4583.25,4527.3,4568.2,31.1,.69,697288854,11380.72,17.55,2.52,1.44
NIFTY Midcap 50,27-02-2013,2081.2,2113.35,2061.95,2102.25,22.8,1.1,199367406,1535.97,13.14,1.29,1.52
CNX Midcap,27-02-2013,7720.7,7806.85,7680.55,7779.4,61,.79,320648352,2246.58,17.31,1.72,1.67
CNX Smallcap,27-02-2013,3328.2,3345,3280.85,3337,20.7,.62,76196327,1006.35,31.93,1.26,1.39
CNX Nifty Dividend,27-02-2013,-,-,-,81.67,0,-,-,-,-,-,-
CNX Auto,27-02-2013,4444.9,4489.7,4384.55,4469.55,33.5,.76,19509868,668.03,21.79,4.09,1.62
CNX Bank,27-02-2013,11882.7,11971.35,11838.35,11930.5,85.65,.72,18069301,1456.56,14.25,2.44,1.23
CNX Energy,27-02-2013,7962,8045.35,7880.4,7991.5,78.7,.99,43006728,1039.9,12.26,1.81,1.57
CNX Finance,27-02-2013,4836.2,4873.4,4818.2,4855,36.25,.75,36405029,1968.85,16.23,2.86,1.26
CNX FMCG,27-02-2013,14590.9,14759.4,14590.9,14669.85,124.25,.85,18871637,724.1,32.69,11.43,1.36
CNX IT,27-02-2013,7144.85,7155.9,7064.3,7072.5,-84.25,-1.18,40304753,915.72,18.95,5.67,1.59
CNX Media,27-02-2013,1664.95,1690.25,1653.95,1685.1,27.95,1.69,18926459,180.24,39.91,5.1,.92
CNX Metal,27-02-2013,2426.85,2438.05,2394.4,2431.8,21.25,.88,37893463,637.83,10.74,1.04,2.16
CNX MNC,27-02-2013,5237.85,5261.4,5202.2,5219.45,-4.3,-.08,11747767,461.89,27.2,4.42,1.35
CNX Pharma,27-02-2013,5836.6,5852.5,5771.05,5813.8,-20,-.34,6119452,363.96,31.64,5.05,.8
CNX PSU Bank,27-02-2013,3296.55,3341.95,3278.75,3323.7,41,1.25,11534194,585.67,7.33,1.24,2.32
CNX Realty,27-02-2013,260.1,265.9,256.9,264.75,6.25,2.42,75477312,542.75,31.64,1.05,.49
CNX Consumption,27-02-2013,2207.95,2233.9,2201.75,2222.9,21.9,1,66742988,1888.14,24.71,3.91,1.2
CNX Commodities,27-02-2013,2355.8,2369.6,2328.65,2361.4,17.6,.75,95237975,1943.86,15.14,1.56,1.79
CNX Dividend Opportunities,27-02-2013,1634.7,1656.35,1626.1,1648.3,18.5,1.14,74721621,1776.46,12.26,2.24,2.56
CNX Infrastructure,27-02-2013,2345.6,2386.65,2337.35,2371.9,47.8,2.06,137210703,1654.62,16.23,1.88,1.24
CNX PSE,27-02-2013,2887.55,2926.45,2855.15,2909.4,37.1,1.29,63501926,1064.38,10.49,1.92,2.74
CNX Service Sector,27-02-2013,7165.95,7191.05,7129.8,7166.95,20.7,.29,93218926,3396.05,16.64,2.92,1.36
CNX Nifty Shariah,27-02-2013,-,-,-,1267.52,-.68,-.05,36353283,2136.31,18.12,3.58,1.52
CNX 500 Shariah,27-02-2013,-,-,-,1340.95,1.19,.09,79269121,2855.15,18.61,3.68,1.5
S&P ESG India,27-02-2013,-,-,-,3682.03,25.18,.69,-,-,-,-,-
CNX Low Volatility,27-02-2013,-,-,-,4421.41,-15.98,-.36,104050860,3183.82,19.3,3.37,1.5
CNX Alpha Index,27-02-2013,-,-,-,4572.51,33.04,.73,48626653,1848.94,22.1,3.5,.67
CNX High Beta,27-02-2013,-,-,-,1456.72,27.67,1.94,369274772,3498.33,24.21,.89,1.27
