Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,11-02-2013,5920.05,5924.15,5879.1,5897.85,-5.65,-.1,121958667,5506.43,18.17,3.13,1.4
CNX Nifty Junior,11-02-2013,12071.95,12094.1,12039.3,12061.25,-7.1,-.06,57335372,1204.23,16.92,2.26,1.31
CNX 100,11-02-2013,5840.35,5841.95,5805.05,5821,-5.25,-.09,179294039,6710.65,17.97,2.95,1.38
CNX 200,11-02-2013,3005.8,3007.1,2988.85,2996.65,-2.65,-.09,355723922,8176.79,17.84,2.75,1.4
CNX 500,11-02-2013,4691.85,4692.25,4668.8,4677.85,-4.7,-.1,423362594,8787.35,17.63,2.58,1.41
NIFTY Midcap 50,11-02-2013,2227.6,2236.85,2218.6,2225.75,-1.05,-.05,132075037,1182.34,14.08,1.37,1.44
CNX Midcap,11-02-2013,8109.65,8124.8,8083.35,8093.35,-16.1,-.2,181794149,1590.33,16.69,1.79,1.58
CNX Smallcap,11-02-2013,3505.9,3515.55,3492.6,3495.65,-6.55,-.19,48884624,373.84,27.54,1.31,1.34
CNX Nifty Dividend,11-02-2013,-,-,-,79.86,0,-,-,-,-,-,-
CNX Auto,11-02-2013,4592.7,4597.45,4563.05,4571.2,5.15,.11,14393322,489.53,21.6,4.18,1.58
CNX Bank,11-02-2013,12298.1,12361.1,12273.65,12333,52.85,.43,20471045,2006.2,14.64,2.5,1.2
CNX Energy,11-02-2013,8185.15,8205.8,8131.75,8170.65,4.4,.05,28161420,631.67,12.2,1.85,1.53
CNX Finance,11-02-2013,5028.2,5037.05,5000.15,5018.8,-4.05,-.08,28557264,2188.16,16.69,2.94,1.23
CNX FMCG,11-02-2013,15037.4,15059.3,14842.55,14950.15,-39.4,-.26,11873440,523.72,33.36,11.64,1.34
CNX IT,11-02-2013,6872.9,6890.75,6826.3,6832.05,-20.65,-.3,21861159,964.72,18.26,5.48,1.64
CNX Media,11-02-2013,1802.1,1810.95,1796.1,1800.95,-1.15,-.06,10714035,196.11,40.31,5.45,.86
CNX Metal,11-02-2013,2665.95,2665.95,2634.2,2647.2,-6.85,-.26,21577448,450.8,11.5,1.13,1.99
CNX MNC,11-02-2013,5396.4,5407.75,5365.3,5385.95,3.8,.07,7570115,297.61,32.07,4.56,1.31
CNX Pharma,11-02-2013,5861.6,5897.65,5836.25,5886.55,49.2,.84,5701920,441.45,42.24,5.11,.79
CNX PSU Bank,11-02-2013,3445.05,3471.05,3430.4,3446.1,7.75,.23,10700628,602.3,7.63,1.29,2.24
CNX Realty,11-02-2013,283.1,286.85,282.4,284.65,1.7,.6,46461735,356.83,29.71,1.13,.45
CNX Consumption,11-02-2013,2285.7,2286.5,2270.75,2277.05,-5.35,-.23,41328375,1270.07,25.18,4,1.17
CNX Commodities,11-02-2013,2449.35,2450.85,2426.8,2440.3,-3.25,-.13,71191610,1335.41,14.13,1.61,1.72
CNX Dividend Opportunities,11-02-2013,1684.85,1686.6,1674.7,1677.35,-4.95,-.29,61000550,1319.62,11.86,2.3,2.5
CNX Infrastructure,11-02-2013,2457.35,2457.95,2433.15,2440.95,-12.3,-.5,92559474,934.34,16.65,1.94,1.21
CNX PSE,11-02-2013,2971.05,2971.3,2940.15,2948.8,-14.55,-.49,46012495,718.75,9.74,1.95,2.69
CNX Service Sector,11-02-2013,7247,7253.2,7211.65,7225.85,-8.7,-.12,72418507,3583.33,16.73,2.93,1.35
CNX Nifty Shariah,11-02-2013,-,-,-,1272.64,.85,.07,31596305,2060.18,18.48,3.59,1.52
CNX 500 Shariah,11-02-2013,-,-,-,1348.88,-.84,-.06,55284569,2562.48,18.88,3.7,1.49
S&P ESG India,11-02-2013,-,-,-,3770.81,-8.94,-.24,-,-,-,-,-
CNX Low Volatility,11-02-2013,-,-,-,4563.91,.04,0,57226372,2423.05,19.94,3.48,1.46
CNX Alpha Index,11-02-2013,-,-,-,4702.77,-10.41,-.22,36722779,1529.08,22.71,3.6,.65
CNX High Beta,11-02-2013,-,-,-,1577.34,4.43,.28,207345859,2975.83,22.5,.96,1.18
