Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,18-11-2013,6111.05,6196.8,6110.4,6189,132.85,2.19,163991212,6279.02,17.76,2.95,1.49
CNX Nifty Junior,18-11-2013,12171.65,12312.05,12171.65,12299.55,199.05,1.64,76500035,1894.54,14.83,2.21,1.45
CNX 100,18-11-2013,6007.3,6087.3,6007.3,6081.9,125.65,2.11,240491247,8173.56,17.24,2.8,1.49
CNX 200,18-11-2013,3038.65,3077.4,3038.65,3074.75,60.75,2.02,412615009,9539.47,17.14,2.59,1.52
CNX 500,18-11-2013,4706.9,4763.3,4706.9,4760.65,90.55,1.94,500152067,10186.3,17.74,2.41,1.53
NIFTY Midcap 50,18-11-2013,2111.2,2134.3,2111.2,2132.75,35.2,1.68,131296557,1226.42,11.16,1.25,1.85
CNX Midcap,18-11-2013,7554.2,7619.7,7554.2,7615.8,99.45,1.32,156483223,1980.39,13.4,1.62,1.8
CNX Smallcap,18-11-2013,3109.2,3137.5,3109.2,3135.55,42.85,1.39,101119838,667.97,27.97,.86,2
CNX Nifty Dividend,18-11-2013,-,-,-,80.83,0,-,-,-,-,-,-
CNX Auto,18-11-2013,5210.9,5239.7,5175.95,5233.8,55.9,1.08,33293511,928.43,24.53,4.48,1.16
CNX Bank,18-11-2013,10962.25,11156.6,10962.25,11142.3,331.1,3.06,35564106,2040.7,12.35,1.92,1.65
CNX Energy,18-11-2013,7713.4,7847.65,7713.4,7833.9,176.1,2.3,23619969,596.3,10.77,1.61,2.08
CNX Finance,18-11-2013,4603.65,4684.75,4603.6,4676.6,132.2,2.91,38056264,2018.47,14.28,2.33,1.59
CNX FMCG,18-11-2013,16668.7,17093.2,16668.7,17059.65,463.1,2.79,18156116,641.36,35.86,11.44,1.61
CNX IT,18-11-2013,8919.4,9010.6,8919.4,8978.35,116.35,1.31,15134320,1114.09,22.69,6.27,1.15
CNX Media,18-11-2013,1761.95,1776.25,1755.3,1762.35,1.85,.11,6187950,112.33,30.33,4.78,1.07
CNX Metal,18-11-2013,2302.5,2312.55,2290.4,2309.95,21.2,.93,36320453,779.35,15.33,1.22,1.92
CNX MNC,18-11-2013,5856.7,5903.65,5855.15,5891.8,59.45,1.02,27166174,512.86,39.38,5.46,1.65
CNX Pharma,18-11-2013,7516.9,7528.8,7458.55,7517.8,56.3,.75,7690743,460.14,45.86,5.89,.67
CNX PSU Bank,18-11-2013,2438.3,2483.5,2429,2476.3,72.9,3.03,27913098,863.15,6.02,.8,3.69
CNX Realty,18-11-2013,169.65,172.05,168.9,171.7,4.55,2.72,49387811,248.51,26.54,.82,.87
CNX Consumption,18-11-2013,2532.1,2552.6,2531.85,2549.6,33.45,1.33,39826359,1510.4,26.92,4.29,1.28
CNX Commodities,18-11-2013,2208.7,2231.35,2208.7,2228.45,34.6,1.58,66234219,1594.51,10.7,1.49,2.22
CNX Dividend Opportunities,18-11-2013,1563.7,1578.55,1563.7,1577.2,24.55,1.58,89883833,1586.35,9.92,1.92,3.29
CNX Infrastructure,18-11-2013,2340.25,2381.5,2340.25,2378.1,57.7,2.49,96221335,1150.7,16.32,1.8,1.52
CNX PSE,18-11-2013,2537,2562.75,2535.2,2559.75,39.65,1.57,42632258,600.05,7.51,1.54,3.6
CNX Service Sector,18-11-2013,7470.1,7564.6,7470.1,7555.5,162.95,2.2,86376254,3955.64,16.18,2.72,1.46
CNX Nifty Shariah,18-11-2013,-,-,-,1411.85,20.92,1.5,23003424,1552.22,18.68,3.37,1.27
CNX 500 Shariah,18-11-2013,-,-,-,1479.28,20.55,1.41,60605896,2372.39,19.77,3.57,1.24
CNX Low Volatility,18-11-2013,-,-,-,4678.35,33.51,.72,47458279,2657.53,16.86,2.75,1.63
CNX Alpha Index,18-11-2013,-,-,-,4712.29,48.17,1.03,59539612,2477.17,27.79,4,.65
CNX High Beta,18-11-2013,-,-,-,1277.64,38.04,3.07,249770384,3618.2,14.29,.73,2.33
CNX DEFTY,18-11-2013,-,-,-,3424.33,96.85,2.91,-,-,-,-,-
CNX 100 Equal Weight,18-11-2013,-,-,-,7101.49,131.39,1.89,240491247,8173.56,12.1,1.85,1.84
LIX 15,18-11-2013,2502.4,2533.7,2496.55,2530.85,55.8,2.25,91411805,2518.67,12.37,1.38,1.59
