Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,29-11-2013,6103.9,6182.5,6103.8,6176.1,84.25,1.38,190711115,5487.36,18.38,2.93,1.51
CNX Nifty Junior,29-11-2013,12219.25,12376.5,12219.25,12363.4,152.7,1.25,79894564,1886.8,15.08,2.22,1.45
CNX 100,29-11-2013,6005,6081.15,6005,6075.95,81.65,1.36,270605679,7374.16,17.78,2.79,1.5
CNX 200,29-11-2013,3041.25,3078.5,3041.25,3075.9,40.1,1.32,455729985,8748.22,17.72,2.58,1.54
CNX 500,29-11-2013,4717.15,4773.5,4717.15,4770.1,61.3,1.3,578139547,9660.14,18.42,2.4,1.55
NIFTY Midcap 50,29-11-2013,2152.85,2180.35,2152.85,2177.9,28.25,1.31,165160818,1552.28,11.99,1.24,1.77
CNX Midcap,29-11-2013,7608,7690.55,7608,7682.4,85.2,1.12,184697037,2100.13,14.03,1.63,1.81
CNX Smallcap,29-11-2013,3153.25,3190.3,3153.25,3183.9,37.1,1.18,108117074,701.9,42.2,.89,1.89
CNX Nifty Dividend,29-11-2013,-,-,-,80.83,0,-,-,-,-,-,-
CNX Auto,29-11-2013,5283.5,5320.5,5272.9,5283.15,7.2,.14,21776937,602.13,28.02,4.49,1.23
CNX Bank,29-11-2013,10941.6,11186.15,10941.6,11153.95,247.2,2.27,31900370,1793.09,12.88,1.92,1.65
CNX Energy,29-11-2013,7733.65,7809.8,7733.65,7799.05,83.65,1.08,38834123,697.43,11.28,1.6,2.09
CNX Finance,29-11-2013,4612.7,4705.15,4612.7,4692.3,91.5,1.99,31385715,1813.17,14.56,2.34,1.58
CNX FMCG,29-11-2013,16766.05,17044.5,16766.05,17004,238.15,1.42,10543683,545.39,35.32,11.39,1.62
CNX IT,29-11-2013,8769.25,8839.75,8744,8820.75,72.4,.83,13642751,803.03,21.88,6.16,1.17
CNX Media,29-11-2013,1678.8,1693.85,1677.45,1688.55,18.05,1.08,6146915,84.08,30.92,3.86,1.11
CNX Metal,29-11-2013,2315.3,2348.9,2315.3,2346,39.9,1.73,25295919,520.07,15.14,1.22,2.04
CNX MNC,29-11-2013,5861.7,5959.2,5861.7,5952.8,101.7,1.74,18318191,484.45,40.06,5.51,1.63
CNX Pharma,29-11-2013,7264.35,7361.65,7264.35,7351.8,83.7,1.15,5851931,368.27,47.54,5.8,.68
CNX PSU Bank,29-11-2013,2423.8,2514.55,2423.8,2505.45,81.65,3.37,30025031,977.63,6.74,.81,3.65
CNX Realty,29-11-2013,172.1,175.2,171.6,174.25,2.55,1.49,72806629,287.19,28.92,.82,.9
CNX Consumption,29-11-2013,2526.35,2551,2526.35,2538.35,16.2,.64,34253589,1366.4,26.76,4.22,1.32
CNX Commodities,29-11-2013,2222,2251.3,2222,2249.4,32.1,1.45,63285475,1372.97,11.62,1.5,2.23
CNX Dividend Opportunities,29-11-2013,1556.7,1583.75,1556.7,1582.8,27.25,1.75,71907666,1335.58,10.68,1.91,3.44
CNX Infrastructure,29-11-2013,2392.6,2431.95,2391.85,2427.6,39.6,1.66,168419217,1769.06,16.9,1.83,1.48
CNX PSE,29-11-2013,2572.55,2619.65,2572.55,2615.7,49,1.91,52240469,723.91,8.43,1.56,3.61
CNX Service Sector,29-11-2013,7402.05,7507.75,7402.05,7494.05,110.75,1.5,90223142,3578.19,16.26,2.7,1.47
CNX Nifty Shariah,29-11-2013,-,-,-,1392.41,12.56,.91,27981492,1416.55,18.61,3.32,1.31
CNX 500 Shariah,29-11-2013,-,-,-,1472.31,12.45,.85,78383701,2321.32,19.62,3.53,1.29
CNX Low Volatility,29-11-2013,-,-,-,4694.44,40.52,.87,48434250,2212.44,18.86,2.75,1.64
CNX Alpha Index,29-11-2013,-,-,-,4741.64,31.32,.66,36881463,1781.93,27.9,4,.65
CNX High Beta,29-11-2013,-,-,-,1283.67,29.1,2.32,294261725,3166.14,15.1,.74,2.28
CNX DEFTY,29-11-2013,-,-,-,3429.79,46.48,1.37,-,-,-,-,-
CNX 100 Equal Weight,29-11-2013,-,-,-,7144.26,112.49,1.6,270605679,7374.16,12.96,1.85,1.86
LIX 15,29-11-2013,2562.45,2607,2562.45,2603.65,42.45,1.66,112457382,2299.75,13.55,1.41,1.55
