Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,26-04-2013,5899.75,5907.05,5860.5,5871.45,-44.85,-.76,141311877,6840.01,17.73,3.09,1.41
CNX Nifty Junior,26-04-2013,11874.2,11915.2,11768.35,11802.5,-48.3,-.41,97628806,1980.58,18.27,2.26,1.34
CNX 100,26-04-2013,5808.4,5811.9,5768.85,5779.45,-41.1,-.71,238940683,8820.58,17.81,2.93,1.4
CNX 200,26-04-2013,2968.95,2971.85,2948.45,2953.65,-21.15,-.71,423621837,10160.74,17.52,2.72,1.42
CNX 500,26-04-2013,4615.95,4620.65,4583.95,4591.65,-32.65,-.71,497774791,10732.18,17.46,2.54,1.43
NIFTY Midcap 50,26-04-2013,2089.1,2102.2,2056.55,2060.65,-25.3,-1.21,175126737,1566.12,12.45,1.26,1.63
CNX Midcap,26-04-2013,7771.25,7809.75,7698.6,7715.15,-62.8,-.81,186979833,1993.37,16.99,1.74,1.53
CNX Smallcap,26-04-2013,3264.25,3269.45,3213.6,3219.55,-43.45,-1.33,96046738,534.93,26.36,1.15,1.54
CNX Nifty Dividend,26-04-2013,-,-,-,.16,0,-,-,-,-,-,-
CNX Auto,26-04-2013,4533.2,4602.2,4501.75,4574.75,32.65,.72,19200416,1139.11,22.36,4.23,1.56
CNX Bank,26-04-2013,12679.3,12679.9,12470,12533.15,-193.7,-1.52,19407513,1857.22,14.8,2.56,1.17
CNX Energy,26-04-2013,7998.35,8052.65,7895.55,7903.3,-124.2,-1.55,30874323,833.23,11.55,1.78,1.63
CNX Finance,26-04-2013,5180.1,5200.65,5128.95,5151,-40.1,-.77,38971521,2384.66,17.08,3.04,1.19
CNX FMCG,26-04-2013,15779.85,15846.3,15693.7,15751.1,-110.55,-.7,12952821,638.65,35.11,12.27,1.27
CNX IT,26-04-2013,6036.75,6046.25,5964.45,5972.7,-87.1,-1.44,11304127,969.95,15.72,4.87,1.9
CNX Media,26-04-2013,1696.35,1696.35,1669.9,1690.45,-8.8,-.52,7639773,100.33,40.06,5.12,.91
CNX Metal,26-04-2013,2240.15,2263.2,2210.3,2213.85,-33.2,-1.48,27302224,594.6,9.62,1.03,2.46
CNX MNC,26-04-2013,5349.7,5365.2,5302.5,5340.85,-15.1,-.28,13226172,860.14,26.64,5.3,1.56
CNX Pharma,26-04-2013,6545.3,6549.05,6499.05,6505.6,-51.25,-.78,3542548,301.54,35.41,5.64,.73
CNX PSU Bank,26-04-2013,3364,3365.35,3292.6,3301.2,-73.4,-2.18,13649495,516.36,7.31,1.24,2.32
CNX Realty,26-04-2013,245.95,248.5,239.5,240.2,-5.6,-2.28,82148968,524.9,26.2,1,.56
CNX Consumption,26-04-2013,2300.25,2318.15,2297.3,2306.85,9.45,.41,74461859,2450.98,25.71,4.07,1.14
CNX Commodities,26-04-2013,2294.3,2304.9,2267.1,2268.95,-27.8,-1.21,73518696,1696.18,13.77,1.52,1.94
CNX Dividend Opportunities,26-04-2013,1651.15,1653.55,1642.85,1646.75,-7.25,-.44,64809530,1453.15,12.19,2.2,2.57
CNX Infrastructure,26-04-2013,2413.65,2431.75,2408.85,2417.3,14.1,.59,121475143,1536.71,16.24,1.91,1.28
CNX PSE,26-04-2013,2904.85,2922.55,2892.75,2897,-13,-.45,26972105,536.74,10.46,1.92,2.74
CNX Service Sector,26-04-2013,7185.1,7192.85,7117.45,7139.05,-54.3,-.75,109840620,4236.56,16.31,2.86,1.37
CNX Nifty Shariah,26-04-2013,-,-,-,1223.67,-15.06,-1.22,37325428,2922.29,16.6,3.39,1.62
CNX 500 Shariah,26-04-2013,-,-,-,1304.97,-12.13,-.92,63042549,3542.31,17.76,3.57,1.54
S&P ESG India,26-04-2013,-,-,-,3661.37,-36.22,-.98,-,-,-,-,-
CNX Low Volatility,26-04-2013,-,-,-,4557.97,-4.64,-.1,51361988,3544.32,20.24,3.9,1.5
CNX Alpha Index,26-04-2013,-,-,-,4555.58,-35.73,-.78,29348390,1541.29,26.86,4.32,.55
CNX High Beta,26-04-2013,-,-,-,1387.81,-39.46,-2.76,262688697,3590.48,20.1,.78,1.39
CNX DEFTY,26-04-2013,-,-,-,3747.15,-37.11,-.98,-,-,-,-,-
