Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,18-04-2013,5682.7,5794.35,5681.85,5783.1,94.4,1.66,149883469,6588.7,17.6,3.05,1.44
CNX Nifty Junior,18-04-2013,11494,11651.15,11494,11639.6,147.3,1.28,124077530,2552.39,18.02,2.23,1.36
CNX 100,18-04-2013,5598.85,5702.6,5598.85,5693.6,89.85,1.6,273960999,9141.09,17.66,2.89,1.42
CNX 200,18-04-2013,2863.45,2914.5,2863.45,2910.05,43.8,1.53,447210190,10437.73,17.37,2.68,1.44
CNX 500,18-04-2013,4457.7,4532.65,4457.7,4526.8,65.05,1.46,519364950,11087.09,17.31,2.5,1.46
NIFTY Midcap 50,18-04-2013,2020,2045.2,2014.4,2043.2,23.55,1.17,198549261,1833.17,12.37,1.25,1.64
CNX Midcap,18-04-2013,7543.3,7626.15,7543.3,7624.1,82.65,1.1,213826928,2110.76,16.82,1.72,1.55
CNX Smallcap,18-04-2013,3182.1,3211.3,3182.1,3207.8,23.6,.74,81501086,510.83,26.24,1.15,1.55
CNX Nifty Dividend,18-04-2013,-,-,-,0,0,-,-,-,-,-,-
CNX Auto,18-04-2013,4279.3,4417.4,4279.3,4397.75,99.55,2.32,21854597,780.76,21.59,4.06,1.63
CNX Bank,18-04-2013,11902.55,12313,11891.95,12288.25,307.2,2.56,24912765,2030.97,14.7,2.51,1.2
CNX Energy,18-04-2013,7715.75,7822.8,7714.6,7809.15,94.35,1.22,24331462,627.12,11.62,1.76,1.65
CNX Finance,18-04-2013,4850.5,5010.3,4850.1,5000.55,128.6,2.64,34431514,2207.54,16.74,2.95,1.22
CNX FMCG,18-04-2013,15593.45,15777.55,15571.45,15710.35,60.75,.39,20099268,1083.89,35.02,12.24,1.27
CNX IT,18-04-2013,6282.5,6294.1,6199.25,6232.6,-3.25,-.05,11291010,1253.45,16.41,5.08,1.82
CNX Media,18-04-2013,1609.6,1643.4,1603.85,1637.65,29.7,1.85,12846915,219.97,38.8,4.96,.94
CNX Metal,18-04-2013,2181.45,2186.05,2149,2179,3.3,.15,40869517,741.5,9.47,1.01,2.5
CNX MNC,18-04-2013,5264.55,5321.7,5264.55,5313.2,48.55,.92,18327456,452.61,26.5,5.28,1.57
CNX Pharma,18-04-2013,6352,6392.55,6327.25,6355.4,11.35,.18,4563649,293.28,34.59,5.51,.75
CNX PSU Bank,18-04-2013,3234.85,3317.9,3212.7,3309.1,81.45,2.52,16368012,815.66,7.33,1.24,2.32
CNX Realty,18-04-2013,235,240.05,234.9,239.45,4.7,2,68613907,373.93,26.24,1,.56
CNX Consumption,18-04-2013,2224.35,2258.4,2224.35,2255.3,27.5,1.23,99898984,2499.11,25.14,3.98,1.17
CNX Commodities,18-04-2013,2224.5,2244.95,2214.85,2241,18.6,.84,74245341,1613.99,13.85,1.5,1.96
CNX Dividend Opportunities,18-04-2013,1609.25,1628.2,1609.25,1626.1,16.65,1.03,55734390,1347.29,12.03,2.17,2.6
CNX Infrastructure,18-04-2013,2274.25,2338.7,2274.25,2333.05,56.95,2.5,137800804,1509.63,15.68,1.85,1.33
CNX PSE,18-04-2013,2820.7,2863.2,2818.85,2855.8,30.6,1.08,33305845,614.96,10.31,1.89,2.78
CNX Service Sector,18-04-2013,6883.55,7044.45,6883.55,7033.2,144.95,2.1,133345571,4692.89,16.18,2.82,1.39
CNX Nifty Shariah,18-04-2013,-,-,-,1224.93,8.08,.66,42379425,2584.89,17.05,3.42,1.59
CNX 500 Shariah,18-04-2013,-,-,-,1301.57,8.3,.64,77730638,3304.68,17.8,3.55,1.55
S&P ESG India,18-04-2013,-,-,-,3626.53,54.65,1.53,-,-,-,-,-
CNX Low Volatility,18-04-2013,-,-,-,4464.89,41.35,.93,48115484,3147.63,19.83,3.82,1.53
CNX Alpha Index,18-04-2013,-,-,-,4518.87,14.14,.31,47404102,2264.42,26.72,4.29,.55
CNX High Beta,18-04-2013,-,-,-,1384.2,24.43,1.8,304232608,3900.47,20.06,.77,1.39
CNX DEFTY,18-04-2013,-,-,-,3708.78,54.62,1.49,-,-,-,-,-
