Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,01-04-2013,5697.35,5720.95,5675.9,5704.4,21.85,.38,97779717,3683.38,17.51,3.01,1.46
CNX Nifty Junior,01-04-2013,11238.05,11352.65,11233.35,11328.45,105.65,.94,51351213,1177.41,17.53,2.17,1.4
CNX 100,01-04-2013,5592.4,5617.8,5576.3,5604.95,26.05,.47,149130930,4860.79,17.51,2.84,1.45
CNX 200,01-04-2013,2860.1,2873.4,2852.6,2868.05,15.6,.55,368917164,6043.08,17.22,2.64,1.46
CNX 500,01-04-2013,4449.35,4471.2,4441.4,4465.6,27.25,.61,437234665,6595.24,17.17,2.47,1.47
NIFTY Midcap 50,01-04-2013,1941.05,1967.95,1937.7,1964.25,31.25,1.62,167044692,1219.53,11.92,1.2,1.71
CNX Midcap,01-04-2013,7430.95,7495.2,7419.7,7486.85,85.25,1.15,172518344,1392.57,16.32,1.67,1.58
CNX Smallcap,01-04-2013,3136.35,3205.3,3136.35,3203.45,69.8,2.23,108444957,526.2,25.89,1.14,1.57
CNX Nifty Dividend,01-04-2013,-,-,-,0,0,-,-,-,-,-,-
CNX Auto,01-04-2013,4215.1,4216.3,4174.85,4195,-29.6,-.7,11408981,394,20.59,3.88,1.71
CNX Bank,01-04-2013,11414.95,11460.6,11330.85,11425.55,63.7,.56,11678537,925.5,13.66,2.34,1.29
CNX Energy,01-04-2013,7593.65,7657.1,7553.2,7595.55,44.05,.58,19103163,444.78,11.61,1.71,1.69
CNX Finance,01-04-2013,4750.1,4770.45,4718.4,4749.5,17.25,.36,19941103,1125.12,15.9,2.8,1.29
CNX FMCG,01-04-2013,15310.3,15354.65,15254.9,15323.75,1.85,.01,8219765,442.94,34.16,11.94,1.31
CNX IT,01-04-2013,7230.65,7298.95,7230.65,7264.35,45.3,.63,12248514,488.47,19.39,5.93,1.56
CNX Media,01-04-2013,1647.3,1668.3,1639.6,1655.25,23.75,1.46,10166600,107.04,39.21,5.01,.93
CNX Metal,01-04-2013,2242.05,2242.9,2205.4,2219.7,-12.4,-.56,22977833,415.01,9.64,1.03,2.45
CNX MNC,01-04-2013,5089.3,5128.4,5077.75,5119.35,27.2,.53,7742381,223.27,25.54,5.08,1.63
CNX Pharma,01-04-2013,5976.05,6041.25,5965.45,6007.3,54.3,.91,3195412,212.14,32.7,5.21,.8
CNX PSU Bank,01-04-2013,3066.35,3090.05,3043.05,3084.55,36.55,1.2,8128793,385.67,6.82,1.15,2.5
CNX Realty,01-04-2013,224.45,236.9,224.05,236.05,12.1,5.4,83493902,617.79,25.87,.98,.57
CNX Consumption,01-04-2013,2186.3,2199.6,2180.7,2196.15,7.95,.36,36433339,1091.34,24.34,3.86,1.2
CNX Commodities,01-04-2013,2190.2,2200.3,2177,2189.7,6.95,.32,53944199,1075.32,13.61,1.47,2.01
CNX Dividend Opportunities,01-04-2013,1582.25,1591.6,1580.55,1587.7,8.7,.55,33546132,748.06,11.72,2.11,2.67
CNX Infrastructure,01-04-2013,2214,2250.8,2214,2244.55,34.75,1.57,100602438,905.37,15.08,1.78,1.38
CNX PSE,01-04-2013,2754.65,2778.2,2747.1,2753.1,5.2,.19,23856741,428.28,9.94,1.82,2.89
CNX Service Sector,01-04-2013,7035.8,7071.2,7015.9,7057.2,39.45,.56,54170108,1992.65,16.28,2.83,1.39
CNX Nifty Shariah,01-04-2013,-,-,-,1258.3,7.14,.57,21965859,1310.71,17.88,3.52,1.55
CNX 500 Shariah,01-04-2013,-,-,-,1330.81,7.96,.6,50203587,1870.79,18.49,3.63,1.52
S&P ESG India,01-04-2013,-,-,-,3547.88,23.51,.67,-,-,-,-,-
CNX Low Volatility,01-04-2013,-,-,-,4394.53,22.97,.53,35017774,1604.1,19.21,3.35,1.52
CNX Alpha Index,01-04-2013,-,-,-,4524.55,49.44,1.1,31313021,1171.54,21.83,2.98,.62
CNX High Beta,01-04-2013,-,-,-,1303.81,34.54,2.72,267139622,2509.88,21.6,.8,1.4
