Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,08-01-2013,5983.45,6007.05,5964.4,6001.7,13.3,.22,109937502,5247.74,18.98,3.19,1.37
CNX Nifty Junior,08-01-2013,12640.1,12685.6,12566.05,12633.4,-7.05,-.06,91081826,2095.28,18.21,2.36,1.25
CNX 100,08-01-2013,5935.1,5954.2,5914.7,5949.9,10.65,.18,201019328,7343.02,18.86,3.02,1.35
CNX 200,08-01-2013,3077.85,3087.05,3066.5,3085,5.25,.17,487361514,9654.8,18.82,2.83,1.36
S&P CNX 500,08-01-2013,4828.7,4840.75,4811.25,4837.95,6.5,.13,628814618,10856.37,18.8,2.67,1.36
NIFTY Midcap 50,08-01-2013,2456.3,2467.7,2437.1,2465.3,9.15,.37,222043767,1893.79,15.72,1.51,1.32
CNX Midcap,08-01-2013,8768.25,8803.05,8730.55,8791.05,23,.26,298913918,2648.2,18.3,1.95,1.44
CNX Smallcap,08-01-2013,3888.4,3901.65,3864.3,3880.75,-7.95,-.2,93257941,861.68,48.71,1.47,1.23
S&P CNX Nifty Dividend,08-01-2013,-,-,-,78.19,0,-,-,-,-,-,-
CNX Auto,08-01-2013,4924.5,4936.8,4909,4915.3,2.1,.04,20856928,648.93,23.51,4.53,1.48
CNX Bank,08-01-2013,12693.6,12743.95,12632.35,12725.5,16.8,.13,16161747,1374.07,15.66,2.57,1.17
CNX Energy,08-01-2013,8165.85,8178.7,8110.55,8164.45,-10.25,-.13,23018923,673.81,12.75,1.85,1.54
CNX Finance,08-01-2013,5182.25,5220.9,5166.75,5211.85,23.55,.45,23679813,1614.76,18.14,3.05,1.19
CNX FMCG,08-01-2013,14956.95,15163.65,14954.85,15148.6,181.7,1.21,18399966,854.94,35.27,11.79,1.32
CNX IT,08-01-2013,6160.75,6173.75,6115.15,6147.9,-27.55,-.45,11889201,818.29,16.76,4.95,1.81
CNX Media,08-01-2013,1819,1835.65,1811.2,1820.35,1.3,.07,12211968,148.11,43.52,5.32,.84
CNX Metal,08-01-2013,2983.4,2983.4,2931.4,2955.4,-30.65,-1.03,20243360,530.23,12.6,1.26,1.78
CNX MNC,08-01-2013,5912.2,5919.7,5878.95,5906.3,-7.65,-.13,8908932,455.64,39.01,5.01,1.15
CNX Pharma,08-01-2013,6109,6172.8,6109,6156.55,52.1,.85,7406170,464.16,45.64,5.34,.76
CNX PSU Bank,08-01-2013,3804.75,3832.05,3786.05,3823.05,17.7,.47,16228413,793.34,8.4,1.43,2.02
CNX Realty,08-01-2013,291.2,296,287.6,295.55,4.05,1.39,88641478,525.73,31.39,1.17,.44
CNX Consumption,08-01-2013,2380.6,2389.25,2376.05,2386.6,6.95,.29,63801993,1894.9,27.09,4.15,1.11
CNX Commodities,08-01-2013,2598.45,2598.45,2571.2,2589.85,-9.55,-.37,68054530,1557.95,15.24,1.72,1.65
CNX Dividend Opportunities,08-01-2013,1788.5,1791.1,1777.8,1789.3,-.1,-.01,75812390,1719.22,12.6,2.42,2.36
CNX Infrastructure,08-01-2013,2619.6,2628.4,2600.3,2625.7,4.35,.17,116743559,1476.54,19.89,2.12,1.1
CNX PSE,08-01-2013,3002.35,3017.2,2978.45,3011.15,6.5,.22,35577233,631.41,9.99,1.99,2.64
CNX Service Sector,08-01-2013,7226.25,7266.4,7201.85,7256.85,20.6,.28,64591908,2876.48,17.32,2.94,1.35
S&P CNX Nifty Shariah,08-01-2013,-,-,-,1258.31,-2.58,-.2,30354880,1994.87,18.8,3.55,1.53
S&P CNX 500 Shariah,08-01-2013,-,-,-,1360.06,-1.76,-.13,73574882,3094.19,19.59,3.72,1.47
S&P ESG India,08-01-2013,-,-,-,3964.26,-.57,-.01,-,-,-,-,-
CNX Low Volatility,08-01-2013,-,-,-,4708.95,2.15,.05,50404571,2665,21.36,3.4,1.39
CNX Alpha Index,08-01-2013,-,-,-,4857.32,6.99,.14,52053120,2295.96,23.99,4.44,.78
CNX High Beta,08-01-2013,-,-,-,1774.52,4.91,.28,317033035,3226.02,22.77,1.13,1.11
