Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,01-01-2013,5937.65,5963.9,5935.2,5950.85,45.75,.77,77902745,3298.74,18.82,3.16,1.39
CNX Nifty Junior,01-01-2013,12345.6,12507.7,12345.6,12491.25,151.2,1.23,64989374,1423.81,18,2.33,1.26
CNX 100,01-01-2013,5875.15,5908,5875.15,5896.9,49.4,.84,142892119,4722.54,18.69,2.99,1.37
CNX 200,01-01-2013,3039,3058.2,3039,3053,26.9,.89,345924405,6329.74,18.63,2.8,1.37
S&P CNX 500,01-01-2013,4761.8,4792.9,4761.8,4786.2,42.75,.9,463144326,7288.59,18.6,2.64,1.38
NIFTY Midcap 50,01-01-2013,2371.1,2411.65,2371.1,2409.5,40,1.69,141561654,1320.2,15.37,1.47,1.35
CNX Midcap,01-01-2013,8507.1,8610.1,8507.1,8602.5,97.4,1.15,211278684,1742.08,17.91,1.9,1.47
CNX Smallcap,01-01-2013,3719.05,3772.6,3719.05,3770.6,60.45,1.63,83805888,817.85,47.28,1.42,1.26
S&P CNX Nifty Dividend,01-01-2013,-,-,-,78.19,0,-,-,-,-,-,-
CNX Auto,01-01-2013,4859.1,4880.7,4851.3,4869.5,38.95,.81,12895749,372.89,23.29,4.48,1.49
CNX Bank,01-01-2013,12549.95,12663.5,12547.15,12654.15,179.9,1.44,14463771,1251.21,15.57,2.56,1.18
CNX Energy,01-01-2013,7961.6,7969.8,7924.6,7932.45,5.05,.06,18130610,372.56,12.39,1.8,1.58
CNX Finance,01-01-2013,5150.9,5184.3,5147.45,5174.95,57.55,1.12,18561877,1382.17,18.01,3.03,1.19
CNX FMCG,01-01-2013,15194.55,15302.9,15194.55,15259.2,83.95,.55,9170048,532.59,35.52,11.88,1.31
CNX IT,01-01-2013,6055.5,6059.95,6025.05,6033.3,8.35,.14,5718648,238.74,16.44,4.86,1.84
CNX Media,01-01-2013,1772.5,1788.05,1772.5,1786.65,18.6,1.05,6723607,72.41,42.72,5.22,.85
CNX Metal,01-01-2013,2916.15,2967.15,2916.15,2959.35,59.1,2.04,21499848,560.93,12.61,1.27,1.78
CNX MNC,01-01-2013,5806.4,5845.1,5806.4,5832.65,37.15,.64,5159775,225.05,38.52,4.95,1.16
CNX Pharma,01-01-2013,6049.9,6077.35,6044.2,6056.6,21.6,.36,2388555,156.61,44.9,5.26,.77
CNX PSU Bank,01-01-2013,3694,3766.3,3694,3758.2,84.8,2.31,21325810,993.64,8.26,1.4,2.06
CNX Realty,01-01-2013,282.55,289.9,282.55,289.45,8.15,2.9,56761336,423.28,30.74,1.15,.45
CNX Consumption,01-01-2013,2356.9,2372.5,2356.9,2370.2,20.05,.85,33417571,1129.28,26.9,4.13,1.12
CNX Commodities,01-01-2013,2532.65,2552.6,2532.65,2550,27.6,1.09,55760168,1192.87,15,1.69,1.67
CNX Dividend Opportunities,01-01-2013,1745.45,1759.3,1745.45,1756.45,14.95,.86,60130860,1197.22,12.37,2.37,2.41
CNX Infrastructure,01-01-2013,2598.1,2621.05,2598.1,2615.55,30.55,1.18,95817363,960.13,19.82,2.11,1.11
CNX PSE,01-01-2013,2900.9,2909.55,2900.4,2904.7,13.5,.47,30039594,445.63,9.63,1.92,2.73
CNX Service Sector,01-01-2013,7148.95,7188.15,7140.2,7170.05,64,.9,50426434,2118.61,17.12,2.91,1.37
S&P CNX Nifty Shariah,01-01-2013,-,-,-,1234.96,4.81,.39,14891339,822.64,18.45,3.49,1.56
S&P CNX 500 Shariah,01-01-2013,-,-,-,1339.29,5.2,.39,42988970,1377.14,19.29,3.67,1.49
S&P ESG India,01-01-2013,-,-,-,3903.9,51.11,1.33,-,-,-,-,-
CNX Low Volatility,01-01-2013,-,-,-,4660.54,18.46,.4,29297492,1091.24,21.14,3.36,1.4
CNX Alpha Index,01-01-2013,-,-,-,4832.55,41.74,.87,27759991,1256.45,23.82,4.41,.78
CNX High Beta,01-01-2013,-,-,-,1726.32,38.26,2.27,245645317,2515.07,22.15,1.1,1.14
