Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,31-01-2013,6045.65,6058.05,6025.15,6034.75,-21,-.35,168516750,8753.14,18.5,3.2,1.37
CNX Nifty Junior,31-01-2013,12172.45,12291.8,12162.55,12270.55,95.6,.79,123942902,2611.71,17.26,2.29,1.29
CNX 100,31-01-2013,5952.85,5968,5939.2,5950.95,-10.5,-.18,292459652,11364.85,18.3,3.02,1.35
CNX 200,31-01-2013,3066.5,3074.95,3060.85,3068.2,-2.25,-.07,815948394,14207.69,18.2,2.81,1.36
S&P CNX 500,31-01-2013,4791.5,4803.65,4784.2,4795.3,-1.85,-.04,918873976,15422.73,18.05,2.65,1.38
NIFTY Midcap 50,31-01-2013,2303.75,2328.6,2299.1,2324.85,20.65,.9,325533135,2552.64,14.59,1.42,1.4
CNX Midcap,31-01-2013,8304.75,8380.3,8293,8363.7,59.8,.72,533165873,3331.21,17.18,1.85,1.51
CNX Smallcap,31-01-2013,3622.85,3646.4,3611.45,3638.95,18.8,.52,67156765,769.53,32.33,1.38,1.3
S&P CNX Nifty Dividend,31-01-2013,-,-,-,79.34,0,-,-,-,-,-,-
CNX Auto,31-01-2013,4650.6,4684.6,4635.45,4649.9,-8.65,-.19,19529941,741.25,22.01,4.28,1.56
CNX Bank,31-01-2013,12741.3,12852.5,12688.75,12708.6,-58.9,-.46,41354110,3454.89,14.98,2.57,1.17
CNX Energy,31-01-2013,8513.8,8530.25,8454.55,8482.65,-49.95,-.59,40111413,1181.84,12.63,1.92,1.48
CNX Finance,31-01-2013,5140.1,5170.5,5105.05,5112.85,-40,-.78,46973584,3580.14,17.1,2.99,1.21
CNX FMCG,31-01-2013,15194.35,15311.5,15110.8,15265.35,88.9,.59,23965006,861.29,34.23,11.89,1.31
CNX IT,31-01-2013,6789.8,6807.75,6733,6778,-9.85,-.15,12888087,1238.6,18.16,5.46,1.64
CNX Media,31-01-2013,1790.55,1826.45,1783.75,1819.85,31.55,1.76,13023743,225.14,41.53,5.49,.86
CNX Metal,31-01-2013,2757.65,2777.95,2746.65,2773.25,7.25,.26,35612436,752.38,11.87,1.19,1.89
CNX MNC,31-01-2013,5527.1,5562.7,5518.4,5542.5,-9.1,-.16,16806375,729.34,32.04,4.71,1.23
CNX Pharma,31-01-2013,5921.6,5965.15,5917.05,5935.25,5.95,.1,9017435,552.26,43.25,5.15,.79
CNX PSU Bank,31-01-2013,3617.7,3706.8,3613.3,3698.7,79.7,2.2,40304383,2047.45,8.05,1.38,2.09
CNX Realty,31-01-2013,290.85,296,290.2,294.8,4.1,1.41,88642598,884.09,31.06,1.17,.44
CNX Consumption,31-01-2013,2318,2328.5,2313.1,2319.45,.2,.01,74821011,2102.75,25.56,4.08,1.15
CNX Commodities,31-01-2013,2537.9,2548,2528.85,2543.55,1.4,.06,171702725,2333.71,14.48,1.69,1.66
CNX Dividend Opportunities,31-01-2013,1731.75,1752.2,1729.75,1749.05,17,.98,100342433,3062.11,12.31,2.4,2.4
CNX Infrastructure,31-01-2013,2558.8,2575.25,2557.45,2561.55,-6.35,-.25,392838299,2141.89,18.67,2.07,1.13
CNX PSE,31-01-2013,3068.65,3102,3067.75,3093.85,21.45,.7,152143315,1636.58,10.22,2.05,2.57
CNX Service Sector,31-01-2013,7362.3,7393.5,7332.6,7344.45,-30.95,-.42,105424978,5599,16.94,2.98,1.34
S&P CNX Nifty Shariah,31-01-2013,-,-,-,1295.39,-1.87,-.14,54252282,3395.09,18.72,3.65,1.49
S&P CNX 500 Shariah,31-01-2013,-,-,-,1374.11,-.23,-.02,113797342,4486.55,19.19,3.77,1.45
S&P ESG India,31-01-2013,-,-,-,3891.52,-3.22,-.08,-,-,-,-,-
CNX Low Volatility,31-01-2013,-,-,-,4613.04,7.67,.17,155362270,4090.12,20.23,3.52,1.44
CNX Alpha Index,31-01-2013,-,-,-,4805.41,17.47,.36,56263465,2088.07,24.11,3.69,.64
CNX High Beta,31-01-2013,-,-,-,1652.85,18.39,1.13,489555002,4880.48,23.51,1.01,1.11
