Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,29-08-2013,5316.5,5428.9,5303,5409.05,124.05,2.35,326499273,10580.48,15.59,2.68,1.56
CNX Nifty Junior,29-08-2013,10244.55,10407,10230.9,10390.55,187.45,1.84,151424540,2742.29,12.75,1.93,1.54
CNX 100,29-08-2013,5200.25,5304.7,5188.95,5288.3,117.4,2.27,477923813,13322.76,15.09,2.53,1.56
CNX 200,29-08-2013,2623.7,2674.8,2618.7,2667.15,57.6,2.21,764584233,14846.98,14.89,2.32,1.59
CNX 500,29-08-2013,4068.5,4141.7,4062.9,4132.8,85.1,2.1,830816825,15480.54,15.43,2.19,1.62
NIFTY Midcap 50,29-08-2013,1746.25,1768.6,1732.6,1765.95,26.9,1.55,279265411,2076.56,12.54,1.13,1.88
CNX Midcap,29-08-2013,6473.35,6559.2,6462.15,6550.25,94,1.46,301455227,2542.63,12.63,1.45,1.83
CNX Smallcap,29-08-2013,2574.9,2616.6,2574.9,2610.15,39.45,1.53,109043842,368.12,40.14,.92,1.92
CNX Nifty Dividend,29-08-2013,-,-,-,63.79,0,-,-,-,-,-,-
CNX Auto,29-08-2013,4262.1,4365.7,4232.7,4347,97.6,2.3,32879561,836.59,21.1,4.05,1.6
CNX Bank,29-08-2013,8897,8958.35,8759.85,8904.6,143.75,1.64,56814329,2753.45,10.18,1.63,1.96
CNX Energy,29-08-2013,7182.75,7382.5,7154.5,7339.75,211.9,2.97,52983974,1376.4,9.92,1.58,1.77
CNX Finance,29-08-2013,3762,3829,3754.75,3815.95,101.85,2.74,82673166,3416.64,11.99,2.1,1.76
CNX FMCG,29-08-2013,15767.3,16159.7,15633.95,16059.25,355.75,2.27,21301236,973.94,34.29,12.04,1.25
CNX IT,29-08-2013,8110.05,8286.9,8083.9,8246.9,71.6,.88,19542395,1907.4,21.28,5.88,1.23
CNX Media,29-08-2013,1491,1532.85,1480.65,1521.9,37.85,2.55,17476759,184.95,32.04,4.65,1.01
CNX Metal,29-08-2013,1939.65,1981.6,1912.6,1973.25,52.1,2.71,86059040,1475.03,10.53,.9,2.6
CNX MNC,29-08-2013,5368.55,5516.65,5353.45,5494.4,110.8,2.06,55250795,1135.45,30.61,4.82,1.38
CNX Pharma,29-08-2013,6760.45,6870.8,6698.8,6849.2,121.95,1.81,13179506,728.31,42.7,5.94,.7
CNX PSU Bank,29-08-2013,1977.7,1992.55,1924.3,1951.25,-9.05,-.46,28557313,664.04,4.71,.67,4.38
CNX Realty,29-08-2013,150.2,151.3,146.45,149.75,.6,.4,70767723,263.42,26.92,.66,.91
CNX Consumption,29-08-2013,2227.8,2276.2,2223.3,2270.05,53.1,2.4,76265724,2392.35,24.92,3.97,1.18
CNX Commodities,29-08-2013,1922.45,1949.9,1898.8,1943.6,35.4,1.86,183087284,3420.37,8.79,1.28,2.23
CNX Dividend Opportunities,29-08-2013,1373.85,1393.15,1363.35,1388.65,21.55,1.58,116874132,1987.44,8.15,1.6,3.31
CNX Infrastructure,29-08-2013,1918.35,1960.95,1917.75,1955.85,57.1,3.01,235164107,1932.53,13.13,1.58,1.57
CNX PSE,29-08-2013,2225.35,2249,2204.25,2240.7,40.3,1.83,82140764,1129.26,6.32,1.46,3.55
CNX Service Sector,29-08-2013,6373,6495.1,6369,6477.8,137.65,2.17,156487856,6223.13,14.33,2.43,1.56
CNX Nifty Shariah,29-08-2013,-,-,-,1302.08,35.87,2.83,48491916,2766.83,17.91,3.2,1.21
CNX 500 Shariah,29-08-2013,-,-,-,1343.94,30.43,2.32,94848260,3605.29,18.62,3.2,1.24
S&P ESG India,29-08-2013,-,-,-,3305.83,82.39,2.56,-,-,-,-,-
CNX Low Volatility,29-08-2013,-,-,-,4313.4,79.98,1.89,92545226,4823.73,17.37,3.3,1.58
CNX Alpha Index,29-08-2013,-,-,-,3985.61,89.07,2.29,88878940,2703.53,25.07,3.51,.63
CNX High Beta,29-08-2013,-,-,-,968.87,17.08,1.79,455536040,4697.71,14.5,.53,2.52
CNX DEFTY,29-08-2013,-,-,-,2768.2,89.41,3.34,-,-,-,-,-
CNX 100 Equal Weight,29-08-2013,-,-,-,6037.5,119.77,2.02,477923813,13322.76,11.39,1.71,1.85
LIX 15,29-08-2013,2018.3,2039.8,1981.65,2032.65,38.2,1.92,168819097,3345.85,10.4,1.2,1.73
