Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,26-08-2013,5499.4,5528.7,5454.45,5476.5,4.75,.09,241996358,6465.02,15.8,2.71,1.54
CNX Nifty Junior,26-08-2013,10668,10733.8,10623.7,10667.85,54.8,.52,97396060,2085.1,13.09,1.98,1.5
CNX 100,26-08-2013,5384.5,5413,5343.95,5365.45,8.1,.15,339392418,8550.12,15.32,2.57,1.53
CNX 200,26-08-2013,2716.55,2731.25,2697.35,2708.4,5.7,.21,489723054,9457.34,15.12,2.36,1.57
CNX 500,26-08-2013,4203.95,4228,4179.25,4194.5,10.85,.26,538070771,9911.25,15.64,2.22,1.6
NIFTY Midcap 50,26-08-2013,1794.2,1809.15,1781.6,1793.65,10.2,.57,145203681,1349.93,12.73,1.15,1.85
CNX Midcap,26-08-2013,6678,6720.65,6653.35,6687.05,46.5,.7,163794203,1724.56,12.9,1.48,1.79
CNX Smallcap,26-08-2013,2667.9,2688.7,2658.5,2662.5,2.75,.1,59881526,237.83,39.73,.94,1.88
CNX Nifty Dividend,26-08-2013,-,-,-,63.79,0,-,-,-,-,-,-
CNX Auto,26-08-2013,4378.9,4398.2,4322,4357.75,2.3,.05,18255827,485.43,21.15,4.06,1.6
CNX Bank,26-08-2013,9529.7,9586.65,9294.05,9373.55,-96.55,-1.02,39800636,2086.9,10.71,1.72,1.86
CNX Energy,26-08-2013,7418.75,7445.7,7307.2,7374.65,-3.2,-.04,40528313,735.87,9.96,1.59,1.76
CNX Finance,26-08-2013,4090.35,4109.95,4008.4,4033.1,-35.9,-.88,60256357,2305.13,12.68,2.22,1.67
CNX FMCG,26-08-2013,16262.6,16375,16138.2,16210.35,33.9,.21,13525229,621.47,34.62,12.16,1.23
CNX IT,26-08-2013,7908.6,8047.4,7893.85,7958.65,65.45,.83,21726276,1033.64,20.53,5.68,1.27
CNX Media,26-08-2013,1542.35,1571.1,1542.35,1561.65,24.2,1.57,8675549,127.05,32.99,4.77,.99
CNX Metal,26-08-2013,1954.8,1991.45,1943.3,1959.25,14.65,.75,59321392,1055.82,10.46,.89,2.62
CNX MNC,26-08-2013,5443.8,5529.8,5428.3,5494.25,80.5,1.49,37910717,844.02,31.42,4.82,1.38
CNX Pharma,26-08-2013,6753.9,6825.75,6740.1,6785.5,75.3,1.12,11460320,588.05,43.81,5.88,.7
CNX PSU Bank,26-08-2013,2093.15,2105.3,2059.6,2074.3,-.2,-.01,19980334,533.62,5,.71,4.12
CNX Realty,26-08-2013,156.7,159.65,155.3,157.75,2.3,1.48,44760727,263.18,28.36,.7,.87
CNX Consumption,26-08-2013,2305.9,2329.85,2305.75,2310.65,14.6,.64,41224445,1395.09,25.36,4.04,1.16
CNX Commodities,26-08-2013,1978.9,2001,1968.75,1980.25,13.8,.7,105540491,1924.45,8.95,1.3,2.19
CNX Dividend Opportunities,26-08-2013,1432.95,1442.55,1426.15,1431.35,8.55,.6,76222186,1294.37,8.41,1.65,3.21
CNX Infrastructure,26-08-2013,1990.4,2016.6,1980.45,1996.55,20.6,1.04,150729841,1272.02,13.41,1.61,1.54
CNX PSE,26-08-2013,2374.4,2379.65,2341.35,2353,-5.4,-.23,66997619,890.48,6.64,1.54,3.38
CNX Service Sector,26-08-2013,6651.4,6694.2,6587.3,6610.2,-12.65,-.19,111212844,3879.12,14.62,2.48,1.53
CNX Nifty Shariah,26-08-2013,-,-,-,1284.66,8,.63,33018206,1389.44,17.67,3.15,1.23
CNX 500 Shariah,26-08-2013,-,-,-,1337.23,8.41,.63,65535325,2060.17,18.49,3.19,1.25
S&P ESG India,26-08-2013,-,-,-,3324.39,17.24,.52,-,-,-,-,-
CNX Low Volatility,26-08-2013,-,-,-,4370.98,18.01,.41,57871647,2388.89,17.6,3.34,1.56
CNX Alpha Index,26-08-2013,-,-,-,4057.9,39.69,.99,55443894,1937.17,25.53,3.57,.62
CNX High Beta,26-08-2013,-,-,-,1008.5,5.4,.54,295254549,3810.81,15.09,.56,2.42
CNX DEFTY,26-08-2013,-,-,-,2954.19,23.25,.79,-,-,-,-,-
CNX 100 Equal Weight,26-08-2013,-,-,-,6145.74,28.18,.46,339392418,8550.12,11.63,1.74,1.82
LIX 15,26-08-2013,2118.4,2131.3,2077.65,2090.15,-15.25,-.72,126471204,2532.26,10.85,1.23,1.67
