Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,23-12-2013,6267.2,6317.5,6266.95,6284.5,10.25,.16,131187586,4746.66,18.66,2.98,1.49
CNX Nifty Junior,23-12-2013,12641.6,12818.65,12641.6,12748.35,70.15,.55,71494605,2085.98,15.71,2.29,1.41
CNX 100,23-12-2013,6172.85,6227.05,6172.85,6195.3,13.8,.22,202682191,6832.64,18.13,2.85,1.47
CNX 200,23-12-2013,3128.75,3156.8,3128.75,3141.1,9.25,.3,442191145,8739.75,18.06,2.64,1.51
CNX 500,23-12-2013,4857.75,4901.1,4857.75,4878.85,17.2,.35,587790997,9837.59,18.85,2.45,1.51
NIFTY Midcap 50,23-12-2013,2241.75,2282.45,2241.75,2269.65,32.3,1.44,197966170,1803.05,12.67,1.29,1.7
CNX Midcap,23-12-2013,7854.45,7956.8,7854.45,7923.1,84.15,1.07,219723969,2538.62,14.48,1.67,1.76
CNX Smallcap,23-12-2013,3292.95,3343,3292.95,3327.75,43.95,1.34,145289363,1031.56,44.09,.93,1.81
CNX Nifty Dividend,23-12-2013,-,-,-,84.03,0,-,-,-,-,-,-
CNX Auto,23-12-2013,5326.15,5368.3,5326.15,5333.35,12.8,.24,39851749,598.14,28.25,4.53,1.22
CNX Bank,23-12-2013,11258.65,11453.45,11258.65,11378.5,86.15,.76,27366479,1401.45,13.14,1.96,1.62
CNX Energy,23-12-2013,7934.85,8017.95,7923.15,7951.75,25.45,.32,35985431,774.38,11.51,1.63,2.05
CNX Finance,23-12-2013,4701.2,4753.5,4701.2,4719.65,7.65,.16,28280375,1399.84,14.73,2.35,1.57
CNX FMCG,23-12-2013,16677.4,16861.7,16677.4,16811.35,60.65,.36,13428928,752.12,34.93,11.26,1.63
CNX IT,23-12-2013,9448.85,9531.95,9372.3,9385.45,-102.8,-1.08,9627602,963.86,23.33,6.55,1.1
CNX Media,23-12-2013,1787.6,1801.05,1773.5,1777.7,-9.3,-.52,6191593,80.12,32.6,4.07,1.05
CNX Metal,23-12-2013,2437.35,2484.55,2436.5,2473.35,38.2,1.57,28675652,597.27,15.44,1.29,1.94
CNX MNC,23-12-2013,6174.9,6239,6174.4,6184.1,8,.13,34100072,510.29,39.03,5.73,1.57
CNX Pharma,23-12-2013,7638.15,7704.6,7626.1,7644.05,-2.55,-.03,5778089,379.11,49.23,6.03,.65
CNX PSU Bank,23-12-2013,2494.25,2555.45,2494.25,2535.55,40.95,1.64,27892295,827.64,6.82,.82,3.6
CNX Realty,23-12-2013,181.8,188.45,181.8,186.9,6.05,3.35,91656870,487.54,31.02,.88,.84
CNX Consumption,23-12-2013,2561.4,2584.9,2561.4,2567.4,-2.4,-.09,29633011,1407.43,27.31,4.29,1.31
CNX Commodities,23-12-2013,2269.5,2302.5,2269.5,2289.7,21.15,.93,59212668,1371.81,11.74,1.52,2.19
CNX Dividend Opportunities,23-12-2013,1591.5,1613.45,1591.25,1607.15,16.7,1.05,91541119,1564.54,10.9,1.96,3.38
CNX Infrastructure,23-12-2013,2457,2482.5,2457,2466.1,12.3,.5,107732432,1129.18,17.14,1.89,1.46
CNX PSE,23-12-2013,2585.9,2619.55,2585.9,2610,24.75,.96,53910750,643.94,8.41,1.56,3.62
CNX Service Sector,23-12-2013,7676.85,7738.65,7661.8,7677.65,-22.7,-.29,73216502,2973.9,16.66,2.77,1.43
CNX Nifty Shariah,23-12-2013,-,-,-,1444.94,1.28,.09,20157596,1384.79,19.32,3.44,1.27
CNX 500 Shariah,23-12-2013,-,-,-,1527.92,3.55,.23,72713622,2490.47,20.3,3.67,1.23
CNX Low Volatility,23-12-2013,-,-,-,4748.47,31.86,.68,54713686,2259.26,19.05,2.78,1.62
CNX Alpha Index,23-12-2013,-,-,-,4894.42,-9.54,-.19,51110318,2062.15,28.79,4.14,.63
CNX High Beta,23-12-2013,-,-,-,1332.09,30.59,2.35,252417141,2927.68,15.17,.77,2.2
CNX DEFTY,23-12-2013,-,-,-,3512.7,19.82,.57,-,-,-,-,-
CNX 100 Equal Weight,23-12-2013,-,-,-,7358.59,66.06,.91,202682191,6832.64,13.43,1.91,1.8
LIX 15,23-12-2013,2622.65,2666.15,2622.65,2651.65,18.65,.71,55083109,1839.33,13.95,1.45,1.51
