Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,19-12-2013,6253.9,6263.75,6150.7,6166.65,-50.5,-.81,437039204,9005.49,18.31,2.93,1.51
CNX Nifty Junior,19-12-2013,12541.65,12572.8,12437.45,12494.15,2.7,.02,66581737,1946.71,15.4,2.24,1.43
CNX 100,19-12-2013,6154.25,6163.35,6062,6077.95,-41.85,-.68,503620941,10952.21,17.79,2.8,1.5
CNX 200,19-12-2013,3115.75,3120.3,3071.2,3078.65,-20.45,-.66,671943454,12887.02,17.71,2.59,1.54
CNX 500,19-12-2013,4834.7,4841.75,4769.8,4780.6,-29.05,-.6,760359446,13608.86,18.47,2.41,1.54
NIFTY Midcap 50,19-12-2013,2216.45,2221.4,2186.15,2193.45,-13.3,-.6,147112957,1893.58,12.25,1.25,1.76
CNX Midcap,19-12-2013,7763.1,7778.6,7693.2,7709.75,-29.65,-.38,164152711,2588.63,14.09,1.63,1.81
CNX Smallcap,19-12-2013,3225.75,3237.05,3196.85,3205.4,-2.85,-.09,82890456,543.09,42.47,.9,1.88
CNX Nifty Dividend,19-12-2013,-,-,-,84.03,0,-,-,-,-,-,-
CNX Auto,19-12-2013,5251.6,5264.5,5179.8,5216.35,-12.55,-.24,29524711,934.53,27.63,4.43,1.25
CNX Bank,19-12-2013,11505.55,11505.55,11040.15,11087.45,-270.45,-2.38,32128379,1916.58,12.8,1.91,1.66
CNX Energy,19-12-2013,7781.75,7784,7620.7,7661.15,-100.55,-1.3,308332860,3420.82,11.09,1.57,2.13
CNX Finance,19-12-2013,4770.3,4773.3,4595.45,4605.7,-112.45,-2.38,35085274,1908.17,14.38,2.29,1.61
CNX FMCG,19-12-2013,16740.45,16763.2,16510.9,16617,-58.2,-.35,13866063,645.29,34.53,11.13,1.65
CNX IT,19-12-2013,9207.05,9401.3,9192.2,9329,161.1,1.76,12420885,1249.17,23.19,6.52,1.11
CNX Media,19-12-2013,1758.7,1768.35,1744.2,1759.65,4.95,.28,4306448,75.73,32.27,4.03,1.07
CNX Metal,19-12-2013,2428.95,2450.15,2414.45,2421.95,4.25,.18,36139710,757.31,15.12,1.26,1.98
CNX MNC,19-12-2013,6092.4,6122.7,6060.1,6093.4,23.7,.39,23680185,817.21,38.46,5.64,1.59
CNX Pharma,19-12-2013,7519.05,7642.15,7471.2,7597.65,80.35,1.07,10172335,636.19,48.93,5.99,.66
CNX PSU Bank,19-12-2013,2513.35,2517.05,2422.9,2447.35,-47.2,-1.89,24854757,817.15,6.59,.79,3.73
CNX Realty,19-12-2013,178.75,179.3,173.95,175.85,-1.2,-.68,55945832,250.17,29.18,.83,.9
CNX Consumption,19-12-2013,2559.75,2566,2528.3,2539.15,-14.5,-.57,35869795,1610.53,27.01,4.24,1.32
CNX Commodities,19-12-2013,2257.85,2263.25,2226.65,2229.8,-19.95,-.89,70559661,1610.51,11.43,1.48,2.25
CNX Dividend Opportunities,19-12-2013,1583,1585.6,1556.05,1558.5,-17.15,-1.09,63800316,1378.68,10.57,1.9,3.48
CNX Infrastructure,19-12-2013,2475.85,2480.65,2413.55,2432.7,-33.4,-1.35,371240728,3892.86,16.91,1.86,1.48
CNX PSE,19-12-2013,2571.45,2577.15,2522.65,2530.6,-37.65,-1.47,324628216,3358.69,8.15,1.51,3.73
CNX Service Sector,19-12-2013,7681.55,7692.5,7550.7,7564,-63.25,-.83,360010122,6561.62,16.42,2.73,1.45
CNX Nifty Shariah,19-12-2013,-,-,-,1409.76,.21,.02,25758282,1799.76,18.85,3.36,1.3
CNX 500 Shariah,19-12-2013,-,-,-,1493.29,1.94,.13,69786468,3142.85,19.9,3.58,1.27
CNX Low Volatility,19-12-2013,-,-,-,4662.22,-25.92,-.55,329057095,5406.33,18.7,2.73,1.65
CNX Alpha Index,19-12-2013,-,-,-,4842.83,21.73,.45,57485734,2783.53,28.48,4.1,.64
CNX High Beta,19-12-2013,-,-,-,1263.6,-21,-1.63,221072070,3294.75,14.39,.73,2.32
CNX DEFTY,19-12-2013,-,-,-,3425.36,-53.85,-1.55,-,-,-,-,-
CNX 100 Equal Weight,19-12-2013,-,-,-,7172.93,-42.82,-.59,503620941,10952.21,13.09,1.86,1.85
LIX 15,19-12-2013,2626.8,2630.3,2575.85,2596.25,-12.5,-.48,70479799,2299.6,13.65,1.42,1.55
