Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,06-07-2015,8386.15,8533.15,8386.15,8522.15,37.25,.44,104578132,5517.86,23.62,3.54,1.42
CNX Nifty Junior,06-07-2015,20010.3,20413.5,19954.55,20400.3,136.55,.67,60431008,2472.71,22.54,3.02,1.08
CNX 100,06-07-2015,8468.1,8618.15,8468.1,8609.7,40.75,.48,165009140,7990.58,23.45,3.45,1.37
CNX 200,06-07-2015,4371.15,4451.3,4371.15,4447.2,23.5,.53,423359824,10581.91,24.2,3.29,1.38
CNX 500,06-07-2015,6922.9,7048.35,6922.9,7043.4,39.45,.56,612378797,12514.25,25.18,3.15,1.35
NIFTY Midcap 50,06-07-2015,3247.1,3349.2,3239.1,3347.1,54.2,1.65,180740446,1939.94,16.18,1.49,2.24
CNX Midcap,06-07-2015,13109.15,13420.45,13094.55,13414.2,134.25,1.01,219193732,3610.26,23.8,2.49,1.49
CNX Smallcap,06-07-2015,5332.4,5498.35,5315.3,5495.45,89.35,1.65,172914688,1316.36,66.4,1.28,1.14
CNX Nifty Dividend,06-07-2015,-,-,-,49.47,0,-,-,-,-,-,-
CNX Auto,06-07-2015,8380.05,8536.2,8375.55,8517.95,24.45,.29,21478330,1182.13,56.29,6.78,.85
CNX Bank,06-07-2015,18488.35,18855.9,18417.35,18825.15,95.5,.51,42769838,1692.4,19.76,2.66,1.03
CNX Energy,06-07-2015,8880.3,9028.7,8880.3,9012.2,42.8,.48,20159388,798.81,14.6,1.62,1.89
CNX Finance,06-07-2015,7577.7,7706.95,7556.25,7696.35,28.7,.37,38822752,1772.59,21.32,3.21,1.05
CNX FMCG,06-07-2015,20085.05,20399.65,20085.05,20376.7,131.6,.65,7342755,513.04,39.92,12.11,1.41
CNX IT,06-07-2015,11079.2,11239,11072.55,11209.6,10.95,.1,7684659,679.44,21.08,6.16,1.84
CNX Media,06-07-2015,2234.9,2296.9,2234.9,2293.25,31.65,1.4,16921460,221.6,63.97,5.19,.77
CNX Metal,06-07-2015,2240.6,2257.3,2223.35,2254.8,-13.45,-.59,32614753,611.03,12.49,1.12,4.44
CNX MNC,06-07-2015,10013.65,10144.05,10004.15,10128.45,18.25,.18,9796188,637.69,47.66,7.45,1.01
CNX Pharma,06-07-2015,12042.55,12475.3,12042.55,12463.9,199.05,1.62,6726848,839.48,55.4,9.48,.47
CNX PSU Bank,06-07-2015,3254.8,3366.25,3244.65,3360.45,31.7,.95,40036707,666.01,11.8,1.03,1.65
CNX Realty,06-07-2015,178.1,183.35,178.1,182.95,1.65,.91,83158357,295.29,28.65,.89,1.11
CNX Consumption,06-07-2015,3538.05,3591.3,3538.05,3588.5,19.25,.54,29398471,1524.22,30.67,5.55,1.02
CNX Commodities,06-07-2015,2653,2696.85,2650.85,2694.25,14.15,.53,58395055,1891.43,15.8,1.66,2.55
