Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,31-07-2015,8456.1,8548.95,8448,8532.85,111.05,1.32,209629301,9522.19,23.53,3.5,1.41
CNX Nifty Junior,31-07-2015,20626.95,20881.7,20626.95,20813.35,241.65,1.17,95884009,3525.46,23.01,2.99,1.17
CNX 100,31-07-2015,8568.1,8661.1,8567.5,8645.85,110.6,1.3,305513310,13047.65,23.45,3.41,1.38
CNX 200,31-07-2015,4432,4478.8,4431.5,4470.45,55.35,1.25,619049261,16402.74,24.21,3.25,1.34
CNX 500,31-07-2015,7045.7,7117.2,7045.7,7106.2,86.6,1.23,813030812,19001.54,25.23,3.12,1.31
NIFTY Midcap 50,31-07-2015,3429.05,3458.1,3419.7,3443.65,26.85,.79,215434614,2643.24,16.53,1.51,1.51
CNX Midcap,31-07-2015,13612.45,13759.85,13612.45,13728.65,160.5,1.18,265609223,4761,24,2.47,1.19
CNX Smallcap,31-07-2015,5678.7,5742.15,5678.7,5722.9,78.25,1.39,204735955,1788.04,64.08,1.31,1.08
CNX Nifty Dividend,31-07-2015,-,-,-,69.12,0,-,-,-,-,-,-
CNX Auto,31-07-2015,8433.1,8566.2,8425.2,8544.85,157.35,1.88,37125313,1534.42,52.8,6.73,.74
CNX Bank,31-07-2015,18489.85,18828.85,18474.8,18729.85,289.45,1.57,117407559,3649.78,19.65,2.61,1.05
CNX Energy,31-07-2015,8728.75,8768.25,8685.8,8711.85,-4.2,-.05,26109140,869.76,14.17,1.56,1.96
CNX Finance,31-07-2015,7601.8,7713.4,7588.1,7682.6,93.45,1.23,92929450,3456.45,21.13,3.11,1.1
CNX FMCG,31-07-2015,20620.95,20968.9,20576.65,20920.45,376.4,1.83,19706860,1175.96,40.56,12.1,1.37
CNX IT,31-07-2015,11434.9,11622.2,11434.9,11594.15,199.6,1.75,10516985,1126.64,21.32,6.06,1.79
CNX Media,31-07-2015,2436.25,2464.35,2436.25,2452.15,24.15,.99,17170078,467.49,50.94,5.55,.72
CNX Metal,31-07-2015,2112.85,2141.65,2109,2128.65,32.95,1.57,45664540,795.87,11.79,1.05,4.69
CNX MNC,31-07-2015,10310.9,10398,10309.4,10352.35,61.8,.6,9871898,916.47,47.68,7.52,1
CNX Pharma,31-07-2015,12170.75,12381.55,12170.75,12353.25,280.15,2.32,11774578,1373.95,55.44,8.48,.42
CNX PSU Bank,31-07-2015,3270.7,3453.5,3267.7,3411.8,152.95,4.69,96093476,1622.79,12.57,1,1.75
CNX Realty,31-07-2015,171.65,178.2,171.45,176.55,5.25,3.06,85697818,376.27,27.11,.87,1.14
CNX Consumption,31-07-2015,3642.45,3694.15,3641.95,3681.6,53.8,1.48,62459397,2874.26,30.73,5.51,.99
CNX Commodities,31-07-2015,2615.05,2631.65,2612.15,2616.25,9.65,.37,80251499,2319.66,15.51,1.58,2.63
CNX Dividend Opportunities,31-07-2015,2029.75,2055.3,2028,2047.4,25.8,1.28,152125622,3286.25,15.71,2.2,2.99
CNX Infrastructure,31-07-2015,3299.75,3313.9,3286.3,3297.6,13.35,.41,91081020,1320.42,21.68,2.29,1.08
CNX PSE,31-07-2015,3530.8,3537.1,3517.55,3525.8,10.5,.3,47877081,1233.4,13.59,2.01,3.42
CNX Service Sector,31-07-2015,10911.25,11023.8,10904.55,11006.55,129.75,1.19,164761128,5795.48,20.19,3.24,1.41
CNX Nifty Shariah,31-07-2015,-,-,-,1930.46,19.84,1.04,32111839,2656.07,21.28,3.09,1.31
CNX 500 Shariah,31-07-2015,-,-,-,2261.95,22.72,1.01,110890743,5666.48,25.12,3.85,1.09
CNX Low Volatility,31-07-2015,-,-,-,7628,67.44,.89,76542925,5850.99,25.76,3.91,1.45
CNX Alpha Index,31-07-2015,-,-,-,9591.69,105.97,1.12,47347965,2834.1,37.63,7.96,.7
CNX High Beta,31-07-2015,-,-,-,1586.82,28.07,1.8,362395576,5477.8,17.25,.71,1.65
CNX DEFTY,31-07-2015,-,-,-,4619.35,60.16,1.32,-,-,-,-,-
CNX 100 Equal Weight,31-07-2015,-,-,-,10809.46,122.07,1.14,305513310,13047.65,20.37,2.32,1.47
LIX 15,31-07-2015,3489.6,3572.6,3488.7,3546,72.65,2.09,95942474,2940.37,20.73,1.96,1.18
CPSE,31-07-2015,2382,2408.1,2380.35,2403.55,37.7,1.59,17975185,705.29,13.7,2.4,3.93
NV 20,31-07-2015,3784.75,3846.7,3784.75,3834.55,68.75,1.83,134107451,5025.66,16.98,2.63,2.07
LIX15 Midcap,31-07-2015,-,-,-,3104.91,32.88,1.07,92418847,1188.58,10.89,1.39,1.75
CNX Shariah25,31-07-2015,-,-,-,3424.09,46.34,1.37,28715777,3039.69,29.05,5.04,1.11
India VIX,31-07-2015,15.325,15.58,14.5,14.57,-.76,-4.93,-,-,-,-,-
NI15,31-07-2015,5222.2,5310.3,5219.3,5300.9,103.85,2,29130987,2863.1,27.07,8.18,1.61
NIFTY TR 1X Inverse,31-07-2015,422.2,422.3,417.55,418.35,-5.5,-1.3,-,-,-,-,-
NIFTY TR 2X Leverage,31-07-2015,4209.5,4301.5,4207.1,4285.65,109.55,2.62,-,-,-,-,-
NIFTY PR 1X Inverse,31-07-2015,455.55,455.65,450.5,451.35,-5.95,-1.3,-,-,-,-,-
NIFTY PR 2x Leverage,31-07-2015,3617.95,3697.05,3615.9,3683.4,93.9,2.62,-,-,-,-,-
NSE Quality 30,31-07-2015,-,-,-,2152.54,33.83,1.6,66409552,4374.54,32.49,7.62,1.6
NSE GSECBM Clean Price Index,31-07-2015,-,-,-,929.23,.98,.11,-,-,-,-,-
GSEC10 NSE Index,31-07-2015,-,-,-,1402.43,1.33,.09,-,-,-,-,-
GSECBM NSE Index,31-07-2015,-,-,-,1345.24,1.4,.1,-,-,-,-,-
