Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,10-07-2015,8365.7,8377.1,8315.4,8360.55,32,.38,158883926,8128.47,23.17,3.44,1.45
CNX Nifty Junior,10-07-2015,20326.8,20381.8,20153.8,20223.75,-12.05,-.06,72442544,2327.54,22.35,2.97,1.09
CNX 100,10-07-2015,8471.35,8483.3,8417.65,8460.2,26.5,.31,231326470,10456.01,23.04,3.36,1.4
CNX 200,10-07-2015,4380.9,4386.8,4352.35,4372.7,12.3,.28,439830964,12568.86,23.8,3.21,1.41
CNX 500,10-07-2015,6948.9,6958.3,6906.6,6935.55,20.2,.29,594062809,14234,24.79,3.07,1.38
NIFTY Midcap 50,10-07-2015,3343.05,3348.3,3314.85,3325.3,1.8,.05,134620733,1587.19,16.08,1.47,2.25
CNX Midcap,10-07-2015,13322.8,13351.1,13221.6,13260.4,-.75,-.01,186401881,3116.22,23.52,2.44,1.5
CNX Smallcap,10-07-2015,5528.9,5540.9,5482.4,5502.65,19.75,.36,138066465,1030.92,66.48,1.28,1.15
CNX Nifty Dividend,10-07-2015,-,-,-,55.33,0,-,-,-,-,-,-
CNX Auto,10-07-2015,8273.25,8301.8,8214.7,8234.1,-14.45,-.18,26409036,1430.83,54.42,6.48,.88
CNX Bank,10-07-2015,18584.95,18767.8,18534.55,18719.8,211.1,1.14,47365522,1655.66,19.65,2.59,1.06
CNX Energy,10-07-2015,8731.45,8759.5,8686.9,8743.85,42.75,.49,41716655,1139.99,14.17,1.57,1.95
CNX Finance,10-07-2015,7603.3,7662.15,7586.1,7642.5,64.15,.85,41236753,1861.73,21.17,3.13,1.08
CNX FMCG,10-07-2015,20012.5,20046.6,19761.9,19887.95,-143.8,-.72,11246488,626.63,38.96,11.74,1.44
CNX IT,10-07-2015,10950.25,10950.25,10759.85,10798.25,-30.45,-.28,12483008,1694.45,20.3,5.93,1.91
CNX Media,10-07-2015,2192.1,2234.6,2192.1,2213.35,30.45,1.39,10572883,261.07,61.74,5.01,.8
CNX Metal,10-07-2015,2178.95,2191.75,2166.5,2179.9,20.15,.93,54101890,777.64,12.08,1.08,4.59
CNX MNC,10-07-2015,10023.65,10045.55,9902.75,9958.3,-37.15,-.37,14292319,673.32,46.86,7.28,1.02
CNX Pharma,10-07-2015,12470.8,12570.4,12393.3,12537.25,137.9,1.11,8086117,900.31,55.73,9.21,.48
CNX PSU Bank,10-07-2015,3362.35,3378.6,3334.75,3373.4,39.4,1.18,34202008,607.04,11.84,.99,1.77
CNX Realty,10-07-2015,182.55,183.15,179,179.6,-1.65,-.91,44459497,205.39,28.12,.87,1.13
CNX Consumption,10-07-2015,3555.95,3557.75,3501.85,3513.6,-34.4,-.97,53135219,2034.02,30.03,5.4,1.04
CNX Commodities,10-07-2015,2623,2633.2,2603.2,2620.55,10.75,.41,99886490,2383.48,15.37,1.61,2.62
CNX Dividend Opportunities,10-07-2015,2024.55,2025.1,2001.45,2009.45,-6.9,-.34,87942178,2181.42,15.06,2.17,3.05
CNX Infrastructure,10-07-2015,3349.15,3353.45,3318.85,3335.45,-1.05,-.03,101188977,1546.61,21.99,2.34,1.06
CNX PSE,10-07-2015,3520.25,3530.55,3483.2,3498.4,-4.55,-.13,51264330,1273.72,13.44,2,3.45
CNX Service Sector,10-07-2015,10705.35,10714.7,10623.1,10670.4,26.4,.25,109573780,4590.87,19.68,3.17,1.44
CNX Nifty Shariah,10-07-2015,-,-,-,1886.67,-7.27,-.38,31552420,2879.84,21.1,3.05,1.33
CNX 500 Shariah,10-07-2015,-,-,-,2204.66,-5.54,-.25,90695717,4597.15,25.01,3.8,1.1
CNX Low Volatility,10-07-2015,-,-,-,7386.44,-20.98,-.28,61520213,5135.81,26.96,4.48,1.35
CNX Alpha Index,10-07-2015,-,-,-,9193.53,28.42,.31,68871754,1499.05,49.82,5.57,1.72
CNX High Beta,10-07-2015,-,-,-,1596.08,7.78,.49,232665279,3890.75,14.88,.79,1.69
CNX DEFTY,10-07-2015,-,-,-,4570.79,26.61,.59,-,-,-,-,-
CNX 100 Equal Weight,10-07-2015,-,-,-,10560,14.85,.14,231326470,10456.01,19.68,2.29,1.47
LIX 15,10-07-2015,3514.15,3527.55,3494.2,3521.05,34.75,1,75932169,2490.34,20.28,1.93,1.27
CPSE,10-07-2015,2445.05,2449.35,2407.75,2416.9,-14.05,-.58,18205296,643.25,13.67,2.42,3.91
NV 20,10-07-2015,3758.8,3761.1,3717.45,3733.75,2.7,.07,75489730,4323.87,16.62,2.56,2.13
LIX15 Midcap,10-07-2015,-,-,-,3028.84,4.88,.16,61851387,897.51,10.84,1.36,1.79
CNX Shariah25,10-07-2015,-,-,-,3302.11,-7.72,-.23,31889331,2940.88,28.38,4.85,1.14
India VIX,10-07-2015,17.4375,17.6325,16.2375,17.07,-.37,-2.11,-,-,-,-,-
NI15,10-07-2015,5089.7,5090.3,5007.75,5030.55,-29.75,-.59,22151903,2709.61,26.19,7.89,1.67
NIFTY TR 1X Inverse,10-07-2015,425.95,428.55,425.4,426.25,-1.55,-.36,-,-,-,-,-
NIFTY TR 2X Leverage,10-07-2015,4131.2,4142.2,4082.1,4126.15,31.2,.76,-,-,-,-,-
NIFTY PR 1X Inverse,10-07-2015,459.05,461.85,458.45,459.35,-1.7,-.37,-,-,-,-,-
NIFTY PR 2x Leverage,10-07-2015,3559.35,3568.8,3517,3554.95,26.4,.75,-,-,-,-,-
NSE Quality 30,10-07-2015,-,-,-,2085.53,.41,.02,52604034,4047.58,32.12,7.43,1.67
NSE GSECBM Clean Price Index,10-07-2015,-,-,-,929.51,-.66,-.07,-,-,-,-,-
GSEC10 NSE Index,10-07-2015,-,-,-,1396.48,-.12,-.01,-,-,-,-,-
GSECBM NSE Index,10-07-2015,-,-,-,1339.92,-.65,-.05,-,-,-,-,-
