Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,14-07-2015,8470.6,8480.25,8424.1,8454.1,-5.55,-.07,104893796,5454.41,23.44,3.48,1.44
CNX Nifty Junior,14-07-2015,20521.75,20580.45,20454.65,20505.95,42.65,.21,54823210,2121.65,22.66,3.01,1.08
CNX 100,14-07-2015,8573.65,8584.25,8532.7,8558.55,-1.9,-.02,159717006,7576.06,23.31,3.4,1.38
CNX 200,14-07-2015,4433,4439.25,4413.5,4425.45,.05,0,422957057,9896.84,24.09,3.25,1.4
CNX 500,14-07-2015,7030.65,7042.4,7002,7020.25,3.7,.05,621925261,12783.12,25.1,3.11,1.36
NIFTY Midcap 50,14-07-2015,3378.2,3401.25,3369.65,3384.3,15.2,.45,200718150,1737.66,16.36,1.5,2.21
CNX Midcap,14-07-2015,13469.25,13520,13431.1,13469.75,36.3,.27,223091936,3055.74,23.9,2.47,1.48
CNX Smallcap,14-07-2015,5591.1,5613.7,5564.35,5574.85,10.5,.19,166918610,1995.98,67.41,1.3,1.13
CNX Nifty Dividend,14-07-2015,-,-,-,55.84,0,-,-,-,-,-,-
CNX Auto,14-07-2015,8393.5,8393.5,8268.15,8305.7,-65.05,-.78,36337975,1293.5,54.89,6.54,.87
CNX Bank,14-07-2015,18913.75,18940.85,18734.4,18780.2,-113.35,-.6,41870853,1554.23,19.72,2.6,1.05
CNX Energy,14-07-2015,8834.4,8862.55,8781.35,8797.75,-22.8,-.26,19361804,729.65,14.26,1.58,1.94
CNX Finance,14-07-2015,7739.4,7742.05,7667.2,7691.6,-44.75,-.58,34477732,1449.32,21.31,3.15,1.07
CNX FMCG,14-07-2015,20134.3,20229.7,20080.75,20184.45,51.05,.25,9242576,451.67,39.54,11.91,1.42
CNX IT,14-07-2015,11024.4,11067.55,10945.05,11043.85,45,.41,7884734,775.63,20.72,6.03,1.86
CNX Media,14-07-2015,2289.8,2304.85,2268.25,2299.75,17.4,.76,8674967,250.78,64.15,5.21,.77
CNX Metal,14-07-2015,2194.4,2211.3,2190.7,2205.1,15.8,.72,26744057,637.06,12.22,1.1,4.54
CNX MNC,14-07-2015,10118.75,10177.25,10082.45,10156,53.2,.53,6345639,457.82,47.79,7.42,1
CNX Pharma,14-07-2015,12735.25,12805.05,12691.95,12786.6,88.8,.7,6312853,808.04,56.85,9.39,.47
CNX PSU Bank,14-07-2015,3405.2,3410.5,3348.65,3358.1,-46.5,-1.37,29248536,563.33,11.79,.99,1.78
CNX Realty,14-07-2015,181.75,182.2,179.35,180.05,-1.1,-.61,48282485,217.3,28.2,.87,1.13
CNX Consumption,14-07-2015,3570.65,3585.6,3561,3580.3,16.6,.47,25963338,1326.46,30.57,5.52,1.03
CNX Commodities,14-07-2015,2648.15,2661.55,2642.2,2653.3,8.65,.33,51450245,1752.06,15.54,1.62,2.57
CNX Dividend Opportunities,14-07-2015,2031.35,2045,2030.05,2041.55,12.3,.61,67777785,1773.07,15.27,2.2,3
CNX Infrastructure,14-07-2015,3352,3367.6,3345.65,3351.05,2.9,.09,115916903,965.38,22.1,2.35,1.06
CNX PSE,14-07-2015,3531.2,3569.65,3525.95,3564.05,38.2,1.08,37259786,1142.08,13.69,2.03,3.39
CNX Service Sector,14-07-2015,10841,10841,10757.25,10810.5,-15.9,-.15,70482902,2905.36,19.94,3.21,1.42
CNX Nifty Shariah,14-07-2015,-,-,-,1910.64,2.06,.11,19075642,1548.93,21.37,3.09,1.31
CNX 500 Shariah,14-07-2015,-,-,-,2234.57,3.82,.17,98841213,3654.81,25.35,3.86,1.09
CNX Low Volatility,14-07-2015,-,-,-,7505.91,25.31,.34,49687958,3263.32,25.52,3.9,1.46
CNX Alpha Index,14-07-2015,-,-,-,9382.03,59.7,.64,46778296,2112.14,37.99,8.07,1.22
CNX High Beta,14-07-2015,-,-,-,1610.72,-3.67,-.23,275202722,3267.9,17.19,.72,1.62
CNX DEFTY,14-07-2015,-,-,-,4613.31,-5.37,-.12,-,-,-,-,-
CNX 100 Equal Weight,14-07-2015,-,-,-,10704.48,14.18,.13,159717006,7576.06,19.95,2.32,1.45
LIX 15,14-07-2015,3569.3,3569.3,3524.55,3531.95,-31.55,-.89,56469279,2072.72,20.67,1.94,1.27
CPSE,14-07-2015,2431.05,2461.85,2429.9,2458.9,31.4,1.29,15066360,605.79,13.91,2.46,3.85
NV 20,14-07-2015,3782.9,3789.85,3762.15,3782.3,6.8,.18,54048517,2665.74,16.84,2.6,2.1
LIX15 Midcap,14-07-2015,-,-,-,3089.05,20.55,.67,53144111,793.12,11.06,1.39,1.76
CNX Shariah25,14-07-2015,-,-,-,3360.91,17.42,.52,20579472,1764.42,29.19,5.05,1.13
India VIX,14-07-2015,16.2725,16.615,14.695,16.01,-.26,-1.61,-,-,-,-,-
NI15,14-07-2015,5123.35,5147.7,5100,5142.15,28.85,.56,14949652,1715.65,26.64,8.01,1.65
NIFTY TR 1X Inverse,14-07-2015,420.95,423.25,420.5,421.75,.3,.07,-,-,-,-,-
NIFTY TR 2X Leverage,14-07-2015,4232,4240.95,4186.3,4215.55,-6,-.14,-,-,-,-,-
NIFTY PR 1X Inverse,14-07-2015,453.65,456.15,453.2,454.55,.4,.09,-,-,-,-,-
NIFTY PR 2x Leverage,14-07-2015,3645.85,3653.5,3606.45,3631.65,-5.5,-.15,-,-,-,-,-
NSE Quality 30,14-07-2015,-,-,-,2121.49,6.83,.32,43348824,2804.12,32.51,7.54,1.65
NSE GSECBM Clean Price Index,14-07-2015,-,-,-,928.16,2.76,.3,-,-,-,-,-
GSEC10 NSE Index,14-07-2015,-,-,-,1393.95,3.74,.27,-,-,-,-,-
GSECBM NSE Index,14-07-2015,-,-,-,1339.13,4.23,.32,-,-,-,-,-
