Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,09-07-2015,8364.85,8400.3,8323,8328.55,-34.5,-.41,135358659,6610.4,23.08,3.46,1.45
CNX Nifty Junior,09-07-2015,20307.6,20371.25,20208,20235.8,-28.5,-.14,73036662,2528.3,22.36,3,1.09
CNX 100,09-07-2015,8469.35,8503.1,8427.9,8433.7,-31.3,-.37,208395321,9138.7,22.97,3.38,1.39
CNX 200,09-07-2015,4381.2,4397.5,4357,4360.4,-16.45,-.38,455080130,11459.56,23.73,3.23,1.41
CNX 500,09-07-2015,6947.7,6973.5,6910.2,6915.35,-24.35,-.35,620157644,13234.7,24.72,3.09,1.38
NIFTY Midcap 50,09-07-2015,3324.05,3343.85,3309.35,3323.5,9.6,.29,150549719,1641.34,16.07,1.48,2.26
CNX Midcap,09-07-2015,13346,13379.15,13244.85,13261.15,-47.35,-.36,196927405,3401.93,23.52,2.46,1.5
CNX Smallcap,09-07-2015,5493.2,5541.8,5474.9,5482.9,16.1,.29,176647995,1138.83,66.25,1.28,1.15
CNX Nifty Dividend,09-07-2015,-,-,-,54.61,0,-,-,-,-,-,-
CNX Auto,09-07-2015,8276.65,8313.95,8240.9,8248.55,-38.75,-.47,20993423,1060.15,54.51,6.57,.88
CNX Bank,09-07-2015,18442.15,18584,18409.2,18508.7,45.55,.25,40159309,1530.46,19.43,2.61,1.05
CNX Energy,09-07-2015,8818,8845.75,8683.25,8701.1,-119.35,-1.35,28233562,1069.75,14.1,1.56,1.96
CNX Finance,09-07-2015,7563.25,7612.05,7551,7578.35,6.2,.08,30832450,1255.57,20.99,3.16,1.07
CNX FMCG,09-07-2015,20177.4,20279.35,20000.55,20031.75,-136.8,-.68,9558298,614.92,39.24,11.91,1.43
CNX IT,09-07-2015,11043.65,11065.4,10808.35,10828.7,-193.1,-1.75,11055212,1229.98,20.36,5.95,1.91
CNX Media,09-07-2015,2225.65,2225.65,2177.15,2182.9,-19.8,-.9,15207548,388.2,60.89,4.94,.81
CNX Metal,09-07-2015,2174.65,2184.3,2156.65,2159.75,-7.05,-.33,50290159,789.22,11.97,1.07,4.63
CNX MNC,09-07-2015,10039.8,10092,9982.7,9995.45,-44.55,-.44,20278669,725.28,47.03,7.35,1.02
CNX Pharma,09-07-2015,12401.5,12520.3,12380.4,12399.35,8.85,.07,6136975,682.76,55.11,9.43,.48
CNX PSU Bank,09-07-2015,3315.6,3376.15,3315.6,3334,23.2,.7,36945440,574.44,11.7,1.03,1.67
CNX Realty,09-07-2015,182.7,183.4,180.85,181.25,-.4,-.22,55346352,215.28,28.38,.88,1.12
CNX Consumption,09-07-2015,3565.55,3579.2,3544.35,3548,-9.7,-.27,41559363,1668.86,30.33,5.49,1.03
CNX Commodities,09-07-2015,2637.9,2647.1,2606.5,2609.8,-25.9,-.98,84496046,2410.87,15.31,1.6,2.63
CNX Dividend Opportunities,09-07-2015,2029.35,2037.8,2014,2016.35,-11.3,-.56,83222606,1994.64,15.11,2.19,3.04
CNX Infrastructure,09-07-2015,3313.8,3351.1,3312,3336.5,34.6,1.05,94134011,1499.93,22,2.35,1.07
CNX PSE,09-07-2015,3533.75,3542.8,3500.35,3502.95,-24.1,-.68,37926993,1208.5,13.45,2,3.45
CNX Service Sector,09-07-2015,10700.3,10725.85,10634.1,10644,-52.9,-.49,91668818,3775.64,19.63,3.2,1.43
CNX Nifty Shariah,09-07-2015,-,-,-,1893.94,-9.44,-.5,30296604,2196.44,21.18,3.07,1.32
CNX 500 Shariah,09-07-2015,-,-,-,2210.2,-9.12,-.41,88816255,4077.07,25.07,3.84,1.09
CNX Low Volatility,09-07-2015,-,-,-,7407.42,-46.96,-.63,47847772,3746.22,27.04,4.54,1.34
CNX Alpha Index,09-07-2015,-,-,-,9165.11,-16.82,-.18,95679006,1656.64,49.66,5.58,1.72
CNX High Beta,09-07-2015,-,-,-,1588.3,11.46,.73,256942498,3974.35,14.81,.79,1.7
