Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,28-04-2014,6778.55,6786.25,6750.3,6761.25,-21.5,-.32,118162668,6297.18,18.98,3.26,1.36
CNX Nifty Junior,28-04-2014,13900.35,13939.2,13828.65,13900.3,21.7,.16,116019726,2983.84,17.84,2.39,1.4
CNX 100,28-04-2014,6689.55,6698.1,6661.55,6674.9,-16.7,-.25,234182394,9281.02,18.81,3.1,1.37
CNX 200,28-04-2014,3408.15,3414.1,3394.65,3403.55,-5.6,-.16,532379974,12063.36,18.71,2.9,1.38
CNX 500,28-04-2014,5327.55,5334.5,5307.55,5321.5,-7.1,-.13,676370686,13210.51,19.31,2.68,1.39
NIFTY Midcap 50,28-04-2014,2576.6,2613.25,2568.45,2608.55,37.8,1.47,246851108,3126.53,13.64,1.43,1.68
CNX Midcap,28-04-2014,8902.65,8969.9,8875.2,8956.6,64.4,.72,270988641,3923.14,14.88,2.03,1.59
CNX Smallcap,28-04-2014,3991.8,4008.95,3969.15,4003.65,16.95,.43,138956239,1216.49,216.95,1.07,1.64
CNX Nifty Dividend,28-04-2014,-,-,-,.32,0,-,-,-,-,-,-
CNX Auto,28-04-2014,5954.4,5960.55,5900.65,5907.55,-53.85,-.9,18117483,684.67,27.03,4.95,1.1
CNX Bank,28-04-2014,13038.95,13116,12927.75,13081.55,47.05,.36,29680628,1975.27,14.67,2.3,1.37
CNX Energy,28-04-2014,8388.15,8437.7,8359.55,8371.95,-23.9,-.28,25478269,808.32,12.77,1.74,1.93
CNX Finance,28-04-2014,5356.45,5377.85,5314.6,5361.65,-5.1,-.1,39614519,2080.56,15.96,2.68,1.38
CNX FMCG,28-04-2014,17842.5,17842.5,17615.5,17715.5,-68.05,-.38,14397295,684.77,35.33,12.15,1.53
CNX IT,28-04-2014,9271.5,9321.5,9251.85,9261.3,-13.7,-.15,10502305,1117.12,20.92,6.58,1.09
CNX Media,28-04-2014,1775.75,1791.55,1769.45,1778.75,1.95,.11,7167180,82.64,34.37,3.8,.89
CNX Metal,28-04-2014,2615.35,2636.65,2598.25,2601.9,-16.9,-.65,26289395,546.96,13.53,1.33,1.87
CNX MNC,28-04-2014,6457.45,6487.9,6396,6422.1,-36.15,-.56,13046450,533.54,35.83,6.25,1.44
CNX Pharma,28-04-2014,7993.95,8134.3,7993.95,8122.25,132.95,1.66,8120985,583.63,48.4,6.43,.63
CNX PSU Bank,28-04-2014,2972.3,3026.9,2948,3015.8,39.5,1.33,36290605,1057.24,9.69,1.08,2.75
CNX Realty,28-04-2014,189.4,191.7,187.6,191,1.25,.66,103623488,435.08,40.56,.98,.98
CNX Consumption,28-04-2014,2664.5,2669.75,2646.7,2650.85,-15.2,-.57,33772414,1523.14,27.42,4.48,1.23
CNX Commodities,28-04-2014,2443.85,2461.85,2439.7,2442.3,-6.65,-.27,91388093,2458.84,12.72,1.63,2.06
CNX Dividend Opportunities,28-04-2014,1724.45,1725.5,1713.4,1722.65,-2.45,-.14,89906531,1910.12,11.57,2.05,3.17
CNX Infrastructure,28-04-2014,2717.65,2723.35,2693.4,2697.3,-20.35,-.75,111179327,1430.31,18.99,2.09,1.34
CNX PSE,28-04-2014,2868.55,2875.55,2853.45,2855.7,-16,-.56,51288705,724.11,9.68,1.69,3.3
CNX Service Sector,28-04-2014,8199.1,8222.7,8153.35,8195.55,-13.2,-.16,80503183,3807.6,17.05,3.01,1.32
CNX Nifty Shariah,28-04-2014,-,-,-,1522.97,-7.12,-.47,24742401,1884.62,19.26,3.6,1.19
CNX 500 Shariah,28-04-2014,-,-,-,1636.16,-4.04,-.25,78784441,3431.12,20.64,3.88,1.13
CNX Low Volatility,28-04-2014,-,-,-,5023.42,-11.02,-.22,48851679,2869.93,22.76,3.78,1.52
CNX Alpha Index,28-04-2014,-,-,-,5364.48,5.65,.11,48951626,2286.73,21.69,3.29,.7
CNX High Beta,28-04-2014,-,-,-,1537.56,18,1.18,301438331,4306.33,11.8,.91,2.17
CNX DEFTY,28-04-2014,-,-,-,3872.09,26.6,.69,-,-,-,-,-
CNX 100 Equal Weight,28-04-2014,-,-,-,8044.87,8.3,.1,234182394,9281.02,16.34,2.3,1.6
LIX 15,28-04-2014,2962.5,2971.45,2947.95,2957.25,-5.05,-.17,45027761,2051.46,16.94,1.86,1.05
CPSE,28-04-2014,2003.15,2004.85,1985.25,1987.95,-18.25,-.91,12026710,346.75,11.06,2.04,3.33
NV 20,28-04-2014,-,-,-,3121.86,-6.29,-.2,38774387,3072.36,14.46,2.43,1.82
