Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,18/05/2015,8284.95,8384.6,8271.95,8373.65,111.3,1.35,153340463,7459.18,22.57,3.63,1.41
CNX Nifty Junior,18/05/2015,19770.6,19954.5,19745.65,19930.3,234.05,1.19,59611176,2555.62,23.03,3.04,1.06
CNX 100,18/05/2015,8366.45,8461.1,8354.45,8452.55,110.3,1.32,212951639,10014.8,22.65,3.52,1.36
CNX 200,18/05/2015,4325.8,4372.3,4319.95,4368.35,54.65,1.27,467338212,12720.02,23.3,3.37,1.37
CNX 500,18/05/2015,6845.85,6916.1,6839.3,6910.85,83.8,1.23,626581863,13903.37,24.18,3.2,1.35
NIFTY Midcap 50,18/05/2015,3316.2,3344.55,3310.55,3341.9,41.25,1.25,134980820,1753.65,14.32,1.52,2.2
CNX Midcap,18/05/2015,13009.9,13084.1,13001.8,13070.25,98.5,0.76,168051547,3299.2,21.48,2.46,1.51
CNX Smallcap,18/05/2015,5443.85,5490.55,5433.8,5485.9,61.8,1.14,178710808,1277.13,56.22,1.3,1.41
CNX Nifty Dividend,18/05/2015,-,-,-,5.33,0,-,-,-,-,-,-
CNX Auto,18/05/2015,8537.75,8614.05,8494.65,8600.05,60.5,0.71,26501022,1406.01,52.21,6.9,0.82
CNX Bank,18/05/2015,18274.6,18439.7,18213.75,18422.95,239.8,1.32,46167235,1640.83,19.34,2.92,0.96
CNX Energy,18/05/2015,8364.7,8484.85,8352.65,8472.1,138.85,1.67,29643047,753.16,12.6,1.59,2.05
CNX Finance,18/05/2015,7409.7,7505.65,7385.45,7494.6,112.85,1.53,44045900,1665.22,20.66,3.37,1.01
CNX FMCG,18/05/2015,20044,20324.15,20001.85,20292.1,294.5,1.47,10168922,593.96,46.94,13.48,1.33
