Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,08/05/2015,8131.5,8224.95,8123.45,8191.5,134.2,1.67,188776090,8961.33,21.92,3.53,1.45
CNX Nifty Junior,08/05/2015,18647.95,18968.85,18647.95,18920.35,397.6,2.15,64701636,2668.37,21.74,2.86,1.12
CNX 100,08/05/2015,8160.8,8261.7,8160.8,8230.05,140.7,1.74,253477726,11629.7,21.89,3.41,1.4
CNX 200,08/05/2015,4214.25,4264.6,4214.25,4248.55,71.95,1.72,506891349,14289.61,22.47,3.26,1.42
CNX 500,08/05/2015,6676.15,6752.65,6676.15,6728.9,112.05,1.69,603127164,15486.08,23.36,3.1,1.39
NIFTY Midcap 50,08/05/2015,3181.3,3222.8,3181.3,3205.65,62.55,1.99,160941620,1744.82,13.53,1.45,2.3
CNX Midcap,08/05/2015,12449,12564.85,12449,12529.65,210.2,1.71,202294524,3474.3,20.45,2.34,1.58
CNX Smallcap,08/05/2015,5355.8,5421.15,5355.8,5400.4,104.95,1.98,138061118,1142.98,47.99,1.28,1.43
CNX Nifty Dividend,08/05/2015,-,-,-,5.33,0,-,-,-,-,-,-
CNX Auto,08/05/2015,8060.5,8212.25,8058.1,8199.25,213,2.67,27809525,1513.9,50.12,6.53,0.85
CNX Bank,08/05/2015,17600.25,17907.5,17600.25,17796.6,419.7,2.42,88963421,2861.54,18.49,2.83,0.99
CNX Energy,08/05/2015,8354.1,8425.7,8321.35,8397.1,78.65,0.95,22927228,743.3,12.49,1.57,2.07
CNX Finance,08/05/2015,7121.55,7267.35,7121.55,7219.2,186.2,2.65,90160971,3133.85,19.86,3.23,1.06
CNX FMCG,08/05/2015,19708.1,19937.55,19643.1,19857.2,315.25,1.61,17828449,995.4,46.3,13.2,1.36
CNX IT,08/05/2015,11209.15,11268.6,11134.2,11172.05,44.3,0.4,14833619,1240.63,20.39,5.82,2.05
CNX Media,08/05/2015,2040.5,2075.1,2039.3,2054.15,25.05,1.23,7895119,93.93,52.56,4.92,0.82
CNX Metal,08/05/2015,2435.25,2446.85,2421.25,2435.6,17.8,0.74,25651056,503.1,14.06,1.21,4.04
CNX MNC,08/05/2015,9641.75,9747.5,9624.15,9729.8,150.3,1.57,11169597,1010.42,64.24,7.22,0.96
CNX Pharma,08/05/2015,11981,12151.4,11953.85,12104.7,231.15,1.95,12075251,1261.71,52.13,8.72,0.52
CNX PSU Bank,08/05/2015,3369.6,3406.15,3262.35,3295.15,-33.7,-1.01,81249178,1272.78,10.68,1.03,1.76
CNX Realty,08/05/2015,201.7,209.5,201.7,207.35,8.25,4.14,82043209,492.32,28.36,1.01,0.98
CNX Consumption,08/05/2015,3310.85,3344,3309.65,3327.95,31.45,0.95,53916349,2613.19,30.46,5.18,1.05
CNX Commodities,08/05/2015,2622.05,2642.25,2620.2,2632.1,27.55,1.06,52927057,1739.32,14.77,1.64,2.62
CNX Dividend Opportunities,08/05/2015,1962.15,1973.55,1949.75,1963.45,14.65,0.75,135597264,2955.2,14.05,2.16,3.15
CNX Infrastructure,08/05/2015,3103.5,3134.95,3103.5,3117.8,46.95,1.53,82173637,1374.73,19.16,2.19,1.14
CNX PSE,08/05/2015,3397.4,3416.55,3385.25,3389.4,20.85,0.62,35834669,844.91,11.99,1.93,3.56
CNX Service Sector,08/05/2015,10356.05,10478,10356.05,10417.7,168.45,1.64,143913829,5235.7,18.79,3.32,1.4
CNX Nifty Shariah,08/05/2015,-,-,-,1819.1,21,1.17,30829706,2805.1,19.06,3.06,1.34
CNX 500 Shariah,08/05/2015,-,-,-,2099.8,25.57,1.23,82669984,4828.12,22.75,3.74,1.13
CNX Low Volatility,08/05/2015,-,-,-,7051.13,71.27,1.02,64682152,5435.81,24.99,4.46,1.4
CNX Alpha Index,08/05/2015,-,-,-,8458.13,126.25,1.52,77077799,1953.68,49.24,5.15,1.84
CNX High Beta,08/05/2015,-,-,-,1684.03,39.72,2.42,291345761,4816.24,12.84,0.89,1.62
CNX DEFTY,08/05/2015,-,-,-,4431.51,61.04,1.4,-,-,-,-,-
