Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,21/05/2015,8434.5,8446.35,8382.5,8421,-2.25,-0.03,148189485,7641.6,22.67,3.65,1.4
CNX Nifty Junior,21/05/2015,19970.75,19986.65,19808.5,19881.4,-67.15,-0.34,54790169,2600.23,23.26,3.03,1.07
CNX 100,21/05/2015,8507,8513.95,8453.05,8489.5,-6.4,-0.08,202979654,10241.83,22.76,3.53,1.35
CNX 200,21/05/2015,4396.65,4401.05,4366.4,4385.6,-3.95,-0.09,396291104,13086.91,23.41,3.38,1.37
CNX 500,21/05/2015,6956.2,6958.15,6909.75,6938.75,-5.65,-0.08,521044888,14094.42,24.29,3.22,1.35
NIFTY Midcap 50,21/05/2015,3352.9,3358.35,3316.05,3340.2,-7,-0.21,119561383,1873.12,14.33,1.52,2.21
CNX Midcap,21/05/2015,13100.9,13112.4,12982.1,13045.3,-17.7,-0.14,153982316,3671.44,21.42,2.45,1.51
CNX Smallcap,21/05/2015,5537.45,5539.95,5491.2,5537.3,17.45,0.32,112407281,981.74,57.56,1.32,1.39
CNX Nifty Dividend,21/05/2015,-,-,-,6.16,0,-,-,-,-,-,-
CNX Auto,21/05/2015,8498.15,8554.65,8462.7,8549.6,64.8,0.76,29246472,1840.92,51.91,6.85,0.83
CNX Bank,21/05/2015,18593.85,18603.8,18398.65,18513.15,-42,-0.23,51708394,1736.47,19.44,2.93,0.95
CNX Energy,21/05/2015,8537.15,8540.85,8436.45,8454.4,-55.75,-0.66,17712467,509.75,12.54,1.59,2.05
CNX Finance,21/05/2015,7542.8,7556.55,7471.7,7508,-28.2,-0.37,46806824,1840.26,20.7,3.38,1.01
CNX FMCG,21/05/2015,20302,20302,20025.95,20070.95,-161.55,-0.8,10557469,611.87,46.4,13.33,1.35
CNX IT,21/05/2015,11589,11638.1,11572.6,11618.6,46.9,0.41,14274561,1375.19,21.24,6.06,1.96
CNX Media,21/05/2015,2097.75,2113.7,2072.1,2092.2,-6.05,-0.29,13736222,397.09,57.33,4.99,0.81
CNX Metal,21/05/2015,2423.5,2428,2401.95,2419.6,-11.8,-0.49,29256241,741.25,13.94,1.2,4.07
CNX MNC,21/05/2015,9895.6,9898.7,9819.05,9857.7,-19.55,-0.2,8141433,670.49,61.02,7.31,0.95
CNX Pharma,21/05/2015,12560.75,12576.85,12444.75,12554.75,17.7,0.14,10281409,1196.85,55.77,9.53,0.47
