Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,23-03-2012,5255.65,5312,5220,5278.2,49.75,.95,172738574,6371.46,18.65,3,1.51
CNX Nifty Junior,23-03-2012,10195.55,10344.25,10148.35,10297.85,102.4,1,97001480,1761.9,15.64,2.3,1.5
CNX 100,23-03-2012,5146.95,5205.05,5114.35,5173.7,49.2,.96,269740054,8133.36,18.1,2.86,1.51
CNX 200,23-03-2012,2664.25,2693.95,2647.45,2678.35,24.55,.93,504444445,9769.89,18.4,2.68,1.52
S&P CNX 500,23-03-2012,4180.15,4223.55,4157.7,4202.25,36.95,.89,595174197,10732.45,18.26,2.54,1.54
NIFTY Midcap 50,23-03-2012,2286.1,2319.05,2264.5,2309.9,31.75,1.39,201389521,1549.78,18.37,1.53,1.55
CNX Midcap,23-03-2012,7611.1,7697.2,7567.4,7671.4,60.5,.79,265559795,2094.03,18.01,1.91,1.71
CNX Smallcap,23-03-2012,3362.35,3392.45,3344.1,3375.7,17.75,.53,53529870,792.04,15.88,1.68,1.34
S&P CNX Nifty Dividend,23-03-2012,-,-,-,77.72,0,-,-,-,-,-,-
CNX Auto,23-03-2012,4121.2,4177.75,4074.55,4147.75,29,.7,28371001,856.08,20.58,3.99,1.98
CNX Bank,23-03-2012,10249.75,10404.25,10125.75,10294.55,121,1.19,16594155,1589.49,15.37,2.34,1.3
CNX Energy,23-03-2012,7563.45,7610.15,7500.4,7562.25,51.05,.68,26008204,793.64,14.49,1.89,1.61
CNX Finance,23-03-2012,4151.4,4201.25,4106.4,4160.95,40.2,.98,38939223,2175.91,17.74,2.8,1.28
CNX FMCG,23-03-2012,11105.05,11244.3,11071.45,11165.9,112.5,1.02,17564403,532.72,29.62,9.92,1.72
CNX IT,23-03-2012,6453.35,6547.8,6448.3,6532.15,95,1.48,14653722,827.37,20.91,5.87,1.77
CNX Media,23-03-2012,1218.05,1230.4,1211.05,1224.25,13.2,1.09,12151980,75.56,42.06,3.56,1.37
CNX Metal,23-03-2012,3038.2,3072.9,2984.95,3018.4,-15.55,-.51,42219930,1123.34,11.85,1.44,1.46
CNX MNC,23-03-2012,5142.55,5202.3,5121.25,5174.65,40.9,.8,16733718,482.63,33.93,3.96,1.17
CNX Pharma,23-03-2012,4851.85,4895.2,4829.6,4878.7,33.2,.69,3843756,181.98,47.4,4.28,1.25
CNX PSU Bank,23-03-2012,3433.9,3483.25,3382.3,3452.35,31.1,.91,10138481,839.78,9.23,1.54,2.17
CNX Realty,23-03-2012,238,242.7,236.6,240.75,3.7,1.56,47830573,426.17,19.19,1.09,.61
CNX Consumption,23-03-2012,1869.8,1892.8,1858.45,1886.25,20.25,1.09,53621626,1501.85,22.42,3.51,1.55
CNX Commodities,23-03-2012,2480.2,2497.75,2452.7,2477.05,4.95,.2,92838434,2270.99,15.72,1.78,1.59
CNX Dividend Opportunities,23-03-2012,1520.9,1540.05,1514,1533.05,13.9,.91,55508751,1296.99,13.23,2.76,2.61
CNX Infrastructure,23-03-2012,2499.9,2539.3,2474.1,2520.8,31.35,1.26,178192550,1702.88,18.67,2.17,1.14
CNX PSE,23-03-2012,2902.5,2921.65,2880,2905.45,9.85,.34,33242058,693.38,15.39,2.14,2.49
CNX Service Sector,23-03-2012,6418.2,6507.85,6378.15,6463.75,79.45,1.24,79881389,3469.5,18.13,2.96,1.4
S&P CNX Nifty Shariah,23-03-2012,-,-,-,1187.63,11.28,.96,52738781,2464.45,17.92,3.46,1.67
S&P CNX 500 Shariah,23-03-2012,-,-,-,1244.19,9.88,.8,91421626,3293.81,18.57,3.63,1.57
S&P ESG India,23-03-2012,-,-,-,3669.73,39.84,1.1,-,-,-,-,-
