Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,07-03-2012,5207.05,5243.85,5171.45,5220.45,-1.95,-.04,230726017,7173.14,18.5,2.96,1.52
CNX Nifty Junior,07-03-2012,10159.25,10178.9,10010.6,10101.05,-58.6,-.58,120932412,2099.26,15.34,2.26,1.53
CNX 100,07-03-2012,5104,5135.8,5062.95,5110.35,-6.35,-.12,351658429,9272.4,17.91,2.82,1.52
CNX 200,07-03-2012,2639.45,2655.8,2618.5,2643.45,-1.9,-.07,591589978,10735.12,18.2,2.64,1.53
S&P CNX 500,07-03-2012,4143,4164.45,4110.9,4146.95,-4.45,-.11,700652773,11699.44,18.04,2.5,1.55
NIFTY Midcap 50,07-03-2012,2238.4,2258.95,2218.15,2248.95,9,.4,206515006,1431.17,17.89,1.49,1.59
CNX Midcap,07-03-2012,7467.6,7489.1,7392.3,7470.55,2.55,.03,279840822,1987,17.54,1.86,1.76
CNX Smallcap,07-03-2012,3275,3287.9,3251.85,3277.1,-2.6,-.08,60574727,639.28,16.51,1.67,1.32
S&P CNX Nifty Dividend,07-03-2012,-,-,-,74.39,0,-,-,-,-,-,-
CNX Auto,07-03-2012,4062.9,4091.3,4042.9,4071.95,5.05,.12,22059768,711.82,20.2,3.91,2.02
CNX Bank,07-03-2012,10030.25,10169.45,9939.95,10132.85,74.7,.74,19809542,1833.43,15.12,2.3,1.32
CNX Energy,07-03-2012,7827.45,7827.45,7651.2,7726.4,-113.65,-1.45,47982539,1159.31,15.05,1.92,1.5
CNX Finance,07-03-2012,4052.55,4102.15,4026.05,4089.2,25.1,.62,43094805,2411.68,17.3,2.72,1.3
CNX FMCG,07-03-2012,10569.25,10621,10510.7,10580.5,5.6,.05,13904266,403.9,28.06,9.4,1.82
CNX IT,07-03-2012,6484.3,6592.9,6475.4,6563.25,51.55,.79,12865102,683.08,21.01,5.89,1.76
CNX Media,07-03-2012,1252.25,1271,1252.25,1259.35,-3.8,-.3,10978516,79.72,49.5,3.69,1.27
CNX Metal,07-03-2012,2966.95,2986.9,2902.65,2939.15,-41.95,-1.41,61410707,1314.22,11.5,1.4,1.5
CNX MNC,07-03-2012,5053.4,5073.65,4998.35,5032.5,-26.15,-.52,25343172,495.76,32.99,3.85,1.2
CNX Pharma,07-03-2012,4817.6,4851.9,4809.85,4846.4,23.4,.49,4560715,212.76,47.08,4.25,1.26
CNX PSU Bank,07-03-2012,3428.5,3463.95,3386.25,3433.15,-5.05,-.15,11427351,952.59,9.18,1.53,2.18
CNX Realty,07-03-2012,236.3,240.75,232.9,239.25,2.65,1.12,71527895,634.21,19.07,1.09,.62
CNX Consumption,07-03-2012,1860.3,1867.65,1848.85,1858.65,-.85,-.05,74291444,1761.13,22.1,3.46,1.58
CNX Commodities,07-03-2012,2483.1,2492.4,2442.4,2469.45,-22.3,-.89,123858346,2855.96,15.69,1.78,1.6
CNX Dividend Opportunities,07-03-2012,1514.15,1519.8,1500.35,1510.45,-3.1,-.2,50642567,1130.24,13.03,2.72,2.65
CNX Infrastructure,07-03-2012,2502.6,2523.8,2469.25,2506.95,-6.35,-.25,204909577,2133.69,18.56,2.16,1.15
CNX PSE,07-03-2012,2960.5,2960.5,2903.2,2922.35,-48.1,-1.62,42386659,763.67,15.91,2.13,2.43
CNX Service Sector,07-03-2012,6387.15,6449.6,6361.55,6433.25,24.95,.39,116569827,4062.97,17.97,2.92,1.41
S&P CNX Nifty Shariah,07-03-2012,-,-,-,1188,-5,-.42,60579484,2343.56,18.11,3.48,1.64
S&P CNX 500 Shariah,07-03-2012,-,-,-,1238.75,-3.99,-.32,96498458,3014.86,18.65,3.63,1.56
S&P ESG India,07-03-2012,-,-,-,3614.22,-11.83,-.33,-,-,-,-,-
