Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,01-03-2012,5366,5372.45,5297.5,5339.75,-45.45,-.84,196867905,6847.63,18.92,3.01,1.48
CNX Nifty Junior,01-03-2012,10437.7,10437.7,10301.25,10366.05,-71.95,-.69,136323452,2179.31,15.72,2.31,1.49
CNX 100,01-03-2012,5257.3,5258.2,5190.85,5229.95,-43.15,-.82,333191357,9026.94,18.33,2.87,1.48
CNX 200,01-03-2012,2720.1,2720.7,2686.35,2706.4,-21.1,-.77,674991112,11202.15,18.62,2.69,1.5
S&P CNX 500,01-03-2012,4265.05,4265.05,4215.4,4243.75,-31.8,-.74,789914346,12435.88,18.45,2.55,1.52
NIFTY Midcap 50,01-03-2012,2344.45,2344.45,2301,2328.85,-18.55,-.79,224503640,1680.88,18.48,1.54,1.53
CNX Midcap,01-03-2012,7705,7705,7597.7,7663.8,-41.8,-.54,396639485,2713.99,17.94,1.91,1.71
CNX Smallcap,01-03-2012,3388,3396.85,3345.2,3366.25,-17.2,-.51,75796653,1056.46,16.97,1.72,1.29
S&P CNX Nifty Dividend,01-03-2012,-,-,-,73.69,0,-,-,-,-,-,-
CNX Auto,01-03-2012,4154.85,4178.05,4081.55,4115.7,-43.7,-1.05,27932013,1036.68,20.42,3.96,2
CNX Bank,01-03-2012,10385.15,10385.15,10160.25,10288.9,-125.3,-1.2,18747802,1527.82,15.35,2.33,1.3
CNX Energy,01-03-2012,8138.2,8174.35,8050.2,8110.15,-72.7,-.89,33929888,889.15,15.79,1.97,1.43
CNX Finance,01-03-2012,4192.7,4194.4,4113.3,4162.6,-40.85,-.97,39224651,2169.09,17.61,2.77,1.28
CNX FMCG,01-03-2012,10555.1,10597,10467.65,10517.55,-42.75,-.4,13585506,471.02,27.86,9.33,1.83
CNX IT,01-03-2012,6567.35,6578.8,6474.5,6553.2,-53.65,-.81,16244986,773.42,20.94,5.88,1.76
CNX Media,01-03-2012,1233.3,1254.6,1232.15,1249.3,13.8,1.12,16249766,110.02,49.11,3.66,1.28
CNX Metal,01-03-2012,3222.85,3235.5,3175.3,3205.7,-30.95,-.96,44156235,1069.7,12.55,1.53,1.38
CNX MNC,01-03-2012,5133.8,5190.75,5115,5184.45,46.2,.9,20615876,692,33.83,3.97,1.17
CNX Pharma,01-03-2012,4817.45,4848.6,4803.05,4827.25,15.55,.32,3720754,197.27,46.9,4.23,1.27
CNX PSU Bank,01-03-2012,3554.4,3557.45,3496.45,3534.95,-28.75,-.81,11592661,812.81,9.45,1.58,2.12
CNX Realty,01-03-2012,262.55,262.55,245.45,254.35,-9.45,-3.58,74353678,933.39,20.27,1.16,.58
CNX Consumption,01-03-2012,1888.35,1891.85,1868.95,1881.95,-7,-.37,56713322,1647.73,22.38,3.49,1.56
CNX Commodities,01-03-2012,2606.8,2611.25,2576.25,2599.25,-14.15,-.54,108798821,2396.3,16.51,1.87,1.52
CNX Dividend Opportunities,01-03-2012,1546.35,1548.85,1526.5,1534.55,-10.4,-.67,66055237,1738.43,13.24,2.76,2.61
CNX Infrastructure,01-03-2012,2619.3,2620.35,2576.9,2604.5,-23.4,-.89,234842623,1973.22,19.28,2.24,1.11
CNX PSE,01-03-2012,3096.05,3099.75,3047.65,3058.2,-38.5,-1.24,42484332,941.35,16.65,2.23,2.32
CNX Service Sector,01-03-2012,6546.25,6549.85,6458.5,6521.4,-48.8,-.74,80383712,3422.35,18.22,2.96,1.39
S&P CNX Nifty Shariah,01-03-2012,-,-,-,1220.64,-7.5,-.61,57925136,2539.11,18.61,3.53,1.6
S&P CNX 500 Shariah,01-03-2012,-,-,-,1266.98,-6.26,-.49,104538121,3547.05,19.06,3.68,1.53
S&P ESG India,01-03-2012,-,-,-,3737.23,-24.89,-.66,-,-,-,-,-
